"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",1,3,2,4,2,3,2,4,0,3,2,4,1.00980759157043,0.030421542087791,0.842671520826185
"2020-01-01","Albania","",1,3,2,4,2,3,2,4,0,3,2,4,0.977271989366153,0.0133376189134723,0.630945261304943
"2020-01-01","Algeria","",1,3,2,4,2,3,2,4,0,3,2,4,1.07445117974013,0.00686749959939448,2.57382346250963
"2020-01-01","Andorra","",1,3,2,4,2,3,2,4,0,3,2,4,0.983902881197777,0.0268541576408268,0.772346127233242
"2020-01-01","Angola","",1,3,2,4,2,3,2,4,0,3,2,4,1.07995531094753,0.00473163388108203,2.81865047933045
"2020-01-01","Argentina","",1,3,2,4,2,3,2,4,0,3,2,4,0.98522972701928,0.0075479680602108,0.751661526879663
"2020-01-01","Aruba","",1,3,2,4,2,3,2,4,0,3,2,4,0.943160487858544,0.0206229172117172,0.451263233478188
"2020-01-01","Australia","",1,3,2,4,2,3,2,4,0,3,2,4,1.08349310732411,0.000322152037133208,3.07902360454665
"2020-01-01","Austria","",1,3,2,4,2,3,2,4,0,3,2,4,0.999785831967498,0.00603162850049555,0.938857648280755
"2020-01-01","Azerbaijan","",1,3,2,4,2,3,2,4,0,3,2,4,1.03957673763667,0.0068117899628494,1.61724933291122
"2020-01-01","Bahamas","",1,3,2,4,2,3,2,4,0,3,2,4,1.05250268876769,0.00413627585166653,1.97317690724713
"2020-01-01","Bahrain","",1,3,2,4,2,3,2,4,0,3,2,4,0.996968172413638,0.00528026168606517,0.908779342893195
"2020-01-01","Bangladesh","",1,3,2,4,2,3,2,4,0,3,2,4,1.07419729826561,0.00319476504186454,2.65462112314414
"2020-01-01","Barbados","",1,3,2,4,2,3,2,4,0,3,2,4,0.908225892377686,0.00571232728724277,0.244008569561238
"2020-01-01","Belarus","",1,3,2,4,2,3,2,4,0,3,2,4,0.970790269830621,0.0167919213093379,0.553393897367013
"2020-01-01","Belgium","",1,3,2,4,2,3,2,4,0,3,2,4,0.99751616980003,0.00521261653817541,0.916398736641019
"2020-01-01","Belize","",1,3,2,4,2,3,2,4,0,3,2,4,1.00862323478234,0.00988962437753005,1.02281446477837
"2020-01-01","Benin","",1,3,2,4,2,3,2,4,0,3,2,4,1.0871417398264,0.00669647549240987,3.03327544981061
"2020-01-01","Bermuda","",1,3,2,4,2,3,2,4,0,3,2,4,1.01589795129149,0.0191648318027161,1.03187111293999
"2020-01-01","Bhutan","",1,3,2,4,2,3,2,4,0,3,2,4,1.07361538917377,0.00513626983235623,2.5893404290307
"2020-01-01","Bolivia","",1,3,2,4,2,3,2,4,0,3,2,4,0.964088646754176,0.0162993928280785,0.504322205619948
"2020-01-01","Bosnia and Herzegovina","",1,3,2,4,2,3,2,4,0,3,2,4,1.00503862622289,0.0105631045178314,0.965576441553865
"2020-01-01","Botswana","",1,3,2,4,2,3,2,4,0,3,2,4,0.960241037180796,0.0180274485895048,0.467803430629407
"2020-01-01","Brazil","",1,3,2,4,2,3,2,4,0,3,2,4,0.990619141124744,0.00692017897302712,0.817179586960535
"2020-01-01","Brunei","",1,3,2,4,2,3,2,4,0,3,2,4,1.08843022070884,0.00284984359493844,3.19144062711881
"2020-01-01","Bulgaria","",1,3,2,4,2,3,2,4,0,3,2,4,1.01178805026338,0.0108256777616531,1.05888125117722
"2020-01-01","Burkina Faso","",1,3,2,4,2,3,2,4,0,3,2,4,1.05274379198659,0.0216374853403814,1.67782057222783
"2020-01-01","Burundi","",1,3,2,4,2,3,2,4,0,3,2,4,0.999108833646028,0.0370342274843876,0.673441819505986
"2020-01-01","Cambodia","",1,3,2,4,2,3,2,4,0,3,2,4,1.08985121438855,0.00354818879758532,3.22979439431408
"2020-01-01","Cameroon","",1,3,2,4,2,3,2,4,0,3,2,4,0,0,0
"2020-01-01","Canada","",1,3,2,4,2,3,2,4,0,3,2,4,0.989505234898208,0.0118678243340535,0.764474529125926
"2020-01-01","Cape Verde","",1,3,2,4,2,3,2,4,0,3,2,4,0.976335910895745,0.0124282153946943,0.628569115830949
"2020-01-01","Central African Republic","",1,3,2,4,2,3,2,4,0,3,2,4,1.09190144471939,0.00430427431984075,3.29048385505262
"2020-01-01","Chad","",1,3,2,4,2,3,2,4,0,3,2,4,1.07599581765215,0.00534956012765945,2.66542702089748
"2020-01-01","Chile","",1,3,2,4,2,3,2,4,0,3,2,4,0.999620822363789,0.00800373567450855,0.918468644802899
"2020-01-01","China","",1,3,2,4,2,3,2,4,0,3,2,4,1.08737015214489,9.6054663230367e-05,3.22837076236719
