"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,1,2,0,2,4,2,3,2,4,1.008564967071,0.0298829913677313,0.832360519443043
"2020-01-01","Albania","",3,3,2,1,2,0,2,4,2,3,2,4,0.97554132798491,0.0132471108775421,0.615840841217134
"2020-01-01","Algeria","",3,3,2,1,2,0,2,4,2,3,2,4,1.0720117674974,0.00693813894074841,2.48942237189224
"2020-01-01","Andorra","",3,3,2,1,2,0,2,4,2,3,2,4,0.983423779244581,0.0279797000904056,0.763719947430296
"2020-01-01","Angola","",3,3,2,1,2,0,2,4,2,3,2,4,1.07740392032943,0.00489231525873271,2.72074135526471
"2020-01-01","Argentina","",3,3,2,1,2,0,2,4,2,3,2,4,0.98318664984385,0.00761362625878083,0.729397479534028
"2020-01-01","Aruba","",3,3,2,1,2,0,2,4,2,3,2,4,0.942069659959959,0.021410362207139,0.447676847501398
"2020-01-01","Australia","",3,3,2,1,2,0,2,4,2,3,2,4,1.08074665983515,0.000311983237778465,2.96076972802694
"2020-01-01","Austria","",3,3,2,1,2,0,2,4,2,3,2,4,0.997611476921496,0.00613651800830432,0.909364096769621
"2020-01-01","Azerbaijan","",3,3,2,1,2,0,2,4,2,3,2,4,1.03731381099309,0.00684808451919045,1.56699750686381
"2020-01-01","Bahamas","",3,3,2,1,2,0,2,4,2,3,2,4,1.05004602900171,0.00429235232620138,1.90558968375979
"2020-01-01","Bahrain","",3,3,2,1,2,0,2,4,2,3,2,4,0.994694928882593,0.00545920161743473,0.878329813008943
"2020-01-01","Bangladesh","",3,3,2,1,2,0,2,4,2,3,2,4,1.07164826435908,0.00335445690563652,2.56174705808508
"2020-01-01","Barbados","",3,3,2,1,2,0,2,4,2,3,2,4,0.906291831257945,0.00590224242717448,0.236285211546574
"2020-01-01","Belarus","",3,3,2,1,2,0,2,4,2,3,2,4,0.969190543744242,0.0166543366687601,0.541355132836256
"2020-01-01","Belgium","",3,3,2,1,2,0,2,4,2,3,2,4,0.99523020406624,0.00539871641980997,0.885491750181792
"2020-01-01","Belize","",3,3,2,1,2,0,2,4,2,3,2,4,1.0066213736919,0.00984748518057807,0.994655619338849
"2020-01-01","Benin","",3,3,2,1,2,0,2,4,2,3,2,4,1.08454817346694,0.0068909456213366,2.92644998498705
"2020-01-01","Bermuda","",3,3,2,1,2,0,2,4,2,3,2,4,1.01425887998888,0.0188438338895557,1.01136633163949
"2020-01-01","Bhutan","",3,3,2,1,2,0,2,4,2,3,2,4,1.07115418884209,0.00522049199781528,2.50318556404225
"2020-01-01","Bolivia","",3,3,2,1,2,0,2,4,2,3,2,4,0.962536617055252,0.016165127201734,0.493620256433888
"2020-01-01","Bosnia and Herzegovina","",3,3,2,1,2,0,2,4,2,3,2,4,1.00302700008488,0.0105406506698742,0.938620460491421
"2020-01-01","Botswana","",3,3,2,1,2,0,2,4,2,3,2,4,0.958805155990615,0.0178520756550324,0.458825364035604
"2020-01-01","Brazil","",3,3,2,1,2,0,2,4,2,3,2,4,0.988539025621738,0.00699213447416801,0.792619903571138
"2020-01-01","Brunei","",3,3,2,1,2,0,2,4,2,3,2,4,1.0857029327498,0.00318200725230531,3.07086361723138
"2020-01-01","Bulgaria","",3,3,2,1,2,0,2,4,2,3,2,4,1.00978326760507,0.0107735747619517,1.02985402577186
"2020-01-01","Burkina Faso","",3,3,2,1,2,0,2,4,2,3,2,4,1.05096560106165,0.0212273471927972,1.64325978711212
"2020-01-01","Burundi","",3,3,2,1,2,0,2,4,2,3,2,4,0.998086136510847,0.0364378217447032,0.667713619297393
"2020-01-01","Cambodia","",3,3,2,1,2,0,2,4,2,3,2,4,1.08712800022446,0.00387318185532713,3.10824990618747
"2020-01-01","Cameroon","",3,3,2,1,2,0,2,4,2,3,2,4,0,0,0
"2020-01-01","Canada","",3,3,2,1,2,0,2,4,2,3,2,4,0.98771376667355,0.0117658324247668,0.745790406574105
"2020-01-01","Cape Verde","",3,3,2,1,2,0,2,4,2,3,2,4,0.974583215550039,0.0123542025801598,0.613215026574663
"2020-01-01","Central African Republic","",3,3,2,1,2,0,2,4,2,3,2,4,1.08915462651531,0.00465038962960377,3.16542475515619
"2020-01-01","Chad","",3,3,2,1,2,0,2,4,2,3,2,4,1.07352108954609,0.00544164697070345,2.57635259203874
"2020-01-01","Chile","",3,3,2,1,2,0,2,4,2,3,2,4,0.997570962032783,0.00802640585810434,0.891858052149978
