"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,4,2,3,2,4,0,3,2,4,1.09514504870646,0.00789854269027604,3.32076368565837
"2020-01-01","Albania","",3,3,2,4,2,3,2,4,0,3,2,4,1.06137282797344,0.00429624562939387,2.40219324813872
"2020-01-01","Algeria","",3,3,2,4,2,3,2,4,0,3,2,4,1.05960843529639,0.00968806775297607,2.46850124239748
"2020-01-01","Andorra","",3,3,2,4,2,3,2,4,0,3,2,4,1.01459072427656,0.0212212604594434,0.988540823513017
"2020-01-01","Angola","",3,3,2,4,2,3,2,4,0,3,2,4,1.07074606218103,0.00478068932824823,2.72556888474408
"2020-01-01","Argentina","",3,3,2,4,2,3,2,4,0,3,2,4,1.03957716601482,0.00176271503762851,1.72887448946393
"2020-01-01","Aruba","",3,3,2,4,2,3,2,4,0,3,2,4,1.01111856453238,0.0108436566397883,1.30541315375939
"2020-01-01","Australia","",3,3,2,4,2,3,2,4,0,3,2,4,1.06815799179316,0.0058415696661528,2.65516428979309
"2020-01-01","Austria","",3,3,2,4,2,3,2,4,0,3,2,4,1.06215911513168,0.00142513305727868,2.34354640506151
"2020-01-01","Azerbaijan","",3,3,2,4,2,3,2,4,0,3,2,4,1.07391740504133,0.00155785437510285,2.72437896545911
"2020-01-01","Bahamas","",3,3,2,4,2,3,2,4,0,3,2,4,1.0535686481853,0.00522923973150594,1.98982817892888
"2020-01-01","Bahrain","",3,3,2,4,2,3,2,4,0,3,2,4,1.01620492553488,0.00357057449580254,1.29531968295816
"2020-01-01","Bangladesh","",3,3,2,4,2,3,2,4,0,3,2,4,1.06140314463178,0.00803238142888878,2.48789904472878
"2020-01-01","Barbados","",3,3,2,4,2,3,2,4,0,3,2,4,1.11663458538978,0.0219812781975929,4.03507615000329
"2020-01-01","Belarus","",3,3,2,4,2,3,2,4,0,3,2,4,1.05837876046122,0.00465571042230781,2.32033167775064
"2020-01-01","Belgium","",3,3,2,4,2,3,2,4,0,3,2,4,1.05483802550932,0.0142485648260714,1.84504483427013
"2020-01-01","Belize","",3,3,2,4,2,3,2,4,0,3,2,4,1.0608635928504,0.00152630914998453,2.30309607889946
"2020-01-01","Benin","",3,3,2,4,2,3,2,4,0,3,2,4,1.10829040424192,0.0126226872505729,3.73821293499072
"2020-01-01","Bermuda","",3,3,2,4,2,3,2,4,0,3,2,4,1.11521855649288,0.0157081896467971,3.9712459764645
"2020-01-01","Bhutan","",3,3,2,4,2,3,2,4,0,3,2,4,1.07914047818904,0.0014841975796833,2.93630905791166
"2020-01-01","Bolivia","",3,3,2,4,2,3,2,4,0,3,2,4,1.04330586306031,0.0115172314329975,2.02990438215796
"2020-01-01","Bosnia and Herzegovina","",3,3,2,4,2,3,2,4,0,3,2,4,1.06691363780572,0.00360722820765003,2.40027032627646
"2020-01-01","Botswana","",3,3,2,4,2,3,2,4,0,3,2,4,1.05304159202182,0.0158843644676744,2.34977907427419
"2020-01-01","Brazil","",3,3,2,4,2,3,2,4,0,3,2,4,1.03943719762936,0.00407523461091807,1.79004102747491
"2020-01-01","Brunei","",3,3,2,4,2,3,2,4,0,3,2,4,0,0,0
"2020-01-01","Bulgaria","",3,3,2,4,2,3,2,4,0,3,2,4,1.07727578264869,0.00352456731554321,2.74458374530286
"2020-01-01","Burkina Faso","",3,3,2,4,2,3,2,4,0,3,2,4,1.05823919800626,0.0106378998366164,2.45880316833044
"2020-01-01","Burundi","",3,3,2,4,2,3,2,4,0,3,2,4,1.06928448123968,0.0141547878356338,2.80956742290006
"2020-01-01","Cambodia","",3,3,2,4,2,3,2,4,0,3,2,4,1.10100829077189,0.006974075975689,3.59649177736296
"2020-01-01","Cameroon","",3,3,2,4,2,3,2,4,0,3,2,4,1.12786290022818,0.0191225705007674,4.48414027731169
"2020-01-01","Canada","",3,3,2,4,2,3,2,4,0,3,2,4,1.06588646074907,0.00214965011495641,2.49218052707816
"2020-01-01","Cape Verde","",3,3,2,4,2,3,2,4,0,3,2,4,1.04926652531614,0.00328475086737998,2.01888953202013
"2020-01-01","Central African Republic","",3,3,2,4,2,3,2,4,0,3,2,4,1.08745145040784,0.0150180312457972,3.20966307859852
"2020-01-01","Chad","",3,3,2,4,2,3,2,4,0,3,2,4,1.08639749756701,0.00205709255635701,3.13632587037761
"2020-01-01","Chile","",3,3,2,4,2,3,2,4,0,3,2,4,1.0382048810487,0.0056237599834665,1.78550425686165
"2020-01-01","China","",3,3,2,4,2,3,2,4,0,3,2,4,1.06953173825906,0.00652046540744828,2.71426880297462
"2020-01-01","Colombia","",3,3,2,4,2,3,2,4,0,3,2,4,1.04866421975239,0.00167109904995659,1.95919337484218
"2020-01-01","Comoros","",3,3,2,4,2,3,2,4,0,3,2,4,1.06436143698103,0.00786803759145469,2.59428753933595
"2020-01-01","Congo","",3,3,2,4,2,3,2,4,0,3,2,4,1.10867648234286,0.021452063219675,3.89859804281654
"2020-01-01","Costa Rica","",3,3,2,4,2,3,2,4,0,3,2,4,1.04381990455498,0.00190765803796248,1.84408543457113
"2020-01-01","Cote d'Ivoire","",3,3,2,4,2,3,2,4,0,3,2,4,1.06771418303553,0.00692504053439591,2.65485116086486
"2020-01-01","Croatia","",3,3,2,4,2,3,2,4,0,3,2,4,1.07176889175573,0.00331893580646857,2.56069246215626
"2020-01-01","Cuba","",3,3,2,4,2,3,2,4,0,3,2,4,1.04851540692526,0.0152597936104045,2.26446491749858
"2020-01-01","Cyprus","",3,3,2,4,2,3,2,4,0,3,2,4,1.07309755758434,0.00254644797740197,2.74311469164305
"2020-01-01","Czech Republic","",3,3,2,4,2,3,2,4,0,3,2,4,1.0509003221365,0.0141295023513601,1.75399139590507
"2020-01-01","Democratic Republic of Congo","",3,3,2,4,2,3,2,4,0,3,2,4,1.05519916442416,0.0123056552065924,2.40475531342364
"2020-01-01","Denmark","",3,3,2,4,2,3,2,4,0,3,2,4,1.05409362178106,0.00803558521538329,2.25408837773003
"2020-01-01","Djibouti","",3,3,2,4,2,3,2,4,0,3,2,4,1.05121199797647,0.0118947440355477,2.2640553856059
"2020-01-01","Dominica","",3,3,2,4,2,3,2,4,0,3,2,4,1.03931741131346,0.0219339483959295,2.11816382547394
"2020-01-01","Dominican Republic","",3,3,2,4,2,3,2,4,0,3,2,4,1.05997933982055,0.00197586968777097,2.30502158202333
"2020-01-01","Ecuador","",3,3,2,4,2,3,2,4,0,3,2,4,1.05383248051347,0.00714136653432634,2.22794449941576
"2020-01-01","Egypt","",3,3,2,4,2,3,2,4,0,3,2,4,1.06311955196725,0.00823197227637062,2.54988628655779
"2020-01-01","El Salvador","",3,3,2,4,2,3,2,4,0,3,2,4,1.05329475200463,0.0107170413747715,2.28948740905464
"2020-01-01","Eritrea","",3,3,2,4,2,3,2,4,0,3,2,4,1.07223704800991,0.00522472384929043,2.78366821358992
"2020-01-01","Estonia","",3,3,2,4,2,3,2,4,0,3,2,4,1.05508754152432,0.0101707232204008,2.34226457069911
"2020-01-01","Eswatini","",3,3,2,4,2,3,2,4,0,3,2,4,1.05930478586692,0.00726724388158197,2.40302793605022
"2020-01-01","Ethiopia","",3,3,2,4,2,3,2,4,0,3,2,4,1.06653307768918,0.00624688941889764,2.62027144516194
"2020-01-01","Faeroe Islands","",3,3,2,4,2,3,2,4,0,3,2,4,1.03390115871848,0.0180593495979471,1.91253220171939
"2020-01-01","Fiji","",3,3,2,4,2,3,2,4,0,3,2,4,0,0,0
"2020-01-01","Finland","",3,3,2,4,2,3,2,4,0,3,2,4,1.07747824942708,0.00156328669872152,2.80437036419238
"2020-01-01","France","",3,3,2,4,2,3,2,4,0,3,2,4,1.05369571856817,0.00380914044708163,2.01887106731134
"2020-01-01","Gabon","",3,3,2,4,2,3,2,4,0,3,2,4,1.05849426714222,0.00958444393445645,2.4366150190012
"2020-01-01","Gambia","",3,3,2,4,2,3,2,4,0,3,2,4,1.0683913213494,0.00547910720295489,2.64921364041814
"2020-01-01","Georgia","",3,3,2,4,2,3,2,4,0,3,2,4,1.06510100594171,0.00247621815442607,2.38512289408762
"2020-01-01","Germany","",3,3,2,4,2,3,2,4,0,3,2,4,1.07193339732151,0.0012020967967654,2.65564213126781
"2020-01-01","Ghana","",3,3,2,4,2,3,2,4,0,3,2,4,1.05351204146133,0.0128362853853432,2.3463121167715
"2020-01-01","Greece","",3,3,2,4,2,3,2,4,0,3,2,4,1.06269124780945,0.00639668590076013,2.49253966211945
"2020-01-01","Greenland","",3,3,2,4,2,3,2,4,0,3,2,4,1.09409238879201,0.00575529318391861,3.34602916460697
"2020-01-01","Guam","",3,3,2,4,2,3,2,4,0,3,2,4,1.0415584213235,0.00233092536440606,1.75308278065917
"2020-01-01","Guatemala","",3,3,2,4,2,3,2,4,0,3,2,4,1.05649151297196,0.00801272897362695,2.33033111400303
"2020-01-01","Guinea","",3,3,2,4,2,3,2,4,0,3,2,4,1.07069564904684,0.0052247260507524,2.72091481427814
"2020-01-01","Guyana","",3,3,2,4,2,3,2,4,0,3,2,4,1.06506524263092,0.00180508896359065,2.44853643011945
"2020-01-01","Haiti","",3,3,2,4,2,3,2,4,0,3,2,4,1.050331701267,0.0143742213389047,2.29460527338251
"2020-01-01","Honduras","",3,3,2,4,2,3,2,4,0,3,2,4,1.05708624169995,0.00512690786471716,2.28574657096428
"2020-01-01","Hong Kong","",3,3,2,4,2,3,2,4,0,3,2,4,1.07439703684334,0.00299088733054184,2.80964185235337
"2020-01-01","Hungary","",3,3,2,4,2,3,2,4,0,3,2,4,1.05911501590226,0.00448461833600223,2.33267029486131
"2020-01-01","Iceland","",3,3,2,4,2,3,2,4,0,3,2,4,1.06155916732996,0.0101856211316844,2.09706926633982
"2020-01-01","India","",3,3,2,4,2,3,2,4,0,3,2,4,1.05560896394344,0.0078404453369405,2.30025653072725
"2020-01-01","Indonesia","",3,3,2,4,2,3,2,4,0,3,2,4,1.06323653873854,0.00748749960275553,2.53306228255855
"2020-01-01","Iran","",3,3,2,4,2,3,2,4,0,3,2,4,1.06046312674084,0.00501902657759053,2.38603264390444
"2020-01-01","Iraq","",3,3,2,4,2,3,2,4,0,3,2,4,1.04776816340986,0.00809197613362234,2.08228885958229
"2020-01-01","Ireland","",3,3,2,4,2,3,2,4,0,3,2,4,1.06257663007273,0.00180422011703951,2.31796133087788
"2020-01-01","Israel","",3,3,2,4,2,3,2,4,0,3,2,4,1.01589626911825,0.00564830355253316,1.3242357414229
"2020-01-01","Italy","",3,3,2,4,2,3,2,4,0,3,2,4,1.07406012490952,0.00320722379043013,2.63871952112486
"2020-01-01","Jamaica","",3,3,2,4,2,3,2,4,0,3,2,4,1.05798899460811,0.00902868647930776,2.38801917121445
"2020-01-01","Japan","",3,3,2,4,2,3,2,4,0,3,2,4,1.06550247886331,0.00749072689958437,2.60861557766613
"2020-01-01","Jordan","",3,3,2,4,2,3,2,4,0,3,2,4,1.06760170917008,0.00306215165286511,2.45518224426104
"2020-01-01","Kazakhstan","",3,3,2,4,2,3,2,4,0,3,2,4,1.05994149353213,0.00617387291904698,2.38875787782061
"2020-01-01","Kenya","",3,3,2,4,2,3,2,4,0,3,2,4,1.07867185835879,0.00236873686253375,2.91736113332193
"2020-01-01","Kosovo","",3,3,2,4,2,3,2,4,0,3,2,4,1.0588249378394,0.00553810662884845,2.33895378944737
"2020-01-01","Kuwait","",3,3,2,4,2,3,2,4,0,3,2,4,1.04090886386702,0.00220172982914671,1.78176624350337
"2020-01-01","Kyrgyz Republic","",3,3,2,4,2,3,2,4,0,3,2,4,1.06975639384679,0.00103677436011679,2.56756229095875
"2020-01-01","Laos","",3,3,2,4,2,3,2,4,0,3,2,4,0,0,0
"2020-01-01","Latvia","",3,3,2,4,2,3,2,4,0,3,2,4,1.08206811123036,0.00420776184654458,2.9196114613382
"2020-01-01","Lebanon","",3,3,2,4,2,3,2,4,0,3,2,4,1.0534540170347,0.00231840808651034,2.10694327248836
"2020-01-01","Lesotho","",3,3,2,4,2,3,2,4,0,3,2,4,1.06801491121472,0.0051922694872747,2.6427191049766
"2020-01-01","Liberia","",3,3,2,4,2,3,2,4,0,3,2,4,1.09161727014012,0.00411948434128257,3.29199690111179
"2020-01-01","Libya","",3,3,2,4,2,3,2,4,0,3,2,4,1.06002392867077,0.00240380485281842,2.30000459894065
"2020-01-01","Lithuania","",3,3,2,4,2,3,2,4,0,3,2,4,1.06580628276153,0.00466421628655649,2.54749848482582
"2020-01-01","Luxembourg","",3,3,2,4,2,3,2,4,0,3,2,4,1.05771127918134,0.00534251850920858,2.08753316451963
"2020-01-01","Macao","",3,3,2,4,2,3,2,4,0,3,2,4,0,0,0
"2020-01-01","Madagascar","",3,3,2,4,2,3,2,4,0,3,2,4,1.05611475640682,0.0118875858965692,2.41201261317417
"2020-01-01","Malawi","",3,3,2,4,2,3,2,4,0,3,2,4,1.07991985265823,0.00240257326268626,2.94400257371146
"2020-01-01","Malaysia","",3,3,2,4,2,3,2,4,0,3,2,4,1.09134879141487,0.00645706270151262,3.22767080994814
"2020-01-01","Mali","",3,3,2,4,2,3,2,4,0,3,2,4,1.07008406612391,0.00572201494935227,2.72559848883909
"2020-01-01","Mauritania","",3,3,2,4,2,3,2,4,0,3,2,4,1.0519807976358,0.0135634378514966,2.30781713675133
"2020-01-01","Mauritius","",3,3,2,4,2,3,2,4,0,3,2,4,1.0557416738571,0.011368529956686,2.40169501802908
"2020-01-01","Mexico","",3,3,2,4,2,3,2,4,0,3,2,4,1.06957611311399,0.00246606447990485,2.53344707534522
"2020-01-01","Moldova","",3,3,2,4,2,3,2,4,0,3,2,4,1.03706113001717,0.00213474315662939,1.64707704535459
"2020-01-01","Monaco","",3,3,2,4,2,3,2,4,0,3,2,4,1.05550728884586,0.00843043193259241,2.29273136194461
"2020-01-01","Mongolia","",3,3,2,4,2,3,2,4,0,3,2,4,1.07997717355051,0.00370018498229522,2.93170516896521
"2020-01-01","Morocco","",3,3,2,4,2,3,2,4,0,3,2,4,1.06229835369669,0.00418902370618289,2.41825811535059
"2020-01-01","Mozambique","",3,3,2,4,2,3,2,4,0,3,2,4,1.05699415356609,0.0124300938946486,2.43319829600401
"2020-01-01","Myanmar","",3,3,2,4,2,3,2,4,0,3,2,4,1.07493186831375,0.00197176163373996,2.79790237362845
"2020-01-01","Namibia","",3,3,2,4,2,3,2,4,0,3,2,4,1.04709903814296,0.0136108701047658,2.18005836589516
"2020-01-01","Nepal","",3,3,2,4,2,3,2,4,0,3,2,4,1.07128268965149,0.00381091282109563,2.53672516177879
"2020-01-01","Netherlands","",3,3,2,4,2,3,2,4,0,3,2,4,1.05458869644358,0.00784267559236379,1.96230293844616
"2020-01-01","New Zealand","",3,3,2,4,2,3,2,4,0,3,2,4,1.06604884132694,0.00720885661554211,2.63031450078716
"2020-01-01","Nicaragua","",3,3,2,4,2,3,2,4,0,3,2,4,1.06311553732879,0.00831915279653735,2.54960430628539
"2020-01-01","Niger","",3,3,2,4,2,3,2,4,0,3,2,4,1.04563584881992,0.0163073854152174,2.20823614350958
"2020-01-01","Nigeria","",3,3,2,4,2,3,2,4,0,3,2,4,1.05899796792737,0.0107491893408506,2.47315052952978
"2020-01-01","Norway","",3,3,2,4,2,3,2,4,0,3,2,4,1.06948572718498,0.00282291871419346,2.62492992138214
"2020-01-01","Oman","",3,3,2,4,2,3,2,4,0,3,2,4,1.05352982574087,0.00485822482209974,1.9856232507698
"2020-01-01","Pakistan","",3,3,2,4,2,3,2,4,0,3,2,4,1.06356145678551,0.0078986477336057,2.55064423136824
"2020-01-01","Palestine","",3,3,2,4,2,3,2,4,0,3,2,4,1.05218017679043,0.00557040959088031,2.15264993239611
"2020-01-01","Panama","",3,3,2,4,2,3,2,4,0,3,2,4,1.03770190575817,0.001961334050977,1.70704793279209
"2020-01-01","Papua New Guinea","",3,3,2,4,2,3,2,4,0,3,2,4,1.06988114055317,0.00530536732355997,2.69746109808644
"2020-01-01","Paraguay","",3,3,2,4,2,3,2,4,0,3,2,4,1.05481209900601,0.00490460601659668,2.21327177112526
"2020-01-01","Peru","",3,3,2,4,2,3,2,4,0,3,2,4,1.03937071632754,0.00508052078667796,1.78556354922401
"2020-01-01","Philippines","",3,3,2,4,2,3,2,4,0,3,2,4,1.06052978939816,0.00740918037783569,2.44582466467299
"2020-01-01","Poland","",3,3,2,4,2,3,2,4,0,3,2,4,1.07779101955613,0.00606009570874219,2.6986570887941
"2020-01-01","Portugal","",3,3,2,4,2,3,2,4,0,3,2,4,1.06176262273402,0.00163488690730813,2.32204021196934
"2020-01-01","Puerto Rico","",3,3,2,4,2,3,2,4,0,3,2,4,1.04703978736194,0.00980719103915562,2.07953520293646
"2020-01-01","Qatar","",3,3,2,4,2,3,2,4,0,3,2,4,1.02363215897579,0.00342082820844756,1.43221803803179
"2020-01-01","Romania","",3,3,2,4,2,3,2,4,0,3,2,4,1.06222445584588,0.0022968593334656,2.29241467354887
"2020-01-01","Russia","",3,3,2,4,2,3,2,4,0,3,2,4,1.06181737937191,0.00149913173278407,2.34574891137355
"2020-01-01","Rwanda","",3,3,2,4,2,3,2,4,0,3,2,4,1.05880715388034,0.0103872067407615,2.44732474565557
"2020-01-01","San Marino","",3,3,2,4,2,3,2,4,0,3,2,4,1.03201182319206,0.013510388121859,1.77219248650862
"2020-01-01","Saudi Arabia","",3,3,2,4,2,3,2,4,0,3,2,4,1.0533218564636,0.00801649248129169,2.23617626374817
"2020-01-01","Senegal","",3,3,2,4,2,3,2,4,0,3,2,4,1.06226168328181,0.00888951270138799,2.53785861486438
"2020-01-01","Serbia","",3,3,2,4,2,3,2,4,0,3,2,4,1.07425935162421,0.00149279884325448,2.74655272441593
"2020-01-01","Seychelles","",3,3,2,4,2,3,2,4,0,3,2,4,1.07121034936806,0.00746342442570829,2.71796079842938
"2020-01-01","Sierra Leone","",3,3,2,4,2,3,2,4,0,3,2,4,1.05913614004987,0.0102562377901458,2.47696625636578
"2020-01-01","Singapore","",3,3,2,4,2,3,2,4,0,3,2,4,1.04588153982651,0.0124898109697632,2.1117842714134
"2020-01-01","Slovak Republic","",3,3,2,4,2,3,2,4,0,3,2,4,1.07102076933555,0.00842911487285539,2.42556020987373
