"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02073145577326,0.0372476996228632,0.919229658183025
"Albania","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.993818771848428,0.0151746897978418,0.786538051720093
"Algeria","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.09866330975399,0.0074428300206406,3.54664562247838
"Andorra","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.988956975107684,0.0163082750672409,0.865610441738806
"Angola","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10556692034527,0.00433958943795044,3.98417040805054
"Argentina","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00532883501826,0.00763658463105718,1.00098226161068
"Aruba","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.95861659528148,0.00966990871062481,0.546315677928207
"Australia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11169213926159,0.0041618571644229,4.57638582951946
"Austria","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02134256557365,0.00574569455077038,1.27672957646271
"Azerbaijan","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.06189647468587,0.00760356279475049,2.18486487584141
"Bahamas","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.07714168592233,0.00369473399650815,2.77470504212046
"Bahrain","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01972795255871,0.00405610763409286,1.2680332690248
"Bangladesh","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.09985687777711,0.00310844816872779,3.76752334255396
"Barbados","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.927567929193072,0.00400838218627937,0.334526566370875
"Belarus","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.985902585877559,0.01910336774032,0.673249154434682
"Belgium","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02042507002788,0.00389992334751921,1.28211477932419
"Belize","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02804993297623,0.0113957265675245,1.32584829537532
"Benin","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.1131917816584,0.00569442247368113,4.31002038201097
"Bermuda","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.03109217851329,0.0238465474168755,1.22249742700012
"Bhutan","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.09813941665405,0.00561590811698602,3.59245472158288
"Bolivia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.978742358761888,0.0185205022869274,0.610620245710728
"Bosnia and Herzegovina","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02458800352977,0.0118111812264416,1.25727807796562
"Botswana","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.97366743401603,0.0206503887789769,0.55433448944073
"Brazil","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01112083996929,0.00697020106340727,1.09365823624998
"Brunei","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11627194493928,0.00134189287931258,4.69756127162783
"Bulgaria","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.03120836820634,0.0124683180435255,1.36986414229504
"Burkina Faso","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.06915973151192,0.0276535532470988,1.99403178438974
"Burundi","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00781442206836,0.0442494988852465,0.707971945454893
"Cambodia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11761331684104,0.00133769841604027,4.74314240303677
"Cameroon","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Canada","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00666568672506,0.0139219052794109,0.957648449231632
"Cape Verde","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.993147233443113,0.0140737702963343,0.788164311289429
"Central African Republic","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11994450187657,0.00132458905410183,4.85495410809779
"Chad","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10066529639701,0.00573482001647223,3.70423541702398
"Chile","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01969501346559,0.00869310257456369,1.2124807581465
"China","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11605430012013,0.00420667348997666,4.83526759065205
"Colombia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00516818977673,0.00787683950630604,0.996471825444284
"Comoros","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.928656993174211,0.0199518076556493,0.285351746612009
"Congo","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.1159449220067,0.00226169043976311,4.74144952224989
"Costa Rica","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00880328457216,0.00956649036260845,1.03075602539853
"Cote d'Ivoire","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.0363808904582,0.0363270939003089,1.16000025545944
"Croatia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01973789205056,0.00477024252149965,1.25914023269582
"Cuba","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04549431766586,0.0240752000925643,1.49410147326708
"Cyprus","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.997026148250221,0.00962314955390507,0.87209811694799
"Czech Republic","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.979495716428127,0.0148405791129785,0.737558502896378
"Democratic Republic of Congo","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10547009741683,0.00614124672398612,3.91056134972692
"Denmark","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01842037490807,0.00873667988715945,1.19032568455024
"Djibouti","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.0944474279181,0.00940101876220284,3.29478801151133
"Dominica","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01976603726249,0.0327319182093766,0.950518563006934
"Dominican Republic","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01403863369629,0.017890813271707,1.02098070399135
"Ecuador","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.03642734318297,0.0196542678175375,1.3742238247953
"Egypt","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.08619351692809,0.013124718172517,2.8721348038728
"El Salvador","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02025676487674,0.025259697490412,1.03433574149074
"Eritrea","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10835815337138,0.00262615096341679,4.30857559979143
"Estonia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.980928018454485,0.00920807318098337,0.695315907937785
"Eswatini","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.994759118452921,0.0185723841431782,0.769744607948623
"Ethiopia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10082994234022,0.00872234959430487,3.60256693594614
"Faeroe Islands","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01841320347099,0.0266761117054121,0.992150356550242
"Fiji","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11498074129727,0.00153996808033188,4.60359635463309
"Finland","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.03994802169448,0.0234674852056707,1.38994898763394
"France","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00299401840724,0.0074484399601813,0.970177824309699
"Gabon","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.0647413962267,0.023796505008968,1.94868284257418
"Gambia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01122155295791,0.0369029206079839,0.804722199999142
"Georgia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00805018486021,0.00130404773132851,1.10892340138288
"Germany","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00928096376217,0.0118061247444755,1.0153127645657
"Ghana","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10054396570346,0.00740620798731531,3.63304634035146
"Greece","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04025592330351,0.0183511168036341,1.46789366821052
"Greenland","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.98778280268412,0.0353245985158414,0.582068358939819
"Guam","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04541619776619,0.00382781039371768,1.8085273834721
"Guatemala","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02538909691699,0.0260629408069327,1.10315274515669
"Guinea","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10496808072884,0.00625894651217427,3.87924503926529
"Guyana","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.994561578202536,0.0253620772024273,0.714690839033411
"Haiti","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.1075680966774,0.0062802043553641,4.00345379325325
"Honduras","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02206783280065,0.0195027003762444,1.12547267033075
"Hong Kong","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10136194016058,0.00504030771465277,3.7576520978657
"Hungary","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01309641162522,0.0102338849552281,1.08797984808399
"Iceland","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01173778110334,0.021573089006061,0.951198237398871
"India","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.08456819095833,0.00855342938193178,2.9286714839314
"Indonesia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04498820400635,0.0248252844834592,1.47176603989843
"Iran","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04470621889273,0.0151381378104119,1.61131841552077
"Iraq","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.07163895841685,0.0136607653497804,2.34845389072399
"Ireland","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.949532918025862,0.0284840611068315,0.509184326433115
"Israel","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.98431018486387,0.000634515034708425,0.798805334046596
"Italy","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00748216922418,0.00835109186424864,1.02442122084378
"Jamaica","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04957071837078,0.0237505545745195,1.58451227700678
"Japan","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00158937886273,0.0283856497964116,0.766293031150419
"Jordan","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.03887788714393,0.00943193709371901,1.56951965531181
"Kazakhstan","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.04730331642416,0.0198398548785053,1.59478065924495
"Kenya","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.09532813177197,0.0109014821970707,3.29418297185288
"Kosovo","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01931656385841,0.0124798431144764,1.16099585777779
"Kuwait","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02287324196563,0.010915105318938,1.23875454606401
"Kyrgyz Republic","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.07221118449209,0.0123866148671078,2.39765463162132
"Laos","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Latvia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.983629832092631,0.00766897622532094,0.734630712352629
"Lebanon","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.974422883225883,0.00391557545595221,0.668985533065446
"Lesotho","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.913286487470015,0.0345766404982981,0.322147368120695
"Liberia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Libya","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.0331761514235,0.0200330861990943,1.30762311800204
"Lithuania","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00441049113344,0.0015274508871544,1.05201499164853
"Luxembourg","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00691658349886,0.000616773189459283,1.10046427532909
"Macao","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Madagascar","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.11519704451109,0.00145247101725901,4.61224624348761
"Malawi","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00814446866021,0.0304827085869634,0.824040854410009
"Malaysia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02615006270065,0.0226000639476835,1.15600355560358
"Mali","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10891497181302,0.00354854760139092,4.18039961856038
"Mauritania","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.06958810763656,0.0206724545575323,2.14515188147192
"Mauritius","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.08390847393218,0.0246871859178451,2.49873043849325
"Mexico","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02410007241148,0.0189095287686142,1.16524400562085
"Moldova","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02856010824971,0.00270354427064235,1.45155213751589
"Monaco","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.968915623518882,0.00608448006313836,0.603481652331922
"Mongolia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.08951583559647,0.0116275307760179,3.04242156008209
"Morocco","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.06112247964844,0.0157417464847537,2.00337418423313
"Mozambique","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.02783718296344,0.0319062336703214,1.07607549053793
"Myanmar","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.09088623899963,0.00790421275750698,3.20482840670676
"Namibia","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,0.987758991618213,0.0201051726518823,0.684504477339384
"Nepal","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.08133686301005,0.0105395163047241,2.75308546225988
"Netherlands","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.01599572756085,0.00227937020787528,1.22813440308729
"New Zealand","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10294540294289,0.0133998161758443,3.54504483865324
"Nicaragua","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10787149179154,0.0122487032400096,3.80715843883139
"Niger","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.10100767663646,0.0114930303496017,3.5217196203631
"Nigeria","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.08155965491101,0.0172661852166316,2.60109967832791
"Norway","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.00689133736584,0.0195978472128012,0.9063399853782
"Oman","","2020-01-01",0,0,0,2,2,0,0,0,0,0,0,0,1.03128744075111,0.0206143776292685,1.26432096102863
