"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,4,2,3,2,1,2,3,2,4,1.03766491986678,0.0260266603462875,1.30503535904461
"2020-01-01","Albania","",3,3,2,4,2,3,2,1,2,3,2,4,0.989332890199813,0.0145674452677455,0.741190977368933
"2020-01-01","Algeria","",3,3,2,4,2,3,2,1,2,3,2,4,1.07576950206526,0.00412361085907575,2.68067700351584
"2020-01-01","Andorra","",3,3,2,4,2,3,2,1,2,3,2,4,0.9795433609229,0.0292065154459488,0.767163356615182
"2020-01-01","Angola","",3,3,2,4,2,3,2,1,2,3,2,4,1.0798124818899,0.00297874340323222,2.85410153661609
"2020-01-01","Argentina","",3,3,2,4,2,3,2,1,2,3,2,4,0.990552241300255,0.00838713562890403,0.803980856652837
"2020-01-01","Aruba","",3,3,2,4,2,3,2,1,2,3,2,4,0.942283164820622,0.0150570863322912,0.418423292625297
"2020-01-01","Australia","",3,3,2,4,2,3,2,1,2,3,2,4,1.08015766121394,0.000195570616206211,2.94709277715118
"2020-01-01","Austria","",3,3,2,4,2,3,2,1,2,3,2,4,1.00300715890975,0.00607695948812417,0.981785877272135
"2020-01-01","Azerbaijan","",3,3,2,4,2,3,2,1,2,3,2,4,1.04238599032325,0.00495579585089147,1.7089353709806
"2020-01-01","Bahamas","",3,3,2,4,2,3,2,1,2,3,2,4,1.05254727235118,0.0027816325476562,1.99797303624713
"2020-01-01","Bahrain","",3,3,2,4,2,3,2,1,2,3,2,4,0.998898472909134,0.00540367429542887,0.932535127542174
"2020-01-01","Bangladesh","",3,3,2,4,2,3,2,1,2,3,2,4,1.07353705540416,0.00176433130836673,2.66293289964859
"2020-01-01","Barbados","",3,3,2,4,2,3,2,1,2,3,2,4,0.914191920643528,0.0101500440121095,0.254728715437581
"2020-01-01","Belarus","",3,3,2,4,2,3,2,1,2,3,2,4,0.987520290206388,0.0178749200310335,0.697413374875724
"2020-01-01","Belgium","",3,3,2,4,2,3,2,1,2,3,2,4,0.999270047656807,0.00530943367708847,0.938257825264944
"2020-01-01","Belize","",3,3,2,4,2,3,2,1,2,3,2,4,1.0153933931471,0.00909089810518131,1.13316790238761
"2020-01-01","Benin","",3,3,2,4,2,3,2,1,2,3,2,4,1.08689084873033,0.00483641723850477,3.07060323534269
"2020-01-01","Bermuda","",3,3,2,4,2,3,2,1,2,3,2,4,1.03129943256983,0.015853380289745,1.3220876918631
"2020-01-01","Bhutan","",3,3,2,4,2,3,2,1,2,3,2,4,1.07410729357149,0.00276809944164431,2.65927511494063
"2020-01-01","Bolivia","",3,3,2,4,2,3,2,1,2,3,2,4,0.98089375702163,0.0189319206042936,0.626791200355411
"2020-01-01","Bosnia and Herzegovina","",3,3,2,4,2,3,2,1,2,3,2,4,1.01223918558891,0.00963463458818275,1.07802095557228
"2020-01-01","Botswana","",3,3,2,4,2,3,2,1,2,3,2,4,0.979499435339788,0.0219154921344973,0.59514663546766
"2020-01-01","Brazil","",3,3,2,4,2,3,2,1,2,3,2,4,0.995223356724794,0.0075711797872459,0.866532014826292
"2020-01-01","Brunei","",3,3,2,4,2,3,2,1,2,3,2,4,1.0858068350247,0.00246025368312276,3.0942281307957
"2020-01-01","Bulgaria","",3,3,2,4,2,3,2,1,2,3,2,4,1.0190745814412,0.00949269488164471,1.18749644448239
"2020-01-01","Burkina Faso","",3,3,2,4,2,3,2,1,2,3,2,4,1.06758666451261,0.0141355924004867,2.19689341738821
"2020-01-01","Burundi","",3,3,2,4,2,3,2,1,2,3,2,4,1.03598148033715,0.0334142158536802,1.18285509078162
