"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,4,2,3,2,4,2,3,2,4,1.06023864065841,0.00866168415900356,2.46707870314713
"2020-01-01","Albania","",3,3,2,4,2,3,2,4,2,3,2,4,1.08180462786859,0.00300701179827631,2.95434740050258
"2020-01-01","Algeria","",3,3,2,4,2,3,2,4,2,3,2,4,1.06536692363674,0.00714826029618045,2.59641731905661
"2020-01-01","Andorra","",3,3,2,4,2,3,2,4,2,3,2,4,1.07820590805848,0.00869760226462184,2.69141079666098
"2020-01-01","Angola","",3,3,2,4,2,3,2,4,2,3,2,4,1.087782761081,0.0082881760989967,3.22445212684772
"2020-01-01","Argentina","",3,3,2,4,2,3,2,4,2,3,2,4,1.07057395697044,0.00260401075589608,2.66538939464338
"2020-01-01","Aruba","",3,3,2,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Australia","",3,3,2,4,2,3,2,4,2,3,2,4,1.08907825612314,0.00455438357843695,3.17873202339582
"2020-01-01","Austria","",3,3,2,4,2,3,2,4,2,3,2,4,1.07077688730795,0.00490244092895626,2.70729265181588
"2020-01-01","Azerbaijan","",3,3,2,4,2,3,2,4,2,3,2,4,1.06531538656107,0.00527628434240897,2.54757618051557
"2020-01-01","Bahamas","",3,3,2,4,2,3,2,4,2,3,2,4,1.0540073211378,0.0138152201773662,2.35344018748457
"2020-01-01","Bahrain","",3,3,2,4,2,3,2,4,2,3,2,4,1.04286188871369,0.00192261857752853,1.8203708969265
"2020-01-01","Bangladesh","",3,3,2,4,2,3,2,4,2,3,2,4,1.06641092548276,0.00553238273648098,2.59486960120871
"2020-01-01","Barbados","",3,3,2,4,2,3,2,4,2,3,2,4,1.05263688697212,0.0138630732290919,2.34919161022033
"2020-01-01","Belarus","",3,3,2,4,2,3,2,4,2,3,2,4,1.05228820088148,0.00798844014267572,2.2036110021805
"2020-01-01","Belgium","",3,3,2,4,2,3,2,4,2,3,2,4,1.05345459078382,0.0103464928148108,2.28844146218729
"2020-01-01","Belize","",3,3,2,4,2,3,2,4,2,3,2,4,1.08278823133847,0.00207608423482593,3.03616193773091
"2020-01-01","Benin","",3,3,2,4,2,3,2,4,2,3,2,4,1.10142693785918,0.0125592251628877,3.56213597201292
"2020-01-01","Bermuda","",3,3,2,4,2,3,2,4,2,3,2,4,1.11096033348392,0.0177464602945627,3.71942030759534
"2020-01-01","Bhutan","",3,3,2,4,2,3,2,4,2,3,2,4,1.04211927942121,0.018268464183082,2.14490774400004
"2020-01-01","Bolivia","",3,3,2,4,2,3,2,4,2,3,2,4,1.0656289464782,0.00261847111859322,2.50050568050655
"2020-01-01","Bosnia and Herzegovina","",3,3,2,4,2,3,2,4,2,3,2,4,1.07639482660214,0.00171271002039703,2.84366751771064
"2020-01-01","Botswana","",3,3,2,4,2,3,2,4,2,3,2,4,1.12180369573997,0.0212559111742608,4.23984209975963
"2020-01-01","Brazil","",3,3,2,4,2,3,2,4,2,3,2,4,1.05879355389101,0.00269376398086455,2.25830023435396
"2020-01-01","Brunei","",3,3,2,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Bulgaria","",3,3,2,4,2,3,2,4,2,3,2,4,1.07537820592275,0.00321753256587671,2.84289746282931
"2020-01-01","Burkina Faso","",3,3,2,4,2,3,2,4,2,3,2,4,1.08622754105727,0.005006310713128,3.06852585473193
"2020-01-01","Burundi","",3,3,2,4,2,3,2,4,2,3,2,4,1.16100918303934,0.036165931776665,5.67440180549844
"2020-01-01","Cambodia","",3,3,2,4,2,3,2,4,2,3,2,4,1.07807165800837,0.00650298046203052,2.88765667263028
"2020-01-01","Cameroon","",3,3,2,4,2,3,2,4,2,3,2,4,1.10622755987627,0.0120889241071731,3.66419786822156
"2020-01-01","Canada","",3,3,2,4,2,3,2,4,2,3,2,4,1.05507226716566,0.0107105645002341,2.34161884937464
"2020-01-01","Cape Verde","",3,3,2,4,2,3,2,4,2,3,2,4,1.05816629629911,0.00839337215122102,2.40416059523685
"2020-01-01","Central African Republic","",3,3,2,4,2,3,2,4,2,3,2,4,1.06957601134849,0.00514228235885807,2.66408114079699
"2020-01-01","Chad","",3,3,2,4,2,3,2,4,2,3,2,4,1.06213774463697,0.00987006830678988,2.51475844019969
"2020-01-01","Chile","",3,3,2,4,2,3,2,4,2,3,2,4,1.03997842561435,0.00520918329909851,1.82268942958887
"2020-01-01","China","",3,3,2,4,2,3,2,4,2,3,2,4,1.10945553058074,0.0157439635657454,3.81045558280554
"2020-01-01","Colombia","",3,3,2,4,2,3,2,4,2,3,2,4,1.07164742838646,0.00137601818969342,2.65916883129894
"2020-01-01","Comoros","",3,3,2,4,2,3,2,4,2,3,2,4,1.10968159315601,0.0135263795821116,3.80693221017613
"2020-01-01","Congo","",3,3,2,4,2,3,2,4,2,3,2,4,1.11521773386622,0.0173004844537371,3.94254919454622
"2020-01-01","Costa Rica","",3,3,2,4,2,3,2,4,2,3,2,4,1.07230396559541,0.00371587951695318,2.75221850159758
"2020-01-01","Cote d'Ivoire","",3,3,2,4,2,3,2,4,2,3,2,4,1.08286787236302,0.00150816458853671,3.00553831896494
"2020-01-01","Croatia","",3,3,2,4,2,3,2,4,2,3,2,4,1.15834567683491,0.0319211030358296,5.83471923811301
"2020-01-01","Cuba","",3,3,2,4,2,3,2,4,2,3,2,4,1.06111167396438,0.00927065571039878,2.49543277753139
"2020-01-01","Cyprus","",3,3,2,4,2,3,2,4,2,3,2,4,1.04332833720808,0.0181350450161271,2.16726302506834
"2020-01-01","Czech Republic","",3,3,2,4,2,3,2,4,2,3,2,4,1.06930677016239,0.00531158803433996,2.67299065020466
"2020-01-01","Democratic Republic of Congo","",3,3,2,4,2,3,2,4,2,3,2,4,1.06894327373431,0.00651791794744323,2.6827806093219
"2020-01-01","Denmark","",3,3,2,4,2,3,2,4,2,3,2,4,1.06188370074929,0.00711791960459198,2.48391776605125
"2020-01-01","Djibouti","",3,3,2,4,2,3,2,4,2,3,2,4,1.03905942725799,0.0171616233541457,2.02200083584148
"2020-01-01","Dominica","",3,3,2,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Dominican Republic","",3,3,2,4,2,3,2,4,2,3,2,4,1.06215093442957,0.00603386873179078,2.46680843162743
"2020-01-01","Ecuador","",3,3,2,4,2,3,2,4,2,3,2,4,1.05844845632058,0.0076695691931041,2.39192612289782
"2020-01-01","Egypt","",3,3,2,4,2,3,2,4,2,3,2,4,1.06438375673049,0.00684452109660571,2.56063289524962
"2020-01-01","El Salvador","",3,3,2,4,2,3,2,4,2,3,2,4,1.07025811886708,0.00363639606017492,2.68112006772844
"2020-01-01","Eritrea","",3,3,2,4,2,3,2,4,2,3,2,4,1.15764419418337,0.0412450917079209,5.58854869241154
"2020-01-01","Estonia","",3,3,2,4,2,3,2,4,2,3,2,4,1.03597757758825,0.0218683612805791,2.03169794759573
"2020-01-01","Eswatini","",3,3,2,4,2,3,2,4,2,3,2,4,1.07466183799237,0.00401970110122289,2.82522357978651
"2020-01-01","Ethiopia","",3,3,2,4,2,3,2,4,2,3,2,4,1.06888719870065,0.00588650716464209,2.69133270656336
"2020-01-01","Faeroe Islands","",3,3,2,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Fiji","",3,3,2,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Finland","",3,3,2,4,2,3,2,4,2,3,2,4,1.04891882615561,0.0151476127263078,2.25714517926602
"2020-01-01","France","",3,3,2,4,2,3,2,4,2,3,2,4,1.05612138673467,0.0102536651392268,2.36107491637881
"2020-01-01","Gabon","",3,3,2,4,2,3,2,4,2,3,2,4,1.08607101793931,0.0104172903810377,2.90178984604604
"2020-01-01","Gambia","",3,3,2,4,2,3,2,4,2,3,2,4,1.12664616258871,0.0190628243467698,4.43414360928555
"2020-01-01","Georgia","",3,3,2,4,2,3,2,4,2,3,2,4,1.06877638578644,0.00585894600205811,2.67537291218382
"2020-01-01","Germany","",3,3,2,4,2,3,2,4,2,3,2,4,1.07941419965474,0.00345896272202056,2.88860750387509
"2020-01-01","Ghana","",3,3,2,4,2,3,2,4,2,3,2,4,1.07435185124682,0.00228550771666132,2.78751179464593
"2020-01-01","Greece","",3,3,2,4,2,3,2,4,2,3,2,4,1.07762884973104,0.00385529673110811,2.90733281339065
"2020-01-01","Greenland","",3,3,2,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Guam","",3,3,2,4,2,3,2,4,2,3,2,4,1.13873367928871,0.033367768508858,4.5396438857066
"2020-01-01","Guatemala","",3,3,2,4,2,3,2,4,2,3,2,4,1.06869127175568,0.00405757826413951,2.63578261813334
"2020-01-01","Guinea","",3,3,2,4,2,3,2,4,2,3,2,4,1.06951174579423,0.00484209891798108,2.678967144212
"2020-01-01","Guyana","",3,3,2,4,2,3,2,4,2,3,2,4,1.13583322049771,0.024915069805412,4.72543973200638
"2020-01-01","Haiti","",3,3,2,4,2,3,2,4,2,3,2,4,1.06003366187126,0.00953664965485975,2.46726184311253
"2020-01-01","Honduras","",3,3,2,4,2,3,2,4,2,3,2,4,1.07966821211857,0.00386707799898975,2.83291653072461
