"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,1,4,2,3,2,4,2,3,2,4,1.05307697786714,0.0133688011699517,2.33764828876631
"2020-01-01","Albania","",3,3,1,4,2,3,2,4,2,3,2,4,1.06528614187467,0.00455113257649523,2.52668265985564
"2020-01-01","Algeria","",3,3,1,4,2,3,2,4,2,3,2,4,1.06060017835715,0.00897119801363901,2.48197786278101
"2020-01-01","Andorra","",3,3,1,4,2,3,2,4,2,3,2,4,1.06081739451612,0.00277386912713769,2.31889040325283
"2020-01-01","Angola","",3,3,1,4,2,3,2,4,2,3,2,4,1.07605100070231,0.00244424797044418,2.85469087352933
"2020-01-01","Argentina","",3,3,1,4,2,3,2,4,2,3,2,4,1.05768642189359,0.00254864759454822,2.23821585009612
"2020-01-01","Aruba","",3,3,1,4,2,3,2,4,2,3,2,4,1.044047651712,0.118472529572647,0.511555274769653
"2020-01-01","Australia","",3,3,1,4,2,3,2,4,2,3,2,4,1.06245855668262,0.00754217159630479,2.51827687908934
"2020-01-01","Austria","",3,3,1,4,2,3,2,4,2,3,2,4,1.05826963527086,0.00943562612031778,2.41857873012022
"2020-01-01","Azerbaijan","",3,3,1,4,2,3,2,4,2,3,2,4,1.04745515473613,0.013838787308833,2.19383425509942
"2020-01-01","Bahamas","",3,3,1,4,2,3,2,4,2,3,2,4,1.06218921912798,0.00369548614373428,2.4016219739691
"2020-01-01","Bahrain","",3,3,1,4,2,3,2,4,2,3,2,4,1.03594126674446,0.00318865176180181,1.68046589517701
"2020-01-01","Bangladesh","",3,3,1,4,2,3,2,4,2,3,2,4,1.05946034182459,0.00934711237966814,2.4483349162604
"2020-01-01","Barbados","",3,3,1,4,2,3,2,4,2,3,2,4,1.12959083717776,0.0302976580534635,4.36658799679187
"2020-01-01","Belarus","",3,3,1,4,2,3,2,4,2,3,2,4,1.05317657103401,0.00914539856390206,2.25625540926306
"2020-01-01","Belgium","",3,3,1,4,2,3,2,4,2,3,2,4,1.06320205553476,0.00316132113096701,2.43391413565384
"2020-01-01","Belize","",3,3,1,4,2,3,2,4,2,3,2,4,1.14326228372577,0.037650480307976,4.55155223992739
"2020-01-01","Benin","",3,3,1,4,2,3,2,4,2,3,2,4,1.11376294291558,0.0159733084121822,3.89713586939641
"2020-01-01","Bermuda","",3,3,1,4,2,3,2,4,2,3,2,4,1.06148767554674,0.0101301199066067,2.52239267210175
"2020-01-01","Bhutan","",3,3,1,4,2,3,2,4,2,3,2,4,1.06699494232936,0.00713443766459883,2.64500755569758
"2020-01-01","Bolivia","",3,3,1,4,2,3,2,4,2,3,2,4,1.05176880063323,0.00505376128027388,2.13360684859731
"2020-01-01","Bosnia and Herzegovina","",3,3,1,4,2,3,2,4,2,3,2,4,1.05592589522879,0.0068168670678644,2.29149950559557
"2020-01-01","Botswana","",3,3,1,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Brazil","",3,3,1,4,2,3,2,4,2,3,2,4,1.04417700139178,0.00378335890881992,1.89634931917781
"2020-01-01","Brunei","",3,3,1,4,2,3,2,4,2,3,2,4,1.06408265831249,0.00796176744534963,2.57413289487798
"2020-01-01","Bulgaria","",3,3,1,4,2,3,2,4,2,3,2,4,1.06009581646137,0.00763763235857365,2.43645937866508
"2020-01-01","Burkina Faso","",3,3,1,4,2,3,2,4,2,3,2,4,1.06188944246232,0.00860179582432206,2.52866529873324
"2020-01-01","Burundi","",3,3,1,4,2,3,2,4,2,3,2,4,1.05296763161246,0.0146574845116314,2.34392604404484
"2020-01-01","Cambodia","",3,3,1,4,2,3,2,4,2,3,2,4,1.05397998340904,0.0137091387651982,2.38309681473346
"2020-01-01","Cameroon","",3,3,1,4,2,3,2,4,2,3,2,4,1.12470938528322,0.018769812674733,4.3253299092487
"2020-01-01","Canada","",3,3,1,4,2,3,2,4,2,3,2,4,1.05775885280534,0.00923842832409895,2.39441623746974
"2020-01-01","Cape Verde","",3,3,1,4,2,3,2,4,2,3,2,4,1.06457504671888,0.00129045474790089,2.40984977152048
"2020-01-01","Central African Republic","",3,3,1,4,2,3,2,4,2,3,2,4,1.08838178722418,0.00509010706884294,3.13444830981528
"2020-01-01","Chad","",3,3,1,4,2,3,2,4,2,3,2,4,1.05345903156575,0.0156799214062013,2.39841376480893
"2020-01-01","Chile","",3,3,1,4,2,3,2,4,2,3,2,4,1.04271823815771,0.00540209713611271,1.89030523043868
"2020-01-01","China","",3,3,1,4,2,3,2,4,2,3,2,4,1.05624589833757,0.0131066313440904,2.44578867950295
"2020-01-01","Colombia","",3,3,1,4,2,3,2,4,2,3,2,4,1.05254493498295,0.00216195244163926,2.08327505441738
"2020-01-01","Comoros","",3,3,1,4,2,3,2,4,2,3,2,4,1.07194145234255,0.0059332001269568,2.78364491937929
"2020-01-01","Congo","",3,3,1,4,2,3,2,4,2,3,2,4,1.08721622839695,0.00517113596994822,3.08625265516092
"2020-01-01","Costa Rica","",3,3,1,4,2,3,2,4,2,3,2,4,1.06037728319029,0.0033879486706239,2.31035045575274
"2020-01-01","Cote d'Ivoire","",3,3,1,4,2,3,2,4,2,3,2,4,1.05568568464637,0.0120517033553515,2.38474759232939
"2020-01-01","Croatia","",3,3,1,4,2,3,2,4,2,3,2,4,1.05541242774945,0.0110847036275534,2.36927163403076
"2020-01-01","Cuba","",3,3,1,4,2,3,2,4,2,3,2,4,1.09471823343608,0.00483157606100783,3.4067907436325
"2020-01-01","Cyprus","",3,3,1,4,2,3,2,4,2,3,2,4,1.08618365716728,0.00548136434148041,3.10181320580036
"2020-01-01","Czech Republic","",3,3,1,4,2,3,2,4,2,3,2,4,1.06406988493789,0.00672493747066491,2.53895219443982
"2020-01-01","Democratic Republic of Congo","",3,3,1,4,2,3,2,4,2,3,2,4,1.0684132245053,0.00615199698513163,2.66964427946535
"2020-01-01","Denmark","",3,3,1,4,2,3,2,4,2,3,2,4,1.07832192386836,0.00116372003082402,2.84960170581701
"2020-01-01","Djibouti","",3,3,1,4,2,3,2,4,2,3,2,4,1.10322582137537,0.0197901667245421,3.33337829129414
"2020-01-01","Dominica","",3,3,1,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Dominican Republic","",3,3,1,4,2,3,2,4,2,3,2,4,1.04783380303034,0.00887367422762497,2.10136213342013
"2020-01-01","Ecuador","",3,3,1,4,2,3,2,4,2,3,2,4,1.06298110366743,0.00391383802421706,2.42468484055403
"2020-01-01","Egypt","",3,3,1,4,2,3,2,4,2,3,2,4,1.04365326724319,0.017890215104839,2.16195078022982
"2020-01-01","El Salvador","",3,3,1,4,2,3,2,4,2,3,2,4,1.05983902327275,0.00590191620343468,2.3857618395827
"2020-01-01","Eritrea","",3,3,1,4,2,3,2,4,2,3,2,4,1.07561824747873,0.00512817139451363,2.87947696133903
"2020-01-01","Estonia","",3,3,1,4,2,3,2,4,2,3,2,4,1.09374468566573,0.00752016797244063,3.30371073042972
"2020-01-01","Eswatini","",3,3,1,4,2,3,2,4,2,3,2,4,1.05779336196774,0.00861037719503937,2.37471502315298
"2020-01-01","Ethiopia","",3,3,1,4,2,3,2,4,2,3,2,4,1.06314511306815,0.00843519241780065,2.55650668882432
"2020-01-01","Faeroe Islands","",3,3,1,4,2,3,2,4,2,3,2,4,1.09503959562396,0.0632077793164592,1.94473950834736
"2020-01-01","Fiji","",3,3,1,4,2,3,2,4,2,3,2,4,0,0,0
"2020-01-01","Finland","",3,3,1,4,2,3,2,4,2,3,2,4,1.08278076757805,0.00229133470085076,2.98713578824711
"2020-01-01","France","",3,3,1,4,2,3,2,4,2,3,2,4,1.07070934659573,0.00224560629264616,2.65782377966959
"2020-01-01","Gabon","",3,3,1,4,2,3,2,4,2,3,2,4,1.05760079767652,0.0081869183325321,2.3670639871689
"2020-01-01","Gambia","",3,3,1,4,2,3,2,4,2,3,2,4,1.09806860186749,0.01179039043383,3.31062280607704
"2020-01-01","Georgia","",3,3,1,4,2,3,2,4,2,3,2,4,1.05935849500081,0.0107967025588521,2.46149532310692
"2020-01-01","Germany","",3,3,1,4,2,3,2,4,2,3,2,4,1.06847477064344,0.00431849707111058,2.63381598260256
"2020-01-01","Ghana","",3,3,1,4,2,3,2,4,2,3,2,4,1.05811499308258,0.00963880408432855,2.41407586199142
"2020-01-01","Greece","",3,3,1,4,2,3,2,4,2,3,2,4,1.0884477224891,0.00439091102928907,3.15421654626433
"2020-01-01","Greenland","",3,3,1,4,2,3,2,4,2,3,2,4,0,0,0
