"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,4,2,3,2,0,2,3,2,1,1.00870347038753,0.0299412236382036,0.833518817985104
"2020-01-01","Albania","",3,3,2,4,2,3,2,0,2,3,2,1,0.975733126405164,0.013256341733449,0.617502893231492
"2020-01-01","Algeria","",3,3,2,4,2,3,2,0,2,3,2,1,1.07228114458772,0.00692937064274416,2.49862767177026
"2020-01-01","Andorra","",3,3,2,4,2,3,2,0,2,3,2,1,0.983476605349148,0.0278551528616316,0.764666906134076
"2020-01-01","Angola","",3,3,2,4,2,3,2,0,2,3,2,1,1.07768543502997,0.00487380501278136,2.73139487793835
"2020-01-01","Argentina","",3,3,2,4,2,3,2,0,2,3,2,1,0.983412529458155,0.00760574315162552,0.731832522167315
"2020-01-01","Aruba","",3,3,2,4,2,3,2,0,2,3,2,1,0.942187826295737,0.0213113663852093,0.448049078434452
"2020-01-01","Australia","",3,3,2,4,2,3,2,0,2,3,2,1,1.08104923218892,0.000289458602151486,2.97358714595708
"2020-01-01","Austria","",3,3,2,4,2,3,2,0,2,3,2,1,0.997851617958341,0.0061243642880235,0.912582564967297
"2020-01-01","Azerbaijan","",3,3,2,4,2,3,2,0,2,3,2,1,1.03756390545413,0.00684316265487593,1.57248827795235
"2020-01-01","Bahamas","",3,3,2,4,2,3,2,0,2,3,2,1,1.05031712226984,0.00427434413784908,1.91294824139706
"2020-01-01","Bahrain","",3,3,2,4,2,3,2,0,2,3,2,1,0.994945863581797,0.00543908749256531,0.881646480785131
"2020-01-01","Bangladesh","",3,3,2,4,2,3,2,0,2,3,2,1,1.07192942602447,0.00333580145988938,2.5718499660496
"2020-01-01","Barbados","",3,3,2,4,2,3,2,0,2,3,2,1,0.906505409515771,0.0058811001431262,0.237127306994225
"2020-01-01","Belarus","",3,3,2,4,2,3,2,0,2,3,2,1,0.96936798048771,0.0166687472700761,0.542683098076908
"2020-01-01","Belgium","",3,3,2,4,2,3,2,0,2,3,2,1,0.995482466709524,0.00537780940611722,0.888856803387738
