"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Australia","",3,3,2,4,1,2,2,4,2,3,2,4,1.07221545147747,0.00358125754776822,2.74981900903275
"2020-01-01","Bulgaria","",3,1,2,4,0,2,2,3,2,1,2,1,1.07262514536737,0.00694240225585197,2.85105686288227
"2020-01-01","Croatia","",3,3,2,4,2,2,2,4,2,2,2,0,1.06139431081914,0.00868000639194734,2.50564237765277
"2020-01-01","Czech Republic","",3,3,2,4,2,3,2,4,2,3,2,4,1.07728929371437,0.000750744999424411,2.82958504579981
"2020-01-01","Israel","",3,3,2,4,1,2,2,2,2,1,2,4,1.05417319845748,0.00264516997267512,2.13751431922115
"2020-01-01","Luxembourg","",3,3,2,4,2,3,2,4,2,3,2,4,1.05534959400026,0.0018993019704205,2.12920840712415
"2020-01-01","Slovak Republic","",3,2,2,3,1,1,1,4,2,1,2,0,1.08496595229298,0.00342332211076139,3.16740474643714
"2020-01-01","South Korea","",3,3,2,4,0,2,2,3,2,3,2,1,1.07319270458785,0.00533057968738153,2.81227223974694
"2020-01-01","South Sudan","",3,3,2,4,2,3,2,4,2,3,2,4,1.06000641269511,0.010961518581156,2.49258693457436
"2020-01-01","United Kingdom","",3,3,2,4,1,2,2,0,2,1,0,1,1.06407126913217,0.00833348101864723,2.58066092447649
"2020-01-01","United States","Alaska",3,3,2,4,2,2,2,3,2,2,2,1,1.06474293892168,0.00225427572992265,2.3831632114095
"2020-01-01","United States","South Carolina",3,3,2,4,2,3,2,4,2,3,2,4,1.03813689491293,0.00246200323052621,1.71496569198229
"2020-01-01","Vietnam","",3,3,2,4,2,2,2,4,2,2,2,2,1.11747944502193,0.0155074395997508,4.1219238434719
