"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02196395343902,0.0383754289243918,0.924919378050813
"Albania","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.99590310335685,0.0155779427722651,0.80718129403463
"Algeria","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10185282924518,0.007748085653816,3.69336478475145
"Andorra","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.989667262753226,0.0151041264310856,0.879127118117426
"Angola","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10898942921078,0.00451092112847651,4.16678535810292
"Argentina","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.0079507874808,0.00778554637452856,1.03751331230818
"Aruba","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.960656299576012,0.00735565512311933,0.559655376644503
"Australia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.11557041732909,0.00470193135183382,4.82844484566014
"Austria","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02418091351017,0.00585209443139513,1.3275089493322
"Azerbaijan","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.06481470794398,0.00791328334049848,2.2685758433489
"Bahamas","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.08043127416506,0.00384122074190512,2.89984333666491
"Bahrain","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02276179693906,0.00401249783085169,1.32389073009407
"Bangladesh","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10329792832447,0.00333329185995565,3.94329462888279
"Barbados","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.930145113587672,0.00382052904416611,0.348552701550085
"Belarus","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.987778424063278,0.0195666479583516,0.688496370941531
"Belgium","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02348258352085,0.0038429834848347,1.33916584915459
"Belize","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.03054049869556,0.0117857124392776,1.36810630785941
"Benin","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.11667584500728,0.00575468851967571,4.51093988354015
"Bermuda","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.03293060174904,0.0247072521745809,1.24434845790439
"Bhutan","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10138613230251,0.00590472193217277,3.7456068307905
"Bolivia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.980560468370991,0.0189619571218876,0.624123588791374
"Bosnia and Herzegovina","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02709900614151,0.0121576848481467,1.29823881273364
"Botswana","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.975313265424278,0.0211415487471112,0.564913494794447
"Brazil","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01380134114272,0.00711912484728436,1.13440485748569
"Brunei","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.12007344223543,0.00168961371982803,4.94710541551792
"Bulgaria","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.0336924757365,0.0128824304042898,1.41297788688576
"Burkina Faso","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.07113298868993,0.0287614209798968,2.02908688314783
"Burundi","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.00875313800581,0.0453954768083279,0.709012101284747
"Cambodia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.12139745257461,0.00148053232872678,4.99293747884508
"Cameroon","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"Canada","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.00883144663564,0.0143715710703536,0.983351991703673
"Cape Verde","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.995273324554775,0.0144478380159768,0.809580559973821
"Central African Republic","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.12377415973263,0.0012332512169578,5.11458379371797
"Chad","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10393293112056,0.00601204019645267,3.8631213344217
"Chile","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.0222980815627,0.00894922351111752,1.25483240992181
"China","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.12001351845789,0.00480720705102771,5.10832135025394
"Colombia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.00775817800887,0.00804630288848975,1.03218365690882
"Comoros","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.930190265926197,0.0201912964195017,0.291341235935943
"Congo","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.1198339255658,0.0027878822059778,5.00219942378538
"Costa Rica","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01132419862049,0.00980161518625506,1.06588772336541
"Cote d'Ivoire","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.03775612835217,0.0375285183252257,1.16893650697806
"Croatia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02271962618068,0.0047592733366713,1.31320741172072
"Cuba","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.04735429337932,0.0250568012419615,1.51968627655659
"Cyprus","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.999421604946132,0.00986235969231657,0.900394540471146
"Czech Republic","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.98170531164363,0.0132735744431137,0.76523481230961
"Democratic Republic of Congo","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10879958699831,0.00635589880621615,4.08207270345672
"Denmark","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.0210083092319,0.00899449971087075,1.23164571251502
"Djibouti","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.09753661438851,0.00975266059846964,3.4250415489612
"Dominica","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02113800898731,0.0337734542863427,0.959227795103171
"Dominican Republic","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01605051007617,0.0184943644505285,1.04444966134886
"Ecuador","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.03848301688275,0.0204165333021809,1.40445875719107
"Egypt","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.08893863696646,0.013748071015293,2.96629879686024
"El Salvador","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02193670766832,0.0261237633127205,1.05038613434455
"Eritrea","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.11204747210269,0.00301604569812203,4.52965875900136
"Estonia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.983323162248961,0.0093475745104911,0.718807890238892
"Eswatini","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.996604584982122,0.0191206871596848,0.78609375355401
"Ethiopia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10398170029658,0.00906300281414222,3.74812913991759
"Faeroe Islands","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02007454337374,0.0275323395387193,1.00731530003947
"Fiji","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.11872434227331,0.00177321926404362,4.84291161458195
"Finland","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.04183841007788,0.0243748789196368,1.41526970428409
"France","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.00565067796792,0.00755956431779091,1.00647565802564
"Gabon","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.06684266370234,0.0247684973906966,1.98893778345879
"Gambia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01240182754543,0.0379644267287284,0.809576260727528
"Georgia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01121733635738,0.00121283143896693,1.16192350259719
"Germany","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01160094127177,0.0121771298271168,1.04560978519009
"Ghana","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10375747986797,0.00769653429673751,3.7847094340276
"Greece","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.04240990384621,0.0190765315644578,1.50277188095277
"Greenland","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.988878228751308,0.0362029853846531,0.585928862851904
"Guam","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.04857084734979,0.00385502586728538,1.889229621683
"Guatemala","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02707856337374,0.0269676508723496,1.11998119201517
"Guinea","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.10829721907899,0.00646427678293576,4.04951467892028
"Guyana","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,0.996095251493872,0.0260810717495738,0.725305592431864
"Haiti","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.11093742533815,0.00644806445451048,4.18186328577853
"Honduras","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.02402486011342,0.0202085582882191,1.14927883393753
"Hong Kong","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.1046907332346,0.00527114274687696,3.92353916933098
"Hungary","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.0156084419771,0.010503690258227,1.12447431426932
"Iceland","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.01358324982944,0.0222596475961822,0.969948410955667
"India","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.08756273179294,0.00895143884991238,3.04066648126354
"Indonesia","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.04683550001936,0.0258094538183179,1.49662085056163
"Iran","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.04704334131815,0.015769026204328,1.65528170180045
"Iraq","","2020-01-01",0,0,0,2,0,0,0,0,0,0,0,1,1.07433876198484,0.0141995443458718,2.42571219696214
