"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.02058259066783,0.0371314327785701,0.918355906395034
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,0.993579649097461,0.015137176205541,0.784132221655878
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.09830799837359,0.00741737022289465,3.53041490543001
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,0.988872049441375,0.0164502996314774,0.864128105817338
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.105187330603,0.00432782343555404,3.96417585310843
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.00503369909364,0.00762674658134186,0.996881448586162
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,0.958387405632056,0.00983386765237839,0.544808055131171
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.11126551541036,0.00409939705939027,4.54928143774455
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.02102484169889,0.00574057216300279,1.27108304770796
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.06156977967961,0.00757712716597616,2.17552608907798
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.07677643240046,0.00368523765571291,2.76098043090298
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.01939009518191,0.00406702264383612,1.26188628677098
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,1.09947545674908,0.00308901083057639,3.74830831210902
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,2,0,4,0.927278054162007,0.00403291922812957,0.332968933670133
