"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",2,0,0,0,0,0,0,1,2,3,1,3,1.0967079201319,0.00373956199830866,3.76561865079206
"2020-01-01","Albania","",2,1,2,4,0,2,0,3,2,2,2,4,1.06965318754581,0.0109741233202207,2.86408439493675
"2020-01-01","Algeria","",3,0,2,0,0,0,0,4,1,1,0,0,1.08228388741604,0.0104571309096094,3.33934931065601
"2020-01-01","Andorra","",1,2,2,3,1,0,0,2,0,2,1,2,1.04393098003516,0.0224264695732847,2.25544623810877
"2020-01-01","Angola","",2,2,1,4,1,1,2,4,2,2,0,4,1.10332604706562,0.0065195276097477,3.7399248978753
"2020-01-01","Argentina","",3,3,2,4,2,2,1,4,2,1,2,3,1.08484659366615,0.0014710982129658,3.09202352437177
"2020-01-01","Aruba","",1,0,1,3,0,0,0,1,2,2,1,2,0,0,0
"2020-01-01","Australia","",1,1,1,3,1,1,2,3,2,3,2,4,1.06666702882177,0.0135999121118389,2.8136331264434
"2020-01-01","Austria","",1,1,1,2,0,0,0,3,2,3,2,3,1.07250587677814,0.0114202744512755,2.981197395272
"2020-01-01","Azerbaijan","",3,0,2,4,0,0,0,3,2,2,2,0,1.08201377847924,0.00710800918120245,3.22981044847776
"2020-01-01","Bahamas","",3,2,1,3,1,2,2,2,2,1,2,4,1.14142696891603,0.0187442324406679,5.54264109281475
"2020-01-01","Bahrain","",2,0,0,0,0,0,0,3,2,1,2,0,1.07371184165155,0.00464981342976682,2.8034402019908
"2020-01-01","Bangladesh","",3,2,2,4,2,2,2,3,2,2,1,0,1.08140386907066,0.00245928626904348,3.05929826528531
"2020-01-01","Barbados","",1,1,1,3,1,2,0,2,2,2,2,2,1.10695187086332,0.00371412987442033,4.03578070110611
"2020-01-01","Belarus","",2,0,1,0,0,0,0,2,0,0,2,1,1.07990347914403,0.00807899531724584,3.16451215256555
"2020-01-01","Belgium","",1,2,1,4,0,2,0,3,2,2,2,3,1.06136255571023,0.0123218290029476,2.58332627213118
"2020-01-01","Belize","",3,2,2,3,0,2,1,4,2,1,2,3,0,0,0
"2020-01-01","Benin","",1,1,1,3,0,0,0,1,2,1,2,4,1.05595363203528,0.0253647574253709,2.67338512081907
"2020-01-01","Bermuda","",1,2,1,3,0,0,0,2,2,3,2,2,1.09328183981913,0.00230312260137411,3.49639151255243
"2020-01-01","Bhutan","",3,0,0,2,0,0,0,2,2,1,2,0,1.05487227574117,0.0271796452255317,2.75868405139731
"2020-01-01","Bolivia","",3,2,2,4,2,2,2,1,2,1,0,1,1.08123574286823,0.0023045485884746,3.04222217937503
"2020-01-01","Bosnia and Herzegovina","",3,0,1,2,0,0,0,3,2,2,0,0,1.06973516553707,0.0143140299591883,2.94786860890509
"2020-01-01","Botswana","",1,1,1,3,0,2,2,1,2,2,2,4,1.17184335339098,0.0281662293554282,7.09136989693579
"2020-01-01","Brazil","",2,3,2,4,0,2,2,1,2,2,2,4,1.07399382326383,0.00105771190868866,2.73017781203194
"2020-01-01","Brunei","",1,1,1,2,0,0,0,2,2,3,2,2,0,0,0
"2020-01-01","Bulgaria","",2,1,1,1,0,0,0,2,2,1,2,2,1.07577859810145,0.0117188249281071,3.09875235109209
"2020-01-01","Burkina Faso","",0,0,2,3,0,1,0,4,2,1,2,3,1.07893534878858,0.0127688472395691,3.26173285980149
"2020-01-01","Burundi","",0,0,0,3,0,0,0,2,1,1,0,1,1.13699147795181,0.0107556113598362,5.56978074042154
"2020-01-01","Cambodia","",3,0,2,0,0,0,0,3,0,0,0,0,1.1202614537831,0.00504829926140221,4.82338653214371
"2020-01-01","Cameroon","",2,0,2,3,1,0,1,2,2,2,1,3,1.10739280171834,0.00274195058327751,4.07004682211809
"2020-01-01","Canada","",2,3,2,4,0,1,2,4,2,2,1,3,1.06250221942363,0.00868017010096548,2.53860256922156
"2020-01-01","Cape Verde","",3,2,2,3,1,2,2,4,2,3,1,2,1.05711192622751,0.0142063599612457,2.48934212687068
"2020-01-01","Central African Republic","",2,1,2,3,0,1,1,2,2,1,2,3,1.11440608434864,0.0113064870924839,4.24286497797747
"2020-01-01","Chad","",2,2,2,3,0,2,1,4,2,1,2,3,1.07204138697853,0.00871232797653636,2.88204798051278
"2020-01-01","Chile","",3,3,2,3,2,3,2,4,2,2,2,2,1.06618694364912,0.00915445064060755,2.26150855718792
"2020-01-01","China","",1,2,2,4,1,2,2,3,2,3,2,4,1.06704112340024,0.0121715978585216,2.78662206916688
"2020-01-01","Colombia","",3,1,2,3,0,0,0,3,2,2,0,0,1.08113529674331,0.00643253699980356,3.1664572914926
"2020-01-01","Congo","",1,2,1,3,0,2,0,2,2,1,0,3,1.08893061571069,0.00658180982883787,3.48323499517414
"2020-01-01","Costa Rica","",3,2,2,2,0,1,2,4,2,1,2,0,1.07156074595979,0.00845716617705652,2.86323906154207
"2020-01-01","Cote d'Ivoire","",2,0,1,2,0,1,0,3,2,2,2,4,1.07635407480915,0.0120137714079494,3.13429834102703
"2020-01-01","Croatia","",1,2,1,3,0,0,0,1,2,3,2,3,1.06045733767279,0.0182442386581904,2.67082936809567
"2020-01-01","Cuba","",3,0,2,4,0,0,2,4,2,1,2,0,1.06665708878161,0.0142974658455038,2.83200703806865
"2020-01-01","Cyprus","",2,0,1,2,1,1,0,3,2,3,2,3,1.06766712503871,0.0140602686733724,2.85985513838165
"2020-01-01","Czech Republic","",1,1,1,2,0,0,1,3,2,2,2,3,1.08302889519588,0.00717242265195008,3.27432613513469
"2020-01-01","Democratic Republic of Congo","",1,1,0,0,0,0,0,2,2,1,1,3,1.09270304313679,0.00662694868373876,3.68832382540803
"2020-01-01","Denmark","",1,1,1,4,0,1,0,3,2,3,1,2,1.06816551306589,0.0129558369682429,2.83886260900394
"2020-01-01","Djibouti","",3,2,0,0,1,0,0,4,2,2,2,0,1.1034045275189,0.0333441092265986,2.91528136604341
"2020-01-01","Dominica","",1,0,1,2,0,0,0,2,2,3,2,3,0,0,0
"2020-01-01","Dominican Republic","",3,2,2,4,1,2,2,1,2,2,1,3,1.0678538845143,0.00747781519656497,2.68991877699211
"2020-01-01","Ecuador","",3,2,2,4,1,1,1,1,2,2,1,3,1.07928153843995,0.00474225634961151,2.96101676293055
"2020-01-01","Egypt","",3,0,0,0,0,0,0,0,0,1,2,0,1.10060231675037,0.00527286708731873,4.0009878889997
"2020-01-01","El Salvador","",3,2,1,2,1,0,2,4,2,2,0,0,1.0767677652638,0.00572317093089201,2.97314481831198
"2020-01-01","Eritrea","",1,3,2,4,2,2,2,3,2,1,1,0,0,0,0
"2020-01-01","Estonia","",1,1,0,4,0,0,0,3,2,2,1,2,1.08757292680892,0.00609365850253711,3.42187476097702
"2020-01-01","Eswatini","",2,1,2,2,1,1,1,2,2,2,1,2,1.07878583185046,0.00896581014112294,3.11278030714801
"2020-01-01","Ethiopia","",3,1,1,3,2,1,2,2,2,1,1,3,1.09969475201342,0.00315295753533052,3.7131590246597
"2020-01-01","Faeroe Islands","",0,2,2,2,0,0,0,2,2,3,2,0,0,0,0
"2020-01-01","Fiji","",2,2,1,2,0,2,1,4,2,3,2,2,0,0,0
"2020-01-01","Finland","",1,1,1,1,0,0,0,3,2,2,1,0,1.06849258104162,0.0154351970328112,2.93304094351346
"2020-01-01","France","",1,2,1,4,0,0,0,3,2,3,2,4,1.06798552876122,0.01057015836366,2.76608812147137
"2020-01-01","Gabon","",2,2,2,3,0,2,2,3,2,3,2,3,1.07601050452449,0.00527231484060516,2.91414585120051
"2020-01-01","Gambia","",2,2,2,4,1,1,0,1,2,2,2,3,1.08287865974869,0.00962001840897552,3.20540140578196
"2020-01-01","Georgia","",3,2,1,2,0,1,2,3,2,2,2,2,1.06668534722066,0.0100680503799912,2.73420107330257
"2020-01-01","Germany","",1,2,2,4,0,2,1,3,2,3,2,2,1.0669808244233,0.010555770380016,2.7367205817189
"2020-01-01","Ghana","",3,0,2,3,0,0,0,3,2,3,2,0,1.0698043118067,0.0147893793360085,2.92869816926716
"2020-01-01","Greece","",2,1,2,3,1,1,1,3,2,2,2,2,1.06230009713958,0.0152149222329468,2.70841930663243
"2020-01-01","Greenland","",1,0,1,2,0,0,0,3,2,2,2,2,0,0,0
"2020-01-01","Guam","",3,2,2,4,0,1,1,2,2,3,2,3,1.15756531765392,0.0317029982468602,5.81258462169678
"2020-01-01","Guatemala","",2,1,2,4,1,0,2,2,2,2,1,3,1.09715002549197,0.00139658311173189,3.6384620304077
