"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.02094211752678,0.0374373355788096,0.920228542962753
"Albania","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.994173534512521,0.0152415570457156,0.790028494106409
"Algeria","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.09920624924308,0.00749164071851496,3.57127313859143
"Andorra","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.989075036830118,0.0160988920440502,0.867888003165263
"Angola","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.10614877948152,0.00436565784304387,4.01470579704181
"Argentina","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.005774706998,0.00766040630005123,1.0071181217062
"Aruba","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.958961126919476,0.00925256731639823,0.548543101929402
"Australia","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.11234964850538,0.00425274921289379,4.61820929543213
"Austria","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.02182516528313,0.00576202165760466,1.28524442536565
"Azerbaijan","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.06239322246901,0.00765352837779317,2.19893745430867
"Bahamas","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.07770090403105,0.00371691127600545,2.79563223530903
"Bahrain","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.02024350135648,0.00404718833800978,1.27737311775681
"Bangladesh","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.10044162290628,0.00314388452217713,3.79688446344373
"Barbados","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.92800486854628,0.00397652389541635,0.336866956648471
"Belarus","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.98622179089923,0.0191807012211789,0.675830500319525
"Belgium","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.02094461448205,0.0038887590181827,1.29165100469307
"Belize","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.02847417162099,0.0114598188742564,1.33298054671148
"Benin","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.11378412692769,0.00570186084603399,4.34360065037593
"Bermuda","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.03140615537129,0.0239903087825549,1.22623739014063
"Bhutan","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.09869181200664,0.00566206011122001,3.61812819319475
"Bolivia","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.979051573472599,0.0185941414826419,0.612905750406423
"Bosnia and Herzegovina","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,1.02501555703288,0.0118679680971739,1.2641853738058
"Botswana","","2020-01-01",0,0,0,3,0,0,2,0,0,0,0,0,0.973947225427441,0.0207325495206023,0.556126995409748
