"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",0,3,2,4,2,3,2,4,2,3,2,2,1.0104692264546,0.0307232794182459,0.848083724337966
"2020-01-01","Albania","",0,3,2,4,2,3,2,4,2,3,2,2,0.978203386488611,0.0133926693186007,0.639176735964682
"2020-01-01","Algeria","",0,3,2,4,2,3,2,4,2,3,2,2,1.07577075507562,0.00683693856701363,2.62048034231686
"2020-01-01","Andorra","",0,3,2,4,2,3,2,4,2,3,2,2,0.984163845654656,0.0262478720057254,0.777063898441536
"2020-01-01","Angola","",0,3,2,4,2,3,2,4,2,3,2,2,1.08133723775447,0.00465121194005461,2.87297052875595
"2020-01-01","Argentina","",0,3,2,4,2,3,2,4,2,3,2,2,0.986333491793183,0.00751704949678975,0.763920856062517
"2020-01-01","Aruba","",0,3,2,4,2,3,2,4,2,3,2,2,0.943996100426862,0.0200819566751696,0.456067930830904
"2020-01-01","Australia","",0,3,2,4,2,3,2,4,2,3,2,2,1.08498494323914,0.000479131886832911,3.14509563615478
"2020-01-01","Austria","",0,3,2,4,2,3,2,4,2,3,2,2,1.00096163756547,0.00597932093675421,0.955143097398589
"2020-01-01","Azerbaijan","",0,3,2,4,2,3,2,4,2,3,2,2,1.04079980227744,0.00679924517423099,1.64495789182123
"2020-01-01","Bahamas","",0,3,2,4,2,3,2,4,2,3,2,2,1.05383313510131,0.00405781013005162,2.01065515860977
"2020-01-01","Bahrain","",0,3,2,4,2,3,2,4,2,3,2,2,0.998199051490578,0.00518639789566535,0.925652777574834
"2020-01-01","Bangladesh","",0,3,2,4,2,3,2,4,2,3,2,2,1.07557848436216,0.00311650732428309,2.70618977984918
"2020-01-01","Barbados","",0,3,2,4,2,3,2,4,2,3,2,2,0.90927272929673,0.0056107323466747,0.248282764836001
"2020-01-01","Belarus","",0,3,2,4,2,3,2,4,2,3,2,2,0.971649950980828,0.0168726319128411,0.559927564671381
"2020-01-01","Belgium","",0,3,2,4,2,3,2,4,2,3,2,2,0.998754035574353,0.00511477454869001,0.933530960455663
"2020-01-01","Belize","",0,3,2,4,2,3,2,4,2,3,2,2,1.00970289603333,0.00991936007662297,1.03824881017218
"2020-01-01","Benin","",0,3,2,4,2,3,2,4,2,3,2,2,1.08854668082625,0.0065960722930223,3.09257462057703
"2020-01-01","Bermuda","",0,3,2,4,2,3,2,4,2,3,2,2,1.01677676205456,0.0193486369693313,1.04291418305317
"2020-01-01","Bhutan","",0,3,2,4,2,3,2,4,2,3,2,2,1.07494724088159,0.00509867566144719,2.6370165974119
"2020-01-01","Bolivia","",0,3,2,4,2,3,2,4,2,3,2,2,0.964922497610649,0.0163778580961593,0.51012739819913
"2020-01-01","Bosnia and Herzegovina","",0,3,2,4,2,3,2,4,2,3,2,2,1.00612366185902,0.0105817639528526,0.980359897339521
"2020-01-01","Botswana","",0,3,2,4,2,3,2,4,2,3,2,2,0.961011442332734,0.0181282999391353,0.472653987706256
"2020-01-01","Brazil","",0,3,2,4,2,3,2,4,2,3,2,2,0.991743160463673,0.00688598389104736,0.830711166649965
