"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.116218160774,0.00721213751263831,4.99629407578659
"Albania","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.1007524152311,0.00813184350022788,4.13518302284771
"Algeria","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09622719002952,0.0159358193163774,4.19279685096228
"Andorra","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.0829995100834,0.00719040904412544,2.93312729106615
"Angola","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10587405777478,0.0129523344098008,4.57787366598444
"Argentina","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.0795347455403,0.00508840491217722,3.01796029614964
"Aruba","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.04866776397127,0.0119270265737078,1.76256586890448
"Australia","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.0884620948825,0.0196488967474536,3.93922547075835
"Austria","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.11038632227423,0.00378547551513133,4.43055241615307
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09715525174585,0.0135821990851684,4.153432964267
"Bahamas","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09262468479114,0.00517772261889801,3.49357406788346
"Bahrain","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.06115383865539,0.00944941813067472,2.13033668542263
"Bangladesh","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09525691707261,0.0154445135951008,4.12914611551218
"Barbados","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.07841213047053,0.0255111638943762,3.64632032669596
"Belarus","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09723985668377,0.0109469410848472,4.05800192444994
"Belgium","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10109473294503,0.00584698954275174,4.05581238416092
"Belize","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09447598706633,0.00860518841759532,3.83238706402519
"Benin","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09319242537083,0.017883800725601,4.14608251364043
"Bermuda","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09981175633395,0.0150987932508481,4.36713241246981
"Bhutan","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.1334497616648,0.00679015524159164,5.7730768049872
"Bolivia","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09000294749817,0.00962108572300573,3.64665056515864
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.08993821402146,0.0113857783813738,3.7110947911615
"Botswana","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.12194500043932,0.00706419639095272,5.18382472974601
"Brazil","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.07178193673567,0.012031126130144,2.95312695438679
"Brunei","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Bulgaria","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09821747555886,0.0134220303610288,4.20416219893316
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.1366546800506,0.00643336453489738,5.96512843337046
"Burundi","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09656948046522,0.0164234230116255,4.26295898022547
"Cambodia","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.08875030231209,0.021903793460717,3.977940593227
"Cameroon","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10088305553017,0.0146771748455625,4.39582358097446
"Canada","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.1054369362702,0.00951544724753283,4.44146292130796
"Cape Verde","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.08840312348292,0.00844785852591619,3.53936857489246
"Central African Republic","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10835675008571,0.0115946022271994,4.70829965440415
"Chad","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.13406044767946,0.00162048582745678,5.81298369569308
"Chile","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.07733612845956,0.00901137758883949,3.09119327320571
"China","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.0959688993427,0.0170470205460264,4.23502773189323
"Colombia","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.07836462143629,0.010199787344648,3.16637341153887
"Comoros","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09436500209079,0.0189236539371645,4.25351373540095
"Congo","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09655623196151,0.0154536396274425,4.20721792959624
"Costa Rica","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.08225479412293,0.00456269929375712,3.05943092299696
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09622308661689,0.0157094574108561,4.21113711383312
"Croatia","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09244435684767,0.0128990888731663,3.89677546642364
"Cuba","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10423388467277,0.0134315464627026,4.52198874205635
"Cyprus","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.08873241193782,0.0186822771642812,3.91828534914827
"Czech Republic","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.11221665561945,0.00773361902332804,4.20075783195904
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10825433362943,0.0115846870182178,4.67504440999709
"Denmark","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.11688782414774,0.00191811470465369,4.70441087361873
"Djibouti","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.17709444153205,0.0203931051321781,8.11586933877105
"Dominica","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10982057801925,0.00927408680464421,4.65703891054421
"Dominican Republic","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.09357302997022,0.00832015064408804,3.80226767758688
"Ecuador","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.10189487905852,0.00766905902642376,4.13718002234705
"Egypt","","2020-01-01",0,0,0,0,0,0,1,0,0,0,0,0,1.1003792614476,0.0148931999585647,4.36466166490468
