"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.13467975055147,0.00332602202686284,5.76916280984142
"Albania","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09796266183438,0.0088949357683071,4.02524432088448
"Algeria","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09729380249952,0.0156027804426076,4.2395503020387
"Andorra","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.03533849774283,0.027565070136019,1.24513164672795
"Angola","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10916571817241,0.010632553635423,4.7045380639385
"Argentina","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.07143922016533,0.00433501596215181,2.67594257697055
"Aruba","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.04553224942547,0.0155763846431827,2.17685664698376
"Australia","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10652421514787,0.0117814253165941,4.58793758186965
"Austria","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09711637360011,0.00471015293506537,3.7964696625589
"Azerbaijan","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.1121100183049,0.00631325872156472,4.66894206011597
"Bahamas","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.08487076290402,0.00712883924452881,3.01210272988066
"Bahrain","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.04987430021575,0.00719103934339489,2.11498388020774
"Bangladesh","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09914663071872,0.013810153084334,4.26971079716348
"Barbados","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.15569372243364,0.0173755983542174,6.88635702182741
"Belarus","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09535370854602,0.00958220758793886,3.92518390087513
"Belgium","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.08200681920275,0.0191093464824544,2.56521187630751
"Belize","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09527261320865,0.00452939185939602,3.69269951190727
"Benin","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.14797971009904,0.00815930510251871,6.48154471300844
"Bermuda","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.15396274157064,0.0115662241157929,6.75777941886262
"Bhutan","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.11804863341465,0.00682651095850567,5.08211214117478
"Bolivia","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.07988592047748,0.0171033455739627,3.45340600862362
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10195282444206,0.00389844690310649,3.88054009127272
"Botswana","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.09027114127666,0.0216930512671627,4.02086354365842
"Brazil","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.07462717687281,0.00817717853950529,2.96307284209564
"Brunei","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bulgaria","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.11367733390861,0.00307489346543348,4.52532677940688
"Burkina Faso","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.0958238362505,0.0165682240716997,4.22073877371998
"Burundi","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10787976594125,0.0195779502661344,4.86642788642729
"Cambodia","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.14090480240601,0.00208422224253238,6.26331008256294
"Cameroon","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.1669288317526,0.0141236315727942,7.65738426982251
"Canada","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10228346670822,0.00634111272220659,4.14357932260798
"Cape Verde","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.08330665924913,0.00650004288332316,3.24239603097166
"Central African Republic","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.12698835584952,0.0143380769351225,5.59124875195032
"Chad","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.12577243638216,0.00496581952785027,5.45362888217065
"Chile","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.07401148312071,0.0102646212077623,2.99514615350362
"China","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10801979453,0.0124643027862266,4.69513139460396
"Colombia","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.08300220809644,0.004750854031519,3.16543358902428
"Comoros","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10251315019261,0.0137634396750585,4.47493974347412
"Congo","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.14846761941808,0.0183376831935806,6.7578835752387
"Costa Rica","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.07674404863261,0.00468210004283439,2.90740383965509
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10602439709227,0.0127847283624931,4.58375980281841
"Croatia","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.10710556430795,0.00325414762033188,4.14952036918088
"Cuba","","2020-01-01",0,0,0,0,0,1,0,0,0,0,0,0,1.08522635688076,0.0212109689049221,3.8568487428376
