"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.13417236546003,0.00960959713010828,5.4021516735301
"Albania","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.07116806592406,0.00324707585248711,2.63608313988482
"Algeria","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.08454009587639,0.0156224421842429,3.59567306558524
"Andorra","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,0.991938298970642,0.00967873194230888,0.81048296665142
"Angola","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.09994121846024,0.01047412682766,4.14112417393684
"Argentina","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.06038897577413,0.00481344573785356,2.19175864293782
"Aruba","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.03644548866682,0.0198257899693682,1.36217599622655
"Australia","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.08443200040702,0.0161117244509798,3.63123282384267
"Austria","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.05019166482251,0.00306604167403575,2.03739210836565
"Azerbaijan","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.06190145358956,0.0140407124670424,2.63544907709795
"Bahamas","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.07603703261615,0.00889346879475456,3.03990876249764
"Bahrain","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.04624817920967,0.00128907723854589,1.8756359932577
"Bangladesh","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.08660015276493,0.013996116508229,3.64499698397064
"Barbados","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.1082244562363,0.0643411662798148,2.34741275877229
"Belarus","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.06416865526194,0.00659270624781604,2.54134062612676
"Belgium","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.04279112976364,0.00228845901888642,1.82750440784814
"Belize","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.0682782362316,0.00232684378701202,2.55212721859949
"Benin","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.1081820578712,0.00588207951807746,4.46127887812293
"Bermuda","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.06922178946011,0.0156913455747923,2.97435454670387
"Bhutan","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.08012708812906,0.017821300372828,3.48966827052569
"Bolivia","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.08522580751458,0.00326068271722381,3.1205982240214
"Bosnia and Herzegovina","","2020-01-01",0,2,0,0,0,0,0,0,0,0,0,0,1.06178268696236,0.00461106631343022,2.39585146714366
