"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.02008857450864,0.0367041725917362,0.915856604462404
"Albania","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,0.992758180144729,0.0149901713921331,0.77607011006769
"Algeria","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.09705746684221,0.00731492962604312,3.47433849305001
"Andorra","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,0.988601259074952,0.0169434001085144,0.858930143124483
"Angola","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.10384909134987,0.00427727098997581,3.89493563857625
"Argentina","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.00400540297403,0.00757812328733577,0.982865767138476
"Aruba","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,0.957563428408725,0.0102199151984034,0.53935630029535
"Australia","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.10975790614364,0.00389062487356555,4.45521221958248
"Austria","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.01991297335383,0.00570943057825506,1.2516878673858
"Azerbaijan","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.06042451933056,0.00747088878331074,2.14340279183997
"Bahamas","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.07549023112885,0.00364279917645157,2.71351343954908
"Bahrain","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.01820417944663,0.00409314380553905,1.2406972638024
"Bangladesh","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.09813104064111,0.00301560340375279,3.6817882194755
"Barbados","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,0.926272465785387,0.00410823966565292,0.32765561950691
"Belarus","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,0.984944815231389,0.0188881441315676,0.665443283221242
"Belgium","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.01888994300477,0.00394374256727894,1.25421514311917
"Belize","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.02678813853502,0.011221441691724,1.30465742428381
"Benin","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.11144347621518,0.00568731286087206,4.21193588219868
"Bermuda","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.03014866082012,0.0234399431709194,1.21102914436191
"Bhutan","","2020-01-01",0,0,0,0,2,0,0,0,0,2,0,0,1.0965065396894,0.00549468881231955,3.51718273199538
