"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,4,2,3,2,4,2,1,2,4,1.03767371446853,0.0260289980463312,1.30516679144121
"2020-01-01","Albania","",3,3,2,4,2,3,2,4,2,1,2,4,0.989342615498797,0.0145679310964097,0.741291341555178
"2020-01-01","Algeria","",3,3,2,4,2,3,2,4,2,1,2,4,1.07578347424314,0.00412232707192443,2.68120647718079
"2020-01-01","Andorra","",3,3,2,4,2,3,2,4,2,1,2,4,0.979546438355821,0.0292002872328593,0.767210352328533
"2020-01-01","Angola","",3,3,2,4,2,3,2,4,2,1,2,4,1.07982679633644,0.00297710856893238,2.85468232271385
"2020-01-01","Argentina","",3,3,2,4,2,3,2,4,2,1,2,4,0.990563489815106,0.00838666928668762,0.804114362502671
"2020-01-01","Aruba","",3,3,2,4,2,3,2,4,2,1,2,4,0.94229086032018,0.0150466525843665,0.418462446093102
"2020-01-01","Australia","",3,3,2,4,2,3,2,4,2,1,2,4,1.08017241406404,0.000197184593853071,2.94772179918712
"2020-01-01","Austria","",3,3,2,4,2,3,2,4,2,1,2,4,1.0030191743651,0.00607612067683382,0.981961088224751
"2020-01-01","Azerbaijan","",3,3,2,4,2,3,2,4,2,1,2,4,1.04239892668265,0.00495493232616971,1.70925284311961
"2020-01-01","Bahamas","",3,3,2,4,2,3,2,4,2,1,2,4,1.05256096129689,0.00278015693518385,1.99837139007107
"2020-01-01","Bahrain","",3,3,2,4,2,3,2,4,2,1,2,4,0.998910918828215,0.00540243215816642,0.93271118386238
"2020-01-01","Bangladesh","",3,3,2,4,2,3,2,4,2,1,2,4,1.07355117287929,0.00176281908713559,2.66347294304419
"2020-01-01","Barbados","",3,3,2,4,2,3,2,4,2,1,2,4,0.914201517755862,0.0101493902746429,0.254768385632533
