"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.10044420621444,0.0133615403289462,4.33008641086286
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.07682988654325,0.00533097248087747,2.94776413636097
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.10084736658325,0.0110711906195663,4.25888723981862
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.00752541241074,0.00230874722605144,1.0896151260599
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.09094511017673,0.0179151885813599,4.0072663701861
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.06089155594351,0.0104087726228526,2.52691974157231
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.07030747160355,0.00433464850128525,2.49346501807205
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.09811632976445,0.0158866719271451,4.28314842682356
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.04724331357812,0.00549299128197615,1.99642579103632
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.07907649381176,0.0117501652335835,2.66208266203684
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.06563325803781,0.0186079148966545,2.90888835334527
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.05221680860491,0.00721101310932251,2.1825048610659
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.09996524084851,0.0119577708297397,4.24528079314917
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.13020654429435,0.00329048719519829,5.49144587169354
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.08292819251275,0.00453984078921882,3.15857182235062
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.04082410444831,0.0105061357394536,1.9362463688391
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.08385602380638,0.00373657921609929,3.11477621514805
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.1091153289333,0.0108847956473324,4.64984872005128
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.15124174318231,0.0271368804406525,5.62259366593789
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.13546457325093,0.00388856706098851,5.80056042272773
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.08779804285122,0.0134620510102569,3.67744399482396
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.06041972514273,0.00588034326706396,2.39130849348211
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.09470095544982,0.0133932864465233,4.01250295094878
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.07158523620074,0.00434547456071899,2.72737972625284
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1.12335068025274,0.00412378403126888,5.2611195128584
