"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.07947423853525,0.0206614419014736,3.55918894090077
"Albania","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.09059462670094,0.0111356671076032,3.74694998984585
"Algeria","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.09341090312539,0.0140926175960211,3.97759101854583
"Andorra","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08836969189775,0.0040823691434299,3.20886622543635
"Angola","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.1107908407188,0.00715920858064449,4.64295384885382
"Argentina","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08391149161549,0.00370710113842821,3.10265173928628
"Aruba","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.05354704233611,0.00472867560475687,2.07167919272653
"Australia","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08251960231823,0.019297691640281,3.63725245720374
"Austria","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.09719403511264,0.00994621700814167,4.02188186918134
"Azerbaijan","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.09827952890971,0.0100231479014516,4.08967567089511
"Bahamas","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08170349722716,0.0102281202317146,3.29596198524752
"Bahrain","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.05991498775029,0.00701394896100144,2.41441447742585
"Bangladesh","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.09213804833211,0.0139019886434617,3.9101530976355
"Barbados","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.10734572299625,0.00910678370093505,4.51452894116558
"Belarus","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.10068915224246,0.00637491694198971,4.07414501652422
"Belgium","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08458775583687,0.0131975284049622,3.53129307712426
"Belize","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.0962308633511,0.0070914965834213,3.77315877261035
"Benin","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08214786773914,0.0197218044969966,3.64433377178292
"Bermuda","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.11057462409785,0.0132560798993468,4.7196148284699
"Bhutan","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.12252459534446,0.00490859399717473,5.09679418214156
"Bolivia","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.07836783145441,0.0128032578492161,3.24258754533707
"Bosnia and Herzegovina","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.08725072039192,0.00960486650865359,3.53658029326663
"Botswana","","2020-01-01",0,0,0,4,0,0,0,0,0,0,0,0,1.12316230105819,0.00477176452987647,4.99650308428474
