"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,4,2,3,2,4,2,3,0,4,1.06814513327022,0.00550453357046052,2.64703912604114
"2020-01-01","Albania","",3,3,2,4,2,3,2,4,2,3,0,4,1.03750586581694,0.00437453521092448,1.74950831622063
"2020-01-01","Algeria","",3,3,2,4,2,3,2,4,2,3,0,4,1.05431634337428,0.011361651105194,2.33748369296065
"2020-01-01","Andorra","",3,3,2,4,2,3,2,4,2,3,0,4,0.976771785776881,0.011144219416761,0.692807397564223
"2020-01-01","Angola","",3,3,2,4,2,3,2,4,2,3,0,4,1.05943987503877,0.0099189386893627,2.47914917084683
"2020-01-01","Argentina","",3,3,2,4,2,3,2,4,2,3,0,4,1.03394005596378,0.00122484179861558,1.61318435305085
"2020-01-01","Aruba","",3,3,2,4,2,3,2,4,2,3,0,4,1.02317935580555,0.00133473549598126,1.36622531890071
"2020-01-01","Australia","",3,3,2,4,2,3,2,4,2,3,0,4,1.08813112914973,0.00372116853572127,3.16795735332183
"2020-01-01","Austria","",3,3,2,4,2,3,2,4,2,3,0,4,1.02060246204871,0.00349442499455607,1.37854884012447
"2020-01-01","Azerbaijan","",3,3,2,4,2,3,2,4,2,3,0,4,1.03375292247979,0.00204614729833269,1.61053979055871
"2020-01-01","Bahamas","",3,3,2,4,2,3,2,4,2,3,0,4,1.05573153849559,0.00518843873996021,2.14087414967593
"2020-01-01","Bahrain","",3,3,2,4,2,3,2,4,2,3,0,4,1.01576293375146,0.00252952236163123,1.2761996680836
"2020-01-01","Bangladesh","",3,3,2,4,2,3,2,4,2,3,0,4,1.05516950367864,0.0106403230698013,2.35012203305254
"2020-01-01","Barbados","",3,3,2,4,2,3,2,4,2,3,0,4,1.07912943417755,0.00268881191936398,2.8884227200393
"2020-01-01","Belarus","",3,3,2,4,2,3,2,4,2,3,0,4,1.04254851312833,0.00259723843611308,1.83469863438847
"2020-01-01","Belgium","",3,3,2,4,2,3,2,4,2,3,0,4,1.02022809440217,0.00478134884182223,1.26128403476197
"2020-01-01","Belize","",3,3,2,4,2,3,2,4,2,3,0,4,1.02152352799671,0.0114817825053943,1.51638460738282
"2020-01-01","Benin","",3,3,2,4,2,3,2,4,2,3,0,4,1.11369412907939,0.0150358156061825,3.897890630634
"2020-01-01","Bermuda","",3,3,2,4,2,3,2,4,2,3,0,4,1.05508853830942,0.00813308024381908,1.98854031194592
"2020-01-01","Bhutan","",3,3,2,4,2,3,2,4,2,3,0,4,1.05270278071299,0.0136127485068606,2.32007362809584
"2020-01-01","Bolivia","",3,3,2,4,2,3,2,4,2,3,0,4,1.07224471252092,0.00383992868727982,2.56106349903327
"2020-01-01","Bosnia and Herzegovina","",3,3,2,4,2,3,2,4,2,3,0,4,1.02484397918435,0.00521461172486296,1.48585578631339
"2020-01-01","Botswana","",3,3,2,4,2,3,2,4,2,3,0,4,1.0471781731452,0.0128650995207732,2.16041608121973
"2020-01-01","Brazil","",3,3,2,4,2,3,2,4,2,3,0,4,1.03146778642407,0.00102340500237683,1.54406712333611
"2020-01-01","Brunei","",3,3,2,4,2,3,2,4,2,3,0,4,0,0,0
"2020-01-01","Bulgaria","",3,3,2,4,2,3,2,4,2,3,0,4,1.02508373751088,0.00726118286011138,1.52161102063147
"2020-01-01","Burkina Faso","",3,3,2,4,2,3,2,4,2,3,0,4,1.08295196024523,0.00179272741607721,3.02528119864295
"2020-01-01","Burundi","",3,3,2,4,2,3,2,4,2,3,0,4,1.08631457552731,0.00303354894201613,3.1713833142247
"2020-01-01","Cambodia","",3,3,2,4,2,3,2,4,2,3,0,4,1.03860988858329,0.0208774726531111,2.0858146403063
"2020-01-01","Cameroon","",3,3,2,4,2,3,2,4,2,3,0,4,1.08142060583589,0.00118537946072824,2.99739114654805
"2020-01-01","Canada","",3,3,2,4,2,3,2,4,2,3,0,4,1.04698886269084,0.00337398418572344,1.96150152468795
"2020-01-01","Cape Verde","",3,3,2,4,2,3,2,4,2,3,0,4,1.04209917070695,0.00549625085504274,1.87964972331088
"2020-01-01","Central African Republic","",3,3,2,4,2,3,2,4,2,3,0,4,0,0,0
"2020-01-01","Chad","",3,3,2,4,2,3,2,4,2,3,0,4,1.10089144567068,0.00899845185706726,3.52299886434696
"2020-01-01","Chile","",3,3,2,4,2,3,2,4,2,3,0,4,1.04042669742294,0.00109727260582555,1.75341741904875
"2020-01-01","China","",3,3,2,4,2,3,2,4,2,3,0,4,1.06435683669804,0.00809195127541747,2.58775960081284
"2020-01-01","Colombia","",3,3,2,4,2,3,2,4,2,3,0,4,1.03988032611515,0.00313308767345679,1.68041741858991
"2020-01-01","Comoros","",3,3,2,4,2,3,2,4,2,3,0,4,1.13029127625194,0.0280132665505442,4.44820355134777
