"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"Sudan","",0,0,0,0,0,0,0
2020-01-02,"Sudan","",0,0,NA,NA,0,0,0
2020-01-03,"Sudan","",0,0,NA,NA,0,0,0
2020-01-04,"Sudan","",0,0,NA,NA,0,0,0
2020-01-05,"Sudan","",0,0,NA,NA,0,0,0
2020-01-06,"Sudan","",0,0,NA,NA,0,0,0
2020-01-07,"Sudan","",0,0,NA,NA,0,0,0
2020-01-08,"Sudan","",0,0,NA,NA,0,0,0
2020-01-09,"Sudan","",0,0,NA,NA,0,0,0
2020-01-10,"Sudan","",0,0,NA,NA,0,0,0
2020-01-11,"Sudan","",0,0,NA,NA,0,0,0
2020-01-12,"Sudan","",0,0,NA,NA,0,0,0
2020-01-13,"Sudan","",0,0,NA,NA,0,0,0
2020-01-14,"Sudan","",0,0,NA,NA,0,0,0
2020-01-15,"Sudan","",0,0,NA,NA,0,0,0
2020-01-16,"Sudan","",0,0,NA,NA,0,0,0
2020-01-17,"Sudan","",0,0,NA,NA,0,0,0
2020-01-18,"Sudan","",0,0,NA,NA,0,0,0
2020-01-19,"Sudan","",0,0,NA,NA,0,0,0
2020-01-20,"Sudan","",0,0,NA,NA,0,0,0
2020-01-21,"Sudan","",0,0,NA,NA,0,0,0
2020-01-22,"Sudan","",0,0,NA,NA,0,0,0
2020-01-23,"Sudan","",0,0,NA,NA,0,0,0
2020-01-24,"Sudan","",0,0,NA,NA,0,0,0
2020-01-25,"Sudan","",0,0,NA,NA,0,0,0
2020-01-26,"Sudan","",0,0,NA,NA,0,0,0
2020-01-27,"Sudan","",0,0,NA,NA,0,0,0
2020-01-28,"Sudan","",0,0,NA,NA,0,0,0
2020-01-29,"Sudan","",0,0,NA,NA,0,0,0
2020-01-30,"Sudan","",0,0,0,0,0,0,0
2020-01-31,"Sudan","",0,0,0,0,0,0,0
2020-02-01,"Sudan","",0,0,0,0,0,0,0
2020-02-02,"Sudan","",0,0,0,0,0,0,0
2020-02-03,"Sudan","",0,0,0,0,0,0,0
2020-02-04,"Sudan","",0,0,0,0,0,0,0
2020-02-05,"Sudan","",0,0,0,0,0,0,0
2020-02-06,"Sudan","",0,0,0,0,0,0,0
2020-02-07,"Sudan","",0,0,0,0,0,0,0
2020-02-08,"Sudan","",0,0,0,0,0,0,0
2020-02-09,"Sudan","",0,0,0,0,0,0,0
2020-02-10,"Sudan","",0,0,0,0,0,0,0
2020-02-11,"Sudan","",0,0,0,0,0,0,0
2020-02-12,"Sudan","",0,0,0,0,0,0,0
2020-02-13,"Sudan","",0,0,0,0,0,0,0
2020-02-14,"Sudan","",0,0,0,0,0,0,0
2020-02-15,"Sudan","",0,0,0,0,0,0,0
2020-02-16,"Sudan","",0,0,0,0,0,0,0
2020-02-17,"Sudan","",0,0,0,0,0,0,0
2020-02-18,"Sudan","",0,0,0,0,0,0,0
2020-02-19,"Sudan","",0,0,0,0,0,0,0
2020-02-20,"Sudan","",0,0,0,0,0,0,0
2020-02-21,"Sudan","",0,0,0,0,0,0,0
2020-02-22,"Sudan","",0,0,0,0,0,0,0
2020-02-23,"Sudan","",0,0,0,0,0,0,0
2020-02-24,"Sudan","",0,0,0,0,0,0,0
