"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"Saudi Arabia","",0,0,0,0,0,0,0
2020-01-02,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-03,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-04,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-05,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-06,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-07,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-08,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-09,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-10,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-11,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-12,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-13,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-14,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-15,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-16,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-17,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-18,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-19,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-20,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-21,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-22,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-23,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-24,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-25,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-26,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-27,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-28,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-29,"Saudi Arabia","",0,0,NA,NA,0,0,0
2020-01-30,"Saudi Arabia","",0,0,0,0,0,0,0
2020-01-31,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-01,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-02,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-03,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-04,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-05,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-06,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-07,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-08,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-09,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-10,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-11,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-12,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-13,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-14,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-15,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-16,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-17,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-18,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-19,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-20,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-21,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-22,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-23,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-24,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-25,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-26,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-27,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-28,"Saudi Arabia","",0,0,0,0,0,0,0
2020-02-29,"Saudi Arabia","",0,0,0,0,0,0,0
2020-03-01,"Saudi Arabia","",0,0,0,0,0,0,0
2020-03-02,"Saudi Arabia","",0.142857142857143,0,0.142857142857143,0,0.00588470928937594,0,0
2020-03-03,"Saudi Arabia","",0.142857142857143,0,0,0,0.00588470928937594,0,0
2020-03-04,"Saudi Arabia","",0.142857142857143,0,0,0,0.00588470928937594,0,0
2020-03-05,"Saudi Arabia","",0.714285714285714,0,0.571428571428571,0,0.0294235464468796,0,0
2020-03-06,"Saudi Arabia","",0.714285714285714,0,0,0,0.0294235464468796,0,0
2020-03-07,"Saudi Arabia","",0.714285714285714,0,0,0,0.0294235464468796,0,0
2020-03-08,"Saudi Arabia","",1.57142857142857,0,0.857142857142857,0,0.0647318021831352,0.0357142857142857,0.0107142857142857
2020-03-09,"Saudi Arabia","",2,0,0.428571428571429,0,0.082385930051263,0.0357142857142857,0.0107142857142857
2020-03-10,"Saudi Arabia","",2.71428571428571,0,0.714285714285714,0,0.111809476498143,0.0357142857142857,0.0107142857142857
2020-03-11,"Saudi Arabia","",2.85714285714286,0,0.142857142857143,0,0.117694185787519,0.178571428571428,0.0535714285714285
2020-03-12,"Saudi Arabia","",5.71428571428571,0,2.85714285714286,0,0.235388371575037,0.178571428571428,0.0535714285714285
2020-03-13,"Saudi Arabia","",11.5714285714286,0,5.85714285714286,0,0.476661452439452,0.178571428571428,0.0535714285714285
2020-03-14,"Saudi Arabia","",14,0,2.42857142857143,0,0.576701510358841,0.392857142857143,0.117857142857143
2020-03-15,"Saudi Arabia","",13.1428571428571,0,-0.857142857142858,0,0.541393254622584,0.5,0.15
2020-03-16,"Saudi Arabia","",14.7142857142857,0,1.57142857142857,0,0.60612505680572,0.678571428571427,0.203571428571428
2020-03-17,"Saudi Arabia","",21.5714285714286,0,6.85714285714286,0,0.888591102695767,0.714285714285715,0.214285714285714
2020-03-18,"Saudi Arabia","",21.4285714285714,0,-0.142857142857146,0,0.882706393406389,1.42857142857143,0.428571428571428
2020-03-19,"Saudi Arabia","",32.7142857142857,0,11.2857142857143,0,1.34759842726709,2.89285714285715,0.867857142857145
2020-03-20,"Saudi Arabia","",36.8571428571429,0,4.14285714285714,0,1.51825499665899,3.5,1.05
2020-03-21,"Saudi Arabia","",41.2857142857143,0,4.42857142857143,0,1.70068098462964,3.28571428571427,0.985714285714282
2020-03-22,"Saudi Arabia","",58.2857142857143,0,17,0,2.40096139006538,3.67857142857142,1.10357142857143
2020-03-23,"Saudi Arabia","",63.4285714285714,0,5.14285714285715,0,2.61281092448291,5.39285714285715,1.61785714285715
2020-03-24,"Saudi Arabia","",85.1428571428571,0.142857142857143,21.7142857142857,0.142857142857143,3.50728673646805,5.35714285714285,1.60714285714285
2020-03-25,"Saudi Arabia","",104.142857142857,0.285714285714286,19,0.142857142857143,4.28995307195505,8.17857142857143,2.45357142857143
2020-03-26,"Saudi Arabia","",105.428571428571,0.428571428571429,1.28571428571429,0.142857142857143,4.34291545555942,9.21428571428572,2.76428571428572
2020-03-27,"Saudi Arabia","",108.571428571429,0.428571428571429,3.14285714285714,0,4.47237905992573,10.3214285714286,3.09642857142857
2020-03-28,"Saudi Arabia","",115.857142857143,0.571428571428571,7.28571428571429,0.142857142857143,4.77249923368389,14.5714285714286,4.37142857142857
2020-03-29,"Saudi Arabia","",112.571428571429,1.14285714285714,-3.28571428571429,0.571428571428571,4.63715092002825,15.8571428571429,4.75714285714286
2020-03-30,"Saudi Arabia","",127.285714285714,1.14285714285714,14.7142857142857,0,5.24327597683394,21.2857142857143,6.38571428571428
2020-03-31,"Saudi Arabia","",113.714285714286,1.28571428571429,-13.5714285714286,0.142857142857143,4.68422859434325,26.0357142857142,7.81071428571427
