"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"Czech Republic","",0,0,0,0,0,0,0
2020-01-02,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-03,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-04,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-05,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-06,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-07,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-08,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-09,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-10,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-11,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-12,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-13,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-14,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-15,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-16,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-17,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-18,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-19,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-20,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-21,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-22,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-23,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-24,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-25,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-26,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-27,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-28,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-29,"Czech Republic","",0,0,NA,NA,0,0,0
2020-01-30,"Czech Republic","",0,0,0,0,0,0,0
2020-01-31,"Czech Republic","",0,0,0,0,0,0,0
2020-02-01,"Czech Republic","",0,0,0,0,0,0,0
2020-02-02,"Czech Republic","",0,0,0,0,0,0,0
2020-02-03,"Czech Republic","",0,0,0,0,0,0,0
2020-02-04,"Czech Republic","",0,0,0,0,0,0,0
2020-02-05,"Czech Republic","",0,0,0,0,0,0,0
2020-02-06,"Czech Republic","",0,0,0,0,0,0,0
2020-02-07,"Czech Republic","",0,0,0,0,0,0,0
2020-02-08,"Czech Republic","",0,0,0,0,0,0,0
2020-02-09,"Czech Republic","",0,0,0,0,0,0,0
2020-02-10,"Czech Republic","",0,0,0,0,0,0,0
2020-02-11,"Czech Republic","",0,0,0,0,0,0,0
2020-02-12,"Czech Republic","",0,0,0,0,0,0,0
2020-02-13,"Czech Republic","",0,0,0,0,0,0,0
2020-02-14,"Czech Republic","",0,0,0,0,0,0,0
2020-02-15,"Czech Republic","",0,0,0,0,0,0,0
2020-02-16,"Czech Republic","",0,0,0,0,0,0,0
2020-02-17,"Czech Republic","",0,0,0,0,0,0,0
2020-02-18,"Czech Republic","",0,0,0,0,0,0,0
2020-02-19,"Czech Republic","",0,0,0,0,0,0,0
2020-02-20,"Czech Republic","",0,0,0,0,0,0,0
2020-02-21,"Czech Republic","",0,0,0,0,0,0,0
2020-02-22,"Czech Republic","",0,0,0,0,0,0,0
2020-02-23,"Czech Republic","",0,0,0,0,0,0,0
2020-02-24,"Czech Republic","",0,0,0,0,0,0,0
2020-02-25,"Czech Republic","",0,0,0,0,0,0,0
2020-02-26,"Czech Republic","",0,0,0,0,0,0,0
2020-02-27,"Czech Republic","",0,0,0,0,0,0,0
2020-02-28,"Czech Republic","",0,0,0,0,0,0,0
2020-02-29,"Czech Republic","",0,0,0,0,0,0,0
