"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"Gabon","",0,0,0,0,0,0,0
2020-01-02,"Gabon","",0,0,NA,NA,0,0,0
2020-01-03,"Gabon","",0,0,NA,NA,0,0,0
2020-01-04,"Gabon","",0,0,NA,NA,0,0,0
2020-01-05,"Gabon","",0,0,NA,NA,0,0,0
2020-01-06,"Gabon","",0,0,NA,NA,0,0,0
2020-01-07,"Gabon","",0,0,NA,NA,0,0,0
2020-01-08,"Gabon","",0,0,NA,NA,0,0,0
2020-01-09,"Gabon","",0,0,NA,NA,0,0,0
2020-01-10,"Gabon","",0,0,NA,NA,0,0,0
2020-01-11,"Gabon","",0,0,NA,NA,0,0,0
2020-01-12,"Gabon","",0,0,NA,NA,0,0,0
2020-01-13,"Gabon","",0,0,NA,NA,0,0,0
2020-01-14,"Gabon","",0,0,NA,NA,0,0,0
2020-01-15,"Gabon","",0,0,NA,NA,0,0,0
2020-01-16,"Gabon","",0,0,NA,NA,0,0,0
2020-01-17,"Gabon","",0,0,NA,NA,0,0,0
2020-01-18,"Gabon","",0,0,NA,NA,0,0,0
2020-01-19,"Gabon","",0,0,NA,NA,0,0,0
2020-01-20,"Gabon","",0,0,NA,NA,0,0,0
2020-01-21,"Gabon","",0,0,NA,NA,0,0,0
2020-01-22,"Gabon","",0,0,NA,NA,0,0,0
2020-01-23,"Gabon","",0,0,NA,NA,0,0,0
2020-01-24,"Gabon","",0,0,NA,NA,0,0,0
2020-01-25,"Gabon","",0,0,NA,NA,0,0,0
2020-01-26,"Gabon","",0,0,NA,NA,0,0,0
2020-01-27,"Gabon","",0,0,NA,NA,0,0,0
2020-01-28,"Gabon","",0,0,NA,NA,0,0,0
2020-01-29,"Gabon","",0,0,NA,NA,0,0,0
2020-01-30,"Gabon","",0,0,0,0,0,0,0
2020-01-31,"Gabon","",0,0,0,0,0,0,0
2020-02-01,"Gabon","",0,0,0,0,0,0,0
2020-02-02,"Gabon","",0,0,0,0,0,0,0
2020-02-03,"Gabon","",0,0,0,0,0,0,0
2020-02-04,"Gabon","",0,0,0,0,0,0,0
2020-02-05,"Gabon","",0,0,0,0,0,0,0
2020-02-06,"Gabon","",0,0,0,0,0,0,0
2020-02-07,"Gabon","",0,0,0,0,0,0,0
2020-02-08,"Gabon","",0,0,0,0,0,0,0
2020-02-09,"Gabon","",0,0,0,0,0,0,0
2020-02-10,"Gabon","",0,0,0,0,0,0,0
2020-02-11,"Gabon","",0,0,0,0,0,0,0
2020-02-12,"Gabon","",0,0,0,0,0,0,0
2020-02-13,"Gabon","",0,0,0,0,0,0,0
2020-02-14,"Gabon","",0,0,0,0,0,0,0
2020-02-15,"Gabon","",0,0,0,0,0,0,0
2020-02-16,"Gabon","",0,0,0,0,0,0,0
2020-02-17,"Gabon","",0,0,0,0,0,0,0
2020-02-18,"Gabon","",0,0,0,0,0,0,0
2020-02-19,"Gabon","",0,0,0,0,0,0,0
2020-02-20,"Gabon","",0,0,0,0,0,0,0
2020-02-21,"Gabon","",0,0,0,0,0,0,0
2020-02-22,"Gabon","",0,0,0,0,0,0,0
2020-02-23,"Gabon","",0,0,0,0,0,0,0
2020-02-24,"Gabon","",0,0,0,0,0,0,0
2020-02-25,"Gabon","",0,0,0,0,0,0,0
2020-02-26,"Gabon","",0,0,0,0,0,0,0
2020-02-27,"Gabon","",0,0,0,0,0,0,0
2020-02-28,"Gabon","",0,0,0,0,0,0,0
2020-02-29,"Gabon","",0,0,0,0,0,0,0
2020-03-01,"Gabon","",0,0,0,0,0,0,0
2020-03-02,"Gabon","",0,0,0,0,0,0,0
2020-03-03,"Gabon","",0,0,0,0,0,0,0
2020-03-04,"Gabon","",0,0,0,0,0,0,0
2020-03-05,"Gabon","",0,0,0,0,0,0,0
2020-03-06,"Gabon","",0,0,0,0,0,0,0
2020-03-07,"Gabon","",0,0,0,0,0,0,0
2020-03-08,"Gabon","",0,0,0,0,0,0,0
2020-03-09,"Gabon","",0,0,0,0,0,0,0
2020-03-10,"Gabon","",0,0,0,0,0,0,0
2020-03-11,"Gabon","",0,0,0,0,0,0,0
2020-03-12,"Gabon","",0,0,0,0,0,0,0
2020-03-13,"Gabon","",0,0,0,0,0,0,0
2020-03-14,"Gabon","",0.142857142857143,0,0.142857142857143,0,0.0018730383719753,0,0
2020-03-15,"Gabon","",0.142857142857143,0,0,0,0.0018730383719753,0,0
2020-03-16,"Gabon","",0.142857142857143,0,0,0,0.0018730383719753,0,0
2020-03-17,"Gabon","",0.142857142857143,0,0,0,0.0018730383719753,0,0
2020-03-18,"Gabon","",0.142857142857143,0,0,0,0.0018730383719753,0,0
2020-03-19,"Gabon","",0.142857142857143,0,0,0,0.0018730383719753,0,0
2020-03-20,"Gabon","",0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143,0.0056191151159259,0.0357142857142857,0.0107142857142857
2020-03-21,"Gabon","",0.428571428571429,0.142857142857143,0,0,0.0056191151159259,0.0357142857142857,0.0107142857142857
2020-03-22,"Gabon","",0.571428571428571,0.142857142857143,0.142857142857143,0,0.00749215348790119,0.0357142857142857,0.0107142857142857
2020-03-23,"Gabon","",0.571428571428571,0.142857142857143,0,0,0.00749215348790119,0.0357142857142857,0.0107142857142857
2020-03-24,"Gabon","",0.714285714285714,0.142857142857143,0.142857142857143,0,0.00936519185987649,0.0357142857142857,0.0107142857142857
2020-03-25,"Gabon","",0.714285714285714,0.142857142857143,0,0,0.00936519185987649,0.0357142857142857,0.0107142857142857
2020-03-26,"Gabon","",0.857142857142857,0.142857142857143,0.142857142857143,0,0.0112382302318518,0.107142857142857,0.0321428571428572
2020-03-27,"Gabon","",0.571428571428571,0,-0.285714285714286,-0.142857142857143,0.00749215348790119,0.107142857142857,0.0321428571428572
2020-03-28,"Gabon","",0.428571428571429,0,-0.142857142857143,0,0.0056191151159259,0.142857142857143,0.0428571428571428
2020-03-29,"Gabon","",0.285714285714286,0,-0.142857142857143,0,0.0037460767439506,0.142857142857143,0.0428571428571428
2020-03-30,"Gabon","",0.285714285714286,0,0,0,0.0037460767439506,0.178571428571428,0.0535714285714285
2020-03-31,"Gabon","",1.42857142857143,0,1.14285714285714,0,0.018730383719753,0.178571428571428,0.0535714285714285
