"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"United States","Oregon",0,0,0,0,0,0,0
2020-01-02,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-03,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-04,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-05,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-06,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-07,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-08,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-09,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-10,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-11,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-12,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-13,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-14,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-15,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-16,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-17,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-18,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-19,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-20,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-21,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-22,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-23,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-24,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-25,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-26,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-27,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-28,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-29,"United States","Oregon",0,0,NA,NA,0,0,0
2020-01-30,"United States","Oregon",0,0,0,0,0,0,0
2020-01-31,"United States","Oregon",0,0,0,0,0,0,0
2020-02-01,"United States","Oregon",0,0,0,0,0,0,0
2020-02-02,"United States","Oregon",0,0,0,0,0,0,0
2020-02-03,"United States","Oregon",0,0,0,0,0,0,0
2020-02-04,"United States","Oregon",0,0,0,0,0,0,0
2020-02-05,"United States","Oregon",0,0,0,0,0,0,0
2020-02-06,"United States","Oregon",0,0,0,0,0,0,0
2020-02-07,"United States","Oregon",0,0,0,0,0,0,0
2020-02-08,"United States","Oregon",0,0,0,0,0,0,0
2020-02-09,"United States","Oregon",0,0,0,0,0,0,0
2020-02-10,"United States","Oregon",0,0,0,0,0,0,0
2020-02-11,"United States","Oregon",0,0,0,0,0,0,0
2020-02-12,"United States","Oregon",0,0,0,0,0,0,0
2020-02-13,"United States","Oregon",0,0,0,0,0,0,0
2020-02-14,"United States","Oregon",0,0,0,0,0,0,0
2020-02-15,"United States","Oregon",0,0,0,0,0,0,0
2020-02-16,"United States","Oregon",0,0,0,0,0,0,0
2020-02-17,"United States","Oregon",0,0,0,0,0,0,0
2020-02-18,"United States","Oregon",0,0,0,0,0,0,0
2020-02-19,"United States","Oregon",0,0,0,0,0,0,0
2020-02-20,"United States","Oregon",0,0,0,0,0,0,0
2020-02-21,"United States","Oregon",0,0,0,0,0,0,0
2020-02-22,"United States","Oregon",0,0,0,0,0,0,0
2020-02-23,"United States","Oregon",0,0,0,0,0,0,0
2020-02-24,"United States","Oregon",0,0,0,0,0,0,0
2020-02-25,"United States","Oregon",0,0,0,0,0,0,0
2020-02-26,"United States","Oregon",0,0,0,0,0,0,0
2020-02-27,"United States","Oregon",0,0,0,0,0,0,0
2020-02-28,"United States","Oregon",0,0,0,0,0,0,0
2020-02-29,"United States","Oregon",0.142857142857143,0,0.142857142857143,0,0.00202365221586528,0,0
2020-03-01,"United States","Oregon",0.142857142857143,0,0,0,0.00202365221586528,0,0
2020-03-02,"United States","Oregon",0.428571428571429,0,0.285714285714286,0,0.00607095664759584,0,0
2020-03-03,"United States","Oregon",0.428571428571429,0,0,0,0.00607095664759584,0,0
2020-03-04,"United States","Oregon",0.428571428571429,0,0,0,0.00607095664759584,0,0
2020-03-05,"United States","Oregon",0.428571428571429,0,0,0,0.00607095664759584,0,0
2020-03-06,"United States","Oregon",0.428571428571429,0,0,0,0.00607095664759584,0.0357142857142857,0.0107142857142857
2020-03-07,"United States","Oregon",0.714285714285714,0,0.285714285714286,0,0.0101182610793264,0.0357142857142857,0.0107142857142857
2020-03-08,"United States","Oregon",1.85714285714286,0,1.14285714285714,0,0.0263074788062486,0.107142857142857,0.0321428571428572
2020-03-09,"United States","Oregon",1.57142857142857,0,-0.285714285714286,0,0.022260174374518,0.107142857142857,0.0321428571428572
2020-03-10,"United States","Oregon",1.57142857142857,0,0,0,0.022260174374518,0.107142857142857,0.0321428571428572
2020-03-11,"United States","Oregon",2.28571428571429,0,0.714285714285714,0,0.0323784354538445,0.107142857142857,0.0321428571428572
2020-03-12,"United States","Oregon",3,0,0.714285714285714,0,0.0424966965331708,0.107142857142857,0.0321428571428572
2020-03-13,"United States","Oregon",3.85714285714286,0,0.857142857142857,0,0.0546386098283625,0.178571428571428,0.0535714285714285
2020-03-14,"United States","Oregon",4.28571428571429,0,0.428571428571428,0,0.0607095664759583,0.464285714285715,0.139285714285715
2020-03-15,"United States","Oregon",3.14285714285714,0.142857142857143,-1.14285714285714,0.142857142857143,0.044520348749036,0.392857142857143,0.117857142857143
2020-03-16,"United States","Oregon",3.57142857142857,0.142857142857143,0.428571428571429,0,0.0505913053966319,0.392857142857143,0.117857142857143
2020-03-17,"United States","Oregon",7.42857142857143,0.142857142857143,3.85714285714286,0,0.105229915224994,0.571428571428573,0.171428571428572
2020-03-18,"United States","Oregon",8,0.428571428571429,0.571428571428571,0.285714285714286,0.113324524088455,0.75,0.225
2020-03-19,"United States","Oregon",9.14285714285714,0.428571428571429,1.14285714285714,0,0.129513741815378,0.964285714285715,0.289285714285714
2020-03-20,"United States","Oregon",12,0.428571428571429,2.85714285714286,0,0.169986786132683,1.07142857142857,0.321428571428572
2020-03-21,"United States","Oregon",14.4285714285714,0.571428571428571,2.42857142857143,0.142857142857143,0.204388873802393,0.785714285714285,0.235714285714285
2020-03-22,"United States","Oregon",17.8571428571429,0.571428571428571,3.42857142857143,0,0.25295652698316,0.892857142857142,0.267857142857143
2020-03-23,"United States","Oregon",21.7142857142857,0.571428571428571,3.85714285714286,0,0.307595136811522,1.85714285714286,0.557142857142857
2020-03-24,"United States","Oregon",20.5714285714286,1,-1.14285714285714,0.428571428571429,0.2914059190846,2,0.6
2020-03-25,"United States","Oregon",27.2857142857143,1,6.71428571428571,0,0.386517573230268,2.28571428571429,0.685714285714285
2020-03-26,"United States","Oregon",32.5714285714286,1.14285714285714,5.28571428571428,0.142857142857143,0.461392705217283,3,0.9
2020-03-27,"United States","Oregon",43.1428571428571,1.28571428571429,10.5714285714286,0.142857142857143,0.611142969191313,3.60714285714285,1.08214285714286
2020-03-28,"United States","Oregon",48.8571428571429,1.28571428571429,5.71428571428571,0,0.692089057825925,4.46428571428573,1.33928571428572
2020-03-29,"United States","Oregon",55.2857142857143,1.14285714285714,6.42857142857143,-0.142857142857143,0.783153407539862,5.42857142857143,1.62857142857143
2020-03-30,"United States","Oregon",59.2857142857143,1.57142857142857,4,0.428571428571429,0.83981566958409,5.14285714285715,1.54285714285715
2020-03-31,"United States","Oregon",68.5714285714286,1.42857142857143,9.28571428571428,-0.142857142857143,0.971353063615333,6.82142857142857,2.04642857142857
2020-04-01,"United States","Oregon",67.1428571428571,1.28571428571429,-1.42857142857143,-0.142857142857143,0.951116541456679,8.14285714285715,2.44285714285714
2020-04-02,"United States","Oregon",72.8571428571429,1.42857142857143,5.71428571428572,0.142857142857143,1.03206263009129,10.7857142857143,3.23571428571428
2020-04-03,"United States","Oregon",69,1.42857142857143,-3.85714285714286,0,0.977424020262929,12.2142857142857,3.66428571428572
2020-04-04,"United States","Oregon",60,1.28571428571429,-9,-0.142857142857143,0.849933930663416,13.8214285714286,4.14642857142857
2020-04-05,"United States","Oregon",74.2857142857143,2,14.2857142857143,0.714285714285714,1.05229915224994,14.8214285714286,4.44642857142857
2020-04-06,"United States","Oregon",66,1.57142857142857,-8.28571428571429,-0.428571428571429,0.934927323729758,17.1428571428571,5.14285714285715
