"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"Kenya","",0,0,0,0,0,0,0
2020-01-02,"Kenya","",0,0,NA,NA,0,0,0
2020-01-03,"Kenya","",0,0,NA,NA,0,0,0
2020-01-04,"Kenya","",0,0,NA,NA,0,0,0
2020-01-05,"Kenya","",0,0,NA,NA,0,0,0
2020-01-06,"Kenya","",0,0,NA,NA,0,0,0
2020-01-07,"Kenya","",0,0,NA,NA,0,0,0
2020-01-08,"Kenya","",0,0,NA,NA,0,0,0
2020-01-09,"Kenya","",0,0,NA,NA,0,0,0
2020-01-10,"Kenya","",0,0,NA,NA,0,0,0
2020-01-11,"Kenya","",0,0,NA,NA,0,0,0
2020-01-12,"Kenya","",0,0,NA,NA,0,0,0
2020-01-13,"Kenya","",0,0,NA,NA,0,0,0
2020-01-14,"Kenya","",0,0,NA,NA,0,0,0
2020-01-15,"Kenya","",0,0,NA,NA,0,0,0
2020-01-16,"Kenya","",0,0,NA,NA,0,0,0
2020-01-17,"Kenya","",0,0,NA,NA,0,0,0
2020-01-18,"Kenya","",0,0,NA,NA,0,0,0
2020-01-19,"Kenya","",0,0,NA,NA,0,0,0
2020-01-20,"Kenya","",0,0,NA,NA,0,0,0
2020-01-21,"Kenya","",0,0,NA,NA,0,0,0
2020-01-22,"Kenya","",0,0,NA,NA,0,0,0
2020-01-23,"Kenya","",0,0,NA,NA,0,0,0
2020-01-24,"Kenya","",0,0,NA,NA,0,0,0
2020-01-25,"Kenya","",0,0,NA,NA,0,0,0
2020-01-26,"Kenya","",0,0,NA,NA,0,0,0
2020-01-27,"Kenya","",0,0,NA,NA,0,0,0
2020-01-28,"Kenya","",0,0,NA,NA,0,0,0
2020-01-29,"Kenya","",0,0,NA,NA,0,0,0
2020-01-30,"Kenya","",0,0,0,0,0,0,0
2020-01-31,"Kenya","",0,0,0,0,0,0,0
2020-02-01,"Kenya","",0,0,0,0,0,0,0
2020-02-02,"Kenya","",0,0,0,0,0,0,0
2020-02-03,"Kenya","",0,0,0,0,0,0,0
2020-02-04,"Kenya","",0,0,0,0,0,0,0
2020-02-05,"Kenya","",0,0,0,0,0,0,0
2020-02-06,"Kenya","",0,0,0,0,0,0,0
2020-02-07,"Kenya","",0,0,0,0,0,0,0
2020-02-08,"Kenya","",0,0,0,0,0,0,0
2020-02-09,"Kenya","",0,0,0,0,0,0,0
2020-02-10,"Kenya","",0,0,0,0,0,0,0
2020-02-11,"Kenya","",0,0,0,0,0,0,0
2020-02-12,"Kenya","",0,0,0,0,0,0,0
2020-02-13,"Kenya","",0,0,0,0,0,0,0
2020-02-14,"Kenya","",0,0,0,0,0,0,0
2020-02-15,"Kenya","",0,0,0,0,0,0,0
2020-02-16,"Kenya","",0,0,0,0,0,0,0
2020-02-17,"Kenya","",0,0,0,0,0,0,0
2020-02-18,"Kenya","",0,0,0,0,0,0,0
2020-02-19,"Kenya","",0,0,0,0,0,0,0
2020-02-20,"Kenya","",0,0,0,0,0,0,0
2020-02-21,"Kenya","",0,0,0,0,0,0,0
2020-02-22,"Kenya","",0,0,0,0,0,0,0
2020-02-23,"Kenya","",0,0,0,0,0,0,0
2020-02-24,"Kenya","",0,0,0,0,0,0,0
2020-02-25,"Kenya","",0,0,0,0,0,0,0
2020-02-26,"Kenya","",0,0,0,0,0,0,0
2020-02-27,"Kenya","",0,0,0,0,0,0,0
2020-02-28,"Kenya","",0,0,0,0,0,0,0
2020-02-29,"Kenya","",0,0,0,0,0,0,0
2020-03-01,"Kenya","",0,0,0,0,0,0,0
2020-03-02,"Kenya","",0,0,0,0,0,0,0
2020-03-03,"Kenya","",0,0,0,0,0,0,0
2020-03-04,"Kenya","",0,0,0,0,0,0,0
2020-03-05,"Kenya","",0,0,0,0,0,0,0
2020-03-06,"Kenya","",0,0,0,0,0,0,0
2020-03-07,"Kenya","",0,0,0,0,0,0,0
2020-03-08,"Kenya","",0,0,0,0,0,0,0
2020-03-09,"Kenya","",0,0,0,0,0,0,0
2020-03-10,"Kenya","",0,0,0,0,0,0,0
2020-03-11,"Kenya","",0,0,0,0,0,0,0
2020-03-12,"Kenya","",0,0,0,0,0,0,0
2020-03-13,"Kenya","",0.142857142857143,0,0.142857142857143,0,0.00268176579120522,0,0
2020-03-14,"Kenya","",0.142857142857143,0,0,0,0.00268176579120522,0,0
2020-03-15,"Kenya","",0.428571428571429,0,0.285714285714286,0,0.00804529737361566,0,0
2020-03-16,"Kenya","",0.428571428571429,0,0,0,0.00804529737361566,0,0
2020-03-17,"Kenya","",0.428571428571429,0,0,0,0.00804529737361566,0,0
2020-03-18,"Kenya","",0.428571428571429,0,0,0,0.00804529737361566,0,0
2020-03-19,"Kenya","",1,0,0.571428571428571,0,0.0187723605384365,0.0357142857142857,0.0107142857142857
2020-03-20,"Kenya","",0.857142857142857,0,-0.142857142857143,0,0.0160905947472313,0.0357142857142857,0.0107142857142857
2020-03-21,"Kenya","",0.857142857142857,0,0,0,0.0160905947472313,0.107142857142857,0.0321428571428572
2020-03-22,"Kenya","",1.71428571428571,0,0.857142857142857,0,0.0321811894944625,0.107142857142857,0.0321428571428572
2020-03-23,"Kenya","",1.85714285714286,0,0.142857142857143,0,0.0348629552856679,0.107142857142857,0.0321428571428572
2020-03-24,"Kenya","",3.14285714285714,0,1.28571428571429,0,0.0589988474065147,0.107142857142857,0.0321428571428572
2020-03-25,"Kenya","",3.57142857142857,0,0.428571428571429,0,0.0670441447801304,0.25,0.075
2020-03-26,"Kenya","",3.42857142857143,0.142857142857143,-0.142857142857143,0.142857142857143,0.0643623789889252,0.214285714285714,0.0642857142857143
2020-03-27,"Kenya","",3.42857142857143,0.142857142857143,0,0,0.0643623789889252,0.214285714285714,0.0642857142857143
2020-03-28,"Kenya","",4.42857142857143,0.142857142857143,1,0,0.0831347395273617,0.428571428571427,0.128571428571428
2020-03-29,"Kenya","",3.85714285714286,0.142857142857143,-0.571428571428572,0,0.0724076763625409,0.464285714285715,0.139285714285715
2020-03-30,"Kenya","",4.85714285714286,0.142857142857143,1,0,0.0911800369009774,0.785714285714285,0.235714285714285
2020-03-31,"Kenya","",4.85714285714286,0.142857142857143,0,0,0.0911800369009774,0.892857142857142,0.267857142857143
2020-04-01,"Kenya","",7.57142857142857,0.142857142857143,2.71428571428571,0,0.142133586933876,0.857142857142858,0.257142857142857
2020-04-02,"Kenya","",11.2857142857143,0.285714285714286,3.71428571428572,0.142857142857143,0.211859497505212,0.857142857142858,0.257142857142857
2020-04-03,"Kenya","",13,0.428571428571429,1.71428571428571,0.142857142857143,0.244040686999675,1.10714285714286,0.332142857142857
2020-04-04,"Kenya","",12.5714285714286,0.428571428571429,-0.428571428571429,0,0.23599538962606,0.964285714285715,0.289285714285714
2020-04-05,"Kenya","",14.2857142857143,0.428571428571429,1.71428571428572,0,0.268176579120522,1.21428571428572,0.364285714285714
