"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"South Africa","",0,0,0,0,0,0,0
2020-01-02,"South Africa","",0,0,NA,NA,0,0,0
2020-01-03,"South Africa","",0,0,NA,NA,0,0,0
2020-01-04,"South Africa","",0,0,NA,NA,0,0,0
2020-01-05,"South Africa","",0,0,NA,NA,0,0,0
2020-01-06,"South Africa","",0,0,NA,NA,0,0,0
2020-01-07,"South Africa","",0,0,NA,NA,0,0,0
2020-01-08,"South Africa","",0,0,NA,NA,0,0,0
2020-01-09,"South Africa","",0,0,NA,NA,0,0,0
2020-01-10,"South Africa","",0,0,NA,NA,0,0,0
2020-01-11,"South Africa","",0,0,NA,NA,0,0,0
2020-01-12,"South Africa","",0,0,NA,NA,0,0,0
2020-01-13,"South Africa","",0,0,NA,NA,0,0,0
2020-01-14,"South Africa","",0,0,NA,NA,0,0,0
2020-01-15,"South Africa","",0,0,NA,NA,0,0,0
2020-01-16,"South Africa","",0,0,NA,NA,0,0,0
2020-01-17,"South Africa","",0,0,NA,NA,0,0,0
2020-01-18,"South Africa","",0,0,NA,NA,0,0,0
2020-01-19,"South Africa","",0,0,NA,NA,0,0,0
2020-01-20,"South Africa","",0,0,NA,NA,0,0,0
2020-01-21,"South Africa","",0,0,NA,NA,0,0,0
2020-01-22,"South Africa","",0,0,NA,NA,0,0,0
2020-01-23,"South Africa","",0,0,NA,NA,0,0,0
2020-01-24,"South Africa","",0,0,NA,NA,0,0,0
2020-01-25,"South Africa","",0,0,NA,NA,0,0,0
2020-01-26,"South Africa","",0,0,NA,NA,0,0,0
2020-01-27,"South Africa","",0,0,NA,NA,0,0,0
2020-01-28,"South Africa","",0,0,NA,NA,0,0,0
2020-01-29,"South Africa","",0,0,NA,NA,0,0,0
2020-01-30,"South Africa","",0,0,0,0,0,0,0
2020-01-31,"South Africa","",0,0,0,0,0,0,0
2020-02-01,"South Africa","",0,0,0,0,0,0,0
2020-02-02,"South Africa","",0,0,0,0,0,0,0
2020-02-03,"South Africa","",0,0,0,0,0,0,0
2020-02-04,"South Africa","",0,0,0,0,0,0,0
2020-02-05,"South Africa","",0,0,0,0,0,0,0
2020-02-06,"South Africa","",0,0,0,0,0,0,0
2020-02-07,"South Africa","",0,0,0,0,0,0,0
2020-02-08,"South Africa","",0,0,0,0,0,0,0
2020-02-09,"South Africa","",0,0,0,0,0,0,0
2020-02-10,"South Africa","",0,0,0,0,0,0,0
2020-02-11,"South Africa","",0,0,0,0,0,0,0
2020-02-12,"South Africa","",0,0,0,0,0,0,0
2020-02-13,"South Africa","",0,0,0,0,0,0,0
2020-02-14,"South Africa","",0,0,0,0,0,0,0
2020-02-15,"South Africa","",0,0,0,0,0,0,0
2020-02-16,"South Africa","",0,0,0,0,0,0,0
2020-02-17,"South Africa","",0,0,0,0,0,0,0
2020-02-18,"South Africa","",0,0,0,0,0,0,0
2020-02-19,"South Africa","",0,0,0,0,0,0,0
2020-02-20,"South Africa","",0,0,0,0,0,0,0
2020-02-21,"South Africa","",0,0,0,0,0,0,0
2020-02-22,"South Africa","",0,0,0,0,0,0,0
2020-02-23,"South Africa","",0,0,0,0,0,0,0
2020-02-24,"South Africa","",0,0,0,0,0,0,0
2020-02-25,"South Africa","",0,0,0,0,0,0,0
2020-02-26,"South Africa","",0,0,0,0,0,0,0
2020-02-27,"South Africa","",0,0,0,0,0,0,0
2020-02-28,"South Africa","",0,0,0,0,0,0,0
2020-02-29,"South Africa","",0,0,0,0,0,0,0
2020-03-01,"South Africa","",0,0,0,0,0,0,0
2020-03-02,"South Africa","",0,0,0,0,0,0,0
2020-03-03,"South Africa","",0,0,0,0,0,0,0
2020-03-04,"South Africa","",0,0,0,0,0,0,0
2020-03-05,"South Africa","",0.142857142857143,0,0.142857142857143,0,0.00677451300029172,0,0
2020-03-06,"South Africa","",0.142857142857143,0,0,0,0.00677451300029172,0,0
2020-03-07,"South Africa","",0.142857142857143,0,0,0,0.00677451300029172,0,0
2020-03-08,"South Africa","",0.428571428571429,0,0.285714285714286,0,0.0203235390008752,0,0
2020-03-09,"South Africa","",0.428571428571429,0,0,0,0.0203235390008752,0,0
2020-03-10,"South Africa","",1,0,0.571428571428571,0,0.047421591002042,0,0
2020-03-11,"South Africa","",1.85714285714286,0,0.857142857142857,0,0.0880686690037924,0.0357142857142857,0.0107142857142857
2020-03-12,"South Africa","",2.28571428571429,0,0.428571428571428,0,0.108392208004668,0.0357142857142857,0.0107142857142857
2020-03-13,"South Africa","",3.28571428571429,0,1,0,0.15581379900671,0.0357142857142857,0.0107142857142857
2020-03-14,"South Africa","",5.28571428571429,0,2,0,0.250656981010794,0.107142857142857,0.0321428571428572
2020-03-15,"South Africa","",6.85714285714286,0,1.57142857142857,0,0.325176624014002,0.107142857142857,0.0321428571428572
2020-03-16,"South Africa","",8.42857142857143,0,1.57142857142857,0,0.399696267017211,0.25,0.075
2020-03-17,"South Africa","",7.85714285714286,0,-0.571428571428572,0,0.372598215016044,0.464285714285715,0.139285714285715
2020-03-18,"South Africa","",14.7142857142857,0,6.85714285714286,0,0.697774839030046,0.571428571428573,0.171428571428572
2020-03-19,"South Africa","",19,0,4.28571428571429,0,0.901010229038798,0.821428571428573,0.246428571428572
2020-03-20,"South Africa","",25.4285714285714,0,6.42857142857143,0,1.20586331405192,1.32142857142857,0.396428571428572
2020-03-21,"South Africa","",28.8571428571429,0,3.42857142857143,0,1.36845162605893,1.71428571428572,0.514285714285714
2020-03-22,"South Africa","",31.8571428571429,0,3,0,1.51071639906505,2.10714285714286,0.632142857142857
2020-03-23,"South Africa","",48.5714285714286,0,16.7142857142857,0,2.30333442009918,1.96428571428572,0.589285714285715
2020-03-24,"South Africa","",70.2857142857143,0,21.7142857142857,0,3.33306039614352,3.67857142857142,1.10357142857143
2020-03-25,"South Africa","",84.7142857142857,0,14.4285714285714,0,4.01728620917298,4.75,1.425
2020-03-26,"South Africa","",111,0,26.2857142857143,0,5.26379660122666,6.35714285714285,1.90714285714285
2020-03-27,"South Africa","",138.285714285714,0.142857142857143,27.2857142857143,0.142857142857143,6.55772858428236,7.21428571428573,2.16428571428572
2020-03-28,"South Africa","",135.285714285714,0.142857142857143,-3,0,6.41546381127624,7.96428571428573,2.38928571428572
2020-03-29,"South Africa","",143.714285714286,0.285714285714286,8.42857142857144,0.142857142857143,6.81516007829348,12.1428571428571,3.64285714285714
2020-03-30,"South Africa","",132,0.428571428571429,-11.7142857142857,0.142857142857143,6.25965001226954,17.5714285714286,5.27142857142857
2020-03-31,"South Africa","",114.142857142857,0.714285714285714,-17.8571428571429,0.285714285714286,5.41283588723307,21.1785714285714,6.35357142857143
2020-04-01,"South Africa","",95.8571428571429,0.714285714285714,-18.2857142857143,0,4.54569822319574,27.75,8.325
2020-04-02,"South Africa","",76.4285714285714,0.714285714285714,-19.4285714285714,0,3.62436445515606,34.5714285714285,10.3714285714285
2020-04-03,"South Africa","",47.8571428571429,1.14285714285714,-28.5714285714286,0.428571428571428,2.26946185509773,33.8214285714285,10.1464285714285
2020-04-04,"South Africa","",56.8571428571429,1.14285714285714,9,0,2.6962561741161,35.9285714285715,10.7785714285714
2020-04-05,"South Africa","",53.5714285714286,1.28571428571429,-3.28571428571428,0.142857142857143,2.54044237510939,33,9.9
2020-04-06,"South Africa","",51.4285714285714,1.28571428571429,-2.14285714285714,0,2.43882468010501,28.5357142857142,8.56071428571427
2020-04-07,"South Africa","",56.5714285714286,1.14285714285714,5.14285714285714,-0.142857142857143,2.68270714811552,23.9642857142857,7.18928571428572
2020-04-08,"South Africa","",66.4285714285714,1.85714285714286,9.85714285714286,0.714285714285714,3.15014854513564,19.1071428571429,5.73214285714285
2020-04-09,"South Africa","",67.4285714285714,1.85714285714286,1,0,3.19757013613769,11.9642857142857,3.58928571428572
2020-04-10,"South Africa","",71.1428571428571,2.14285714285714,3.71428571428571,0.285714285714286,3.37370747414527,14.2142857142857,4.26428571428572
2020-04-11,"South Africa","",63.2857142857143,2.28571428571429,-7.85714285714285,0.142857142857143,3.00110925912923,13.3928571428571,4.01785714285715
2020-04-12,"South Africa","",74,2,10.7142857142857,-0.285714285714286,3.50919773415111,12.8571428571429,3.85714285714285
2020-04-13,"South Africa","",83.7142857142857,2.14285714285714,9.71428571428571,0.142857142857143,3.96986461817094,14.1428571428571,4.24285714285714
2020-04-14,"South Africa","",95.1428571428571,2,11.4285714285714,-0.142857142857143,4.51182565819428,16.6071428571429,4.98214285714285
2020-04-15,"South Africa","",94.4285714285714,2.28571428571429,-0.714285714285708,0.285714285714286,4.47795309319282,16.8571428571429,5.05714285714286
2020-04-16,"South Africa","",95.8571428571429,4.28571428571429,1.42857142857143,2,4.54569822319574,17.7857142857143,5.33571428571428
2020-04-17,"South Africa","",111.428571428571,3.71428571428571,15.5714285714286,-0.571428571428571,5.28412014022751,15.8214285714286,4.74642857142857
2020-04-18,"South Africa","",143.714285714286,3.85714285714286,32.2857142857143,0.142857142857143,6.81516007829348,18.5,5.55
2020-04-19,"South Africa","",140.714285714286,4.14285714285714,-3,0.285714285714286,6.67289530528735,20.9285714285714,6.27857142857143
2020-04-20,"South Africa","",146.857142857143,4.42857142857143,6.14285714285714,0.285714285714286,6.96419936429989,23.7857142857143,7.13571428571428
2020-04-21,"South Africa","",150,4.42857142857143,3.14285714285714,0,7.1132386503063,23.6071428571429,7.08214285714285
2020-04-22,"South Africa","",161.285714285714,4.42857142857143,11.2857142857143,0,7.64842517732933,23.9642857142857,7.18928571428572
2020-04-23,"South Africa","",192.571428571429,3.85714285714286,31.2857142857143,-0.571428571428572,9.13204352439325,27.8571428571428,8.35714285714283
2020-04-24,"South Africa","",205.285714285714,4.14285714285714,12.7142857142857,0.285714285714286,9.73497518141918,35.9285714285715,10.7785714285714
2020-04-25,"South Africa","",189.571428571429,4.85714285714286,-15.7142857142857,0.714285714285714,8.98977875138712,35.1785714285715,10.5535714285715
