"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-02-17,"United States","Alaska",0,0,0,0,0,0,0
2020-02-18,"United States","Alaska",0,0,0,0,0,0,0
2020-02-19,"United States","Alaska",0,0,0,0,0,0,0
2020-02-20,"United States","Alaska",0,0,0,0,0,0,0
2020-02-21,"United States","Alaska",0,0,0,0,0,0,0
2020-02-22,"United States","Alaska",0,0,0,0,0,0,0
2020-02-23,"United States","Alaska",0,0,0,0,0,0,0
2020-02-24,"United States","Alaska",0,0,0,0,0,0,0
2020-02-25,"United States","Alaska",0,0,0,0,0,0,0
2020-02-26,"United States","Alaska",0,0,0,0,0,0,0
2020-02-27,"United States","Alaska",0,0,0,0,0,0,0
2020-02-28,"United States","Alaska",0,0,0,0,0,0,0
2020-02-29,"United States","Alaska",0,0,0,0,0,0,0
2020-03-01,"United States","Alaska",0,0,0,0,0,0,0
2020-03-02,"United States","Alaska",0,0,0,0,0,0,0
2020-03-03,"United States","Alaska",0,0,0,0,0,0,0
2020-03-04,"United States","Alaska",0,0,0,0,0,0,0
2020-03-05,"United States","Alaska",0,0,0,0,0,0,0
2020-03-06,"United States","Alaska",0,0,0,0,0,0,0
2020-03-07,"United States","Alaska",0,0,0,0,0,0,0
2020-03-08,"United States","Alaska",0,0,0,0,0,0,0
2020-03-09,"United States","Alaska",0,0,0,0,0,0,0
2020-03-10,"United States","Alaska",0,0,0,0,0,0,0
2020-03-11,"United States","Alaska",0,0,0,0,0,0,0
2020-03-12,"United States","Alaska",0,0,0,0,0,0,0
2020-03-13,"United States","Alaska",1,0.142857142857143,0,0.142857142857143,0,0,0
2020-03-14,"United States","Alaska",0,0.142857142857143,0,0,0,0,0
2020-03-15,"United States","Alaska",0,0.142857142857143,0,0,0,0,0
2020-03-16,"United States","Alaska",0,0.142857142857143,0,0,0,0,0
2020-03-17,"United States","Alaska",3,0.571428571428571,0,0.428571428571429,0,0,0
2020-03-18,"United States","Alaska",5,1.28571428571429,0,0.714285714285714,0,0,0
2020-03-19,"United States","Alaska",3,1.71428571428571,0,0.428571428571428,0,0.0357142857142857,0.0107142857142857
2020-03-20,"United States","Alaska",3,2,0,0.285714285714286,0,0.0357142857142857,0.0107142857142857
2020-03-21,"United States","Alaska",1,2.14285714285714,0,0.142857142857143,0,0.0357142857142857,0.0107142857142857
2020-03-22,"United States","Alaska",10,3.57142857142857,0,1.42857142857143,0,0.0357142857142857,0.0107142857142857
2020-03-23,"United States","Alaska",13,5.42857142857143,0,1.85714285714286,0,0.142857142857143,0.0428571428571428
2020-03-24,"United States","Alaska",4,5.57142857142857,0,0.142857142857142,0,0.321428571428573,0.0964285714285718
2020-03-25,"United States","Alaska",7,5.85714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571427,0.128571428571428
2020-03-26,"United States","Alaska",14,7.42857142857143,0.142857142857143,1.57142857142857,0,0.5,0.15
2020-03-27,"United States","Alaska",11,8.57142857142857,0.142857142857143,1.14285714285714,0,0.535714285714285,0.160714285714286
2020-03-28,"United States","Alaska",17,10.8571428571429,0.285714285714286,2.28571428571429,0.142857142857143,0.892857142857142,0.267857142857143
2020-03-29,"United States","Alaska",19,12.1428571428571,0.285714285714286,1.28571428571428,0,1.35714285714286,0.407142857142857
2020-03-30,"United States","Alaska",8,11.4285714285714,0.428571428571429,-0.714285714285714,0.142857142857143,1.39285714285714,0.417857142857143
2020-03-31,"United States","Alaska",10,12.2857142857143,0.428571428571429,0.857142857142858,0,1.46428571428572,0.439285714285715
2020-04-01,"United States","Alaska",13,13.1428571428571,0.285714285714286,0.857142857142856,-0.142857142857143,1.85714285714286,0.557142857142857
2020-04-02,"United States","Alaska",8,12.2857142857143,0.285714285714286,-0.857142857142856,0,2.14285714285714,0.642857142857143
2020-04-03,"United States","Alaska",11,12.2857142857143,0.285714285714286,0,0,2.71428571428573,0.814285714285717
2020-04-04,"United States","Alaska",11,11.4285714285714,0.428571428571429,-0.857142857142858,0.142857142857143,3.03571428571427,0.910714285714282
2020-04-05,"United States","Alaska",15,10.8571428571429,0.571428571428571,-0.571428571428571,0.142857142857143,2.85714285714285,0.857142857142855
2020-04-06,"United States","Alaska",6,10.5714285714286,0.428571428571429,-0.285714285714286,-0.142857142857143,3.07142857142858,0.921428571428572
2020-04-07,"United States","Alaska",22,12.2857142857143,0.428571428571429,1.71428571428572,0,3.28571428571427,0.985714285714282
2020-04-08,"United States","Alaska",13,12.2857142857143,0.571428571428571,0,0.142857142857143,3.07142857142858,0.921428571428572
2020-04-09,"United States","Alaska",10,12.5714285714286,0.571428571428571,0.285714285714285,0,3.07142857142858,0.921428571428572
2020-04-10,"United States","Alaska",11,12.5714285714286,0.571428571428571,0,0,2.85714285714285,0.857142857142855
2020-04-11,"United States","Alaska",12,12.7142857142857,0.428571428571429,0.142857142857142,-0.142857142857143,2.71428571428573,0.814285714285717
2020-04-12,"United States","Alaska",15,12.7142857142857,0.285714285714286,0,-0.142857142857143,2.64285714285715,0.792857142857145
2020-04-13,"United States","Alaska",5,12.5714285714286,0.285714285714286,-0.142857142857142,0,3.07142857142858,0.921428571428572
2020-04-14,"United States","Alaska",8,10.5714285714286,0.428571428571429,-2,0.142857142857143,3.07142857142858,0.921428571428572
2020-04-15,"United States","Alaska",8,9.85714285714286,0.285714285714286,-0.714285714285714,-0.142857142857143,3.14285714285715,0.942857142857145
2020-04-16,"United States","Alaska",8,9.57142857142857,0.285714285714286,-0.285714285714286,0,3.14285714285715,0.942857142857145
2020-04-17,"United States","Alaska",9,9.28571428571429,0.285714285714286,-0.285714285714285,0,3.17857142857142,0.953571428571427
2020-04-18,"United States","Alaska",5,8.28571428571429,0.142857142857143,-1,-0.142857142857143,3.17857142857142,0.953571428571427
2020-04-19,"United States","Alaska",5,6.85714285714286,0.142857142857143,-1.42857142857143,0,3.14285714285715,0.942857142857145
2020-04-20,"United States","Alaska",2,6.42857142857143,0.142857142857143,-0.428571428571428,0,2.64285714285715,0.792857142857145
2020-04-21,"United States","Alaska",8,6.42857142857143,0,0,-0.142857142857143,2.46428571428571,0.739285714285714
2020-04-22,"United States","Alaska",6,6.14285714285714,0,-0.285714285714286,0,2.39285714285714,0.717857142857143
2020-04-23,"United States","Alaska",2,5.28571428571429,0,-0.857142857142858,0,2.32142857142857,0.696428571428572
2020-04-24,"United States","Alaska",2,4.28571428571429,0,-1,0,2.07142857142857,0.621428571428572
2020-04-25,"United States","Alaska",0,3.57142857142857,0,-0.714285714285714,0,1.71428571428572,0.514285714285714
2020-04-26,"United States","Alaska",2,3.14285714285714,0,-0.428571428571429,0,1.60714285714286,0.482142857142857
2020-04-27,"United States","Alaska",4,3.42857142857143,0,0.285714285714286,0,1.60714285714286,0.482142857142857
2020-04-28,"United States","Alaska",6,3.14285714285714,0,-0.285714285714286,0,1.53571428571428,0.460714285714285
2020-04-29,"United States","Alaska",4,2.85714285714286,0,-0.285714285714286,0,1.32142857142857,0.396428571428572
2020-04-30,"United States","Alaska",0,2.57142857142857,0,-0.285714285714286,0,1.07142857142857,0.321428571428572
2020-05-01,"United States","Alaska",9,3.57142857142857,0,1,0,0.892857142857142,0.267857142857143
2020-05-02,"United States","Alaska",1,3.71428571428571,0,0.142857142857143,0,0.785714285714285,0.235714285714285
2020-05-03,"United States","Alaska",3,3.85714285714286,0,0.142857142857143,0,0.857142857142858,0.257142857142857
2020-05-04,"United States","Alaska",2,3.57142857142857,0,-0.285714285714286,0,0.785714285714285,0.235714285714285
2020-05-05,"United States","Alaska",1,2.85714285714286,0,-0.714285714285714,0,0.714285714285715,0.214285714285714
2020-05-06,"United States","Alaska",1,2.42857142857143,0.142857142857143,-0.428571428571429,0.142857142857143,0.642857142857142,0.192857142857143
2020-05-07,"United States","Alaska",3,2.85714285714286,0.142857142857143,0.428571428571429,0,0.892857142857142,0.267857142857143
2020-05-08,"United States","Alaska",3,2,0.142857142857143,-0.857142857142857,0,0.928571428571427,0.278571428571428
2020-05-09,"United States","Alaska",2,2.14285714285714,0.142857142857143,0.142857142857143,0,0.964285714285715,0.289285714285714
2020-05-10,"United States","Alaska",1,1.85714285714286,0.142857142857143,-0.285714285714286,0,0.892857142857142,0.267857142857143
2020-05-11,"United States","Alaska",2,1.85714285714286,0.142857142857143,0,0,0.714285714285715,0.214285714285714
2020-05-12,"United States","Alaska",2,2,0.142857142857143,0.142857142857143,0,0.607142857142858,0.182142857142857
2020-05-13,"United States","Alaska",1,2,0,0,-0.142857142857143,0.714285714285715,0.214285714285714
2020-05-14,"United States","Alaska",5,2.28571428571429,0,0.285714285714286,0,0.5,0.15
2020-05-15,"United States","Alaska",2,2.14285714285714,0,-0.142857142857143,0,0.535714285714285,0.160714285714286
2020-05-16,"United States","Alaska",5,2.57142857142857,0,0.428571428571429,0,0.464285714285715,0.139285714285715
2020-05-17,"United States","Alaska",5,3.14285714285714,0,0.571428571428571,0,0.464285714285715,0.139285714285715
2020-05-18,"United States","Alaska",3,3.28571428571429,0,0.142857142857143,0,0.5,0.15
2020-05-19,"United States","Alaska",0,3,0,-0.285714285714286,0,0.5,0.15
2020-05-20,"United States","Alaska",5,3.57142857142857,0,0.571428571428572,0,0.571428571428573,0.171428571428572
2020-05-21,"United States","Alaska",0,2.85714285714286,0,-0.714285714285714,0,0.535714285714285,0.160714285714286
2020-05-22,"United States","Alaska",2,2.85714285714286,0,0,0,0.642857142857142,0.192857142857143
2020-05-23,"United States","Alaska",5,2.85714285714286,0,0,0,0.785714285714285,0.235714285714285
2020-05-24,"United States","Alaska",0,2.14285714285714,0,-0.714285714285714,0,0.821428571428573,0.246428571428572
2020-05-25,"United States","Alaska",3,2.14285714285714,0,0,0,0.75,0.225
2020-05-26,"United States","Alaska",4,2.71428571428571,0,0.571428571428572,0,0.892857142857142,0.267857142857143
2020-05-27,"United States","Alaska",1,2.14285714285714,0,-0.571428571428572,0,0.714285714285715,0.214285714285714
2020-05-28,"United States","Alaska",13,4,0,1.85714285714286,0,0.714285714285715,0.214285714285714
2020-05-29,"United States","Alaska",6,4.57142857142857,0,0.571428571428571,0,0.714285714285715,0.214285714285714
2020-05-30,"United States","Alaska",5,4.57142857142857,0,0,0,0.535714285714285,0.160714285714286
2020-05-31,"United States","Alaska",29,8.71428571428571,0,4.14285714285714,0,0.535714285714285,0.160714285714286
2020-06-01,"United States","Alaska",7,9.28571428571429,0,0.571428571428573,0,0.678571428571427,0.203571428571428
2020-06-02,"United States","Alaska",21,11.7142857142857,0,2.42857142857143,0,0.535714285714285,0.160714285714286
2020-06-03,"United States","Alaska",19,14.2857142857143,0,2.57142857142857,0,1,0.3
2020-06-04,"United States","Alaska",28,16.4285714285714,0,2.14285714285714,0,1.14285714285714,0.342857142857143
2020-06-05,"United States","Alaska",13,17.4285714285714,0,1,0,1.14285714285714,0.342857142857143
2020-06-06,"United States","Alaska",14,18.7142857142857,0,1.28571428571429,0,2.17857142857143,0.653571428571428
2020-06-07,"United States","Alaska",9,15.8571428571429,0,-2.85714285714286,0,2.32142857142857,0.696428571428572
2020-06-08,"United States","Alaska",19,17.5714285714286,0,1.71428571428572,0,2.92857142857142,0.878571428571427
2020-06-09,"United States","Alaska",13,16.4285714285714,0.142857142857143,-1.14285714285715,0.142857142857143,3.57142857142858,1.07142857142857
2020-06-10,"United States","Alaska",22,16.8571428571429,0.142857142857143,0.428571428571431,0,4.10714285714285,1.23214285714285
2020-06-11,"United States","Alaska",27,16.7142857142857,0.142857142857143,-0.142857142857142,0,4.35714285714285,1.30714285714285
2020-06-12,"United States","Alaska",21,17.8571428571429,0.285714285714286,1.14285714285714,0.142857142857143,4.67857142857143,1.40357142857143
2020-06-13,"United States","Alaska",34,20.7142857142857,0.285714285714286,2.85714285714286,0,3.96428571428573,1.18928571428572
2020-06-14,"United States","Alaska",12,21.1428571428571,0.285714285714286,0.428571428571427,0,4.39285714285715,1.31785714285715
2020-06-15,"United States","Alaska",4,19,0.285714285714286,-2.14285714285714,0,4.10714285714285,1.23214285714285
2020-06-16,"United States","Alaska",14,19.1428571428571,0.142857142857143,0.142857142857142,-0.142857142857143,4.21428571428573,1.26428571428572
2020-06-17,"United States","Alaska",25,19.5714285714286,0.142857142857143,0.428571428571431,0,4.17857142857143,1.25357142857143
2020-06-18,"United States","Alaska",19,18.4285714285714,0.142857142857143,-1.14285714285715,0,4.46428571428573,1.33928571428572
2020-06-19,"United States","Alaska",28,19.4285714285714,0,1,-0.142857142857143,5.17857142857143,1.55357142857143
2020-06-20,"United States","Alaska",23,17.8571428571429,0,-1.57142857142857,0,5.28571428571427,1.58571428571428
2020-06-21,"United States","Alaska",14,18.1428571428571,0,0.285714285714285,0,4.75,1.425
2020-06-22,"United States","Alaska",11,19.1428571428571,0,1,0,4.78571428571427,1.43571428571428
2020-06-23,"United States","Alaska",34,22,0,2.85714285714286,0,4.89285714285715,1.46785714285714
2020-06-24,"United States","Alaska",23,21.7142857142857,0,-0.285714285714285,0,4.60714285714285,1.38214285714285
2020-06-25,"United States","Alaska",44,25.2857142857143,0,3.57142857142857,0,4.85714285714285,1.45714285714285
2020-06-26,"United States","Alaska",29,25.4285714285714,0.285714285714286,0.142857142857142,0.285714285714286,4.46428571428573,1.33928571428572
2020-06-27,"United States","Alaska",27,26,0.285714285714286,0.571428571428573,0,4.53571428571427,1.36071428571428
2020-06-28,"United States","Alaska",32,28.5714285714286,0.285714285714286,2.57142857142857,0,4.78571428571427,1.43571428571428
2020-06-29,"United States","Alaska",25,30.5714285714286,0.285714285714286,2,0,5.5,1.65
2020-06-30,"United States","Alaska",47,32.4285714285714,0.285714285714286,1.85714285714286,0,5.42857142857143,1.62857142857143
2020-07-01,"United States","Alaska",42,35.1428571428571,0.285714285714286,2.71428571428572,0,6.32142857142857,1.89642857142857
2020-07-02,"United States","Alaska",50,36,0.285714285714286,0.857142857142854,0,6.35714285714285,1.90714285714285
2020-07-03,"United States","Alaska",60,40.4285714285714,0.142857142857143,4.42857142857143,-0.142857142857143,6.5,1.95
2020-07-04,"United States","Alaska",55,44.4285714285714,0.285714285714286,4,0.142857142857143,7.14285714285715,2.14285714285715
2020-07-05,"United States","Alaska",33,44.5714285714286,0.285714285714286,0.142857142857139,0,7.64285714285715,2.29285714285714
2020-07-06,"United States","Alaska",28,45,0.285714285714286,0.428571428571431,0,8.10714285714285,2.43214285714286
2020-07-07,"United States","Alaska",24,41.7142857142857,0.428571428571429,-3.28571428571428,0.142857142857143,8.78571428571428,2.63571428571428
2020-07-08,"United States","Alaska",51,43,0.428571428571429,1.28571428571428,0,9,2.7
2020-07-09,"United States","Alaska",52,43.2857142857143,0.428571428571429,0.285714285714285,0,10.1071428571429,3.03214285714286
2020-07-10,"United States","Alaska",54,42.4285714285714,0.285714285714286,-0.857142857142854,-0.142857142857143,11.1071428571429,3.33214285714286
2020-07-11,"United States","Alaska",77,45.5714285714286,0.142857142857143,3.14285714285714,-0.142857142857143,11.1428571428571,3.34285714285714
2020-07-12,"United States","Alaska",116,57.4285714285714,0.142857142857143,11.8571428571429,0,11.25,3.375
2020-07-13,"United States","Alaska",71,63.5714285714286,0.142857142857143,6.14285714285714,0,10.4285714285714,3.12857142857143
2020-07-14,"United States","Alaska",60,68.7142857142857,0,5.14285714285714,-0.142857142857143,10.75,3.225
2020-07-15,"United States","Alaska",57,69.5714285714286,0,0.857142857142861,0,10.8214285714286,3.24642857142857
2020-07-16,"United States","Alaska",78,73.2857142857143,0,3.71428571428572,0,10.6071428571429,3.18214285714286
2020-07-17,"United States","Alaska",52,73,0,-0.285714285714292,0,11.3928571428571,3.41785714285714
2020-07-18,"United States","Alaska",77,73,0.142857142857143,0,0.142857142857143,14.3571428571429,4.30714285714286
2020-07-19,"United States","Alaska",116,73,0.142857142857143,0,0,15.8928571428571,4.76785714285715
2020-07-20,"United States","Alaska",140,82.8571428571429,0.142857142857143,9.85714285714286,0,17.1785714285714,5.15357142857143
2020-07-21,"United States","Alaska",106,89.4285714285714,0.142857142857143,6.57142857142857,0,17.3928571428571,5.21785714285714
2020-07-22,"United States","Alaska",107,96.5714285714286,0.285714285714286,7.14285714285714,0.142857142857143,18.3214285714286,5.49642857142857
2020-07-23,"United States","Alaska",79,96.7142857142857,0.285714285714286,0.142857142857139,0,18.25,5.475
2020-07-24,"United States","Alaska",66,98.7142857142857,0.285714285714286,2,0,18.25,5.475
2020-07-25,"United States","Alaska",118,104.571428571429,0.285714285714286,5.85714285714286,0,18.25,5.475
2020-07-26,"United States","Alaska",233,121.285714285714,0.285714285714286,16.7142857142857,0,20.7142857142857,6.21428571428572
2020-07-27,"United States","Alaska",111,117.142857142857,0.428571428571429,-4.14285714285715,0.142857142857143,22.3571428571429,6.70714285714285
2020-07-28,"United States","Alaska",135,121.285714285714,0.571428571428571,4.14285714285715,0.142857142857143,24.1428571428571,7.24285714285714
2020-07-29,"United States","Alaska",93,119.285714285714,0.428571428571429,-2,-0.142857142857143,24.1785714285714,7.25357142857143
2020-07-30,"United States","Alaska",122,125.428571428571,0.571428571428571,6.14285714285714,0.142857142857143,24.6785714285714,7.40357142857143
2020-07-31,"United States","Alaska",111,131.857142857143,0.571428571428571,6.42857142857143,0,26.1428571428572,7.84285714285717
2020-08-01,"United States","Alaska",150,136.428571428571,0.571428571428571,4.57142857142856,0,30.3214285714285,9.09642857142855
2020-08-02,"United States","Alaska",148,124.285714285714,0.571428571428571,-12.1428571428571,0,29.2857142857142,8.78571428571427
2020-08-03,"United States","Alaska",78,119.571428571429,0.571428571428571,-4.71428571428572,0,30.3214285714285,9.09642857142855
2020-08-04,"United States","Alaska",69,110.142857142857,0.428571428571429,-9.42857142857143,-0.142857142857143,29.8214285714285,8.94642857142855
2020-08-05,"United States","Alaska",59,105.285714285714,0.428571428571429,-4.85714285714285,0,31.3571428571428,9.40714285714282
2020-08-06,"United States","Alaska",46,94.4285714285714,0.285714285714286,-10.8571428571429,-0.142857142857143,32.9642857142858,9.88928571428572
2020-08-07,"United States","Alaska",68,88.2857142857143,0.285714285714286,-6.14285714285714,0,34.1071428571427,10.2321428571428
2020-08-08,"United States","Alaska",87,79.2857142857143,0.285714285714286,-9,0,31.0714285714285,9.32142857142855
2020-08-09,"United States","Alaska",100,72.4285714285714,0.285714285714286,-6.85714285714286,0,29.8928571428572,8.96785714285717
2020-08-10,"United States","Alaska",69,71.1428571428571,0.142857142857143,-1.28571428571429,-0.142857142857143,27.5357142857142,8.26071428571427
2020-08-11,"United States","Alaska",55,69.1428571428571,0.142857142857143,-2,0,26.3214285714285,7.89642857142855
2020-08-12,"United States","Alaska",67,70.2857142857143,0.285714285714286,1.14285714285715,0.142857142857143,23.6071428571429,7.08214285714285
2020-08-13,"United States","Alaska",101,78.1428571428571,0.285714285714286,7.85714285714285,0,22.0714285714286,6.62142857142857
2020-08-14,"United States","Alaska",105,83.4285714285714,0.285714285714286,5.28571428571429,0,19.8214285714286,5.94642857142857
2020-08-15,"United States","Alaska",85,83.1428571428571,0.285714285714286,-0.285714285714292,0,18.1071428571429,5.43214285714286
2020-08-16,"United States","Alaska",104,83.7142857142857,0.285714285714286,0.571428571428569,0,17.7857142857143,5.33571428571428
2020-08-17,"United States","Alaska",50,81,0.285714285714286,-2.71428571428571,0,17.2857142857143,5.18571428571428
2020-08-18,"United States","Alaska",71,83.2857142857143,0.428571428571429,2.28571428571429,0.142857142857143,17.5714285714286,5.27142857142857
2020-08-19,"United States","Alaska",77,84.7142857142857,0.285714285714286,1.42857142857142,-0.142857142857143,19.5357142857143,5.86071428571428
2020-08-20,"United States","Alaska",85,82.4285714285714,0.285714285714286,-2.28571428571428,0,20.8571428571429,6.25714285714286
2020-08-21,"United States","Alaska",72,77.7142857142857,0.428571428571429,-4.71428571428572,0.142857142857143,20.7857142857143,6.23571428571428
2020-08-22,"United States","Alaska",90,78.4285714285714,0.428571428571429,0.714285714285722,0,20.9285714285714,6.27857142857143
2020-08-23,"United States","Alaska",67,73.1428571428571,0.571428571428571,-5.28571428571429,0.142857142857143,20.25,6.075
2020-08-24,"United States","Alaska",72,76.2857142857143,0.571428571428571,3.14285714285715,0,20.8214285714286,6.24642857142857
2020-08-25,"United States","Alaska",36,71.2857142857143,1,-5,0.428571428571429,21.1785714285714,6.35357142857143
2020-08-26,"United States","Alaska",54,68,1.14285714285714,-3.28571428571429,0.142857142857143,20.6071428571429,6.18214285714286
2020-08-27,"United States","Alaska",89,68.5714285714286,1.14285714285714,0.571428571428569,0,19.4285714285714,5.82857142857143
2020-08-28,"United States","Alaska",119,75.2857142857143,1,6.71428571428572,-0.142857142857143,19.6071428571429,5.88214285714286
2020-08-29,"United States","Alaska",97,76.2857142857143,0.857142857142857,1,-0.142857142857143,18.2857142857143,5.48571428571428
2020-08-30,"United States","Alaska",49,73.7142857142857,0.714285714285714,-2.57142857142858,-0.142857142857143,19.0714285714286,5.72142857142857
2020-08-31,"United States","Alaska",38,68.8571428571429,0.714285714285714,-4.85714285714285,0,17.8214285714286,5.34642857142857
2020-09-01,"United States","Alaska",36,68.8571428571429,0.428571428571429,0,-0.285714285714286,17,5.1
2020-09-02,"United States","Alaska",67,70.7142857142857,0.285714285714286,1.85714285714285,-0.142857142857143,17.1428571428571,5.14285714285715
2020-09-03,"United States","Alaska",90,70.8571428571429,0.428571428571429,0.142857142857153,0.142857142857143,18.8214285714286,5.64642857142857
2020-09-04,"United States","Alaska",126,71.8571428571429,0.428571428571429,1,0,19.0714285714286,5.72142857142857
2020-09-05,"United States","Alaska",90,70.8571428571429,0.714285714285714,-1,0.285714285714286,18.4285714285714,5.52857142857143
2020-09-06,"United States","Alaska",97,77.7142857142857,0.714285714285714,6.85714285714285,0,17.2142857142857,5.16428571428572
2020-09-07,"United States","Alaska",35,77.2857142857143,0.714285714285714,-0.428571428571416,0,17.2142857142857,5.16428571428572
2020-09-08,"United States","Alaska",34,77,0.428571428571429,-0.285714285714292,-0.285714285714286,17.6785714285714,5.30357142857143
2020-09-09,"United States","Alaska",65,76.7142857142857,0.428571428571429,-0.285714285714292,0,17.7142857142857,5.31428571428572
2020-09-10,"United States","Alaska",115,80.2857142857143,0.285714285714286,3.57142857142858,-0.142857142857143,17.9642857142857,5.38928571428572
2020-09-11,"United States","Alaska",97,76.1428571428571,0.428571428571429,-4.14285714285715,0.142857142857143,17.7142857142857,5.31428571428572
2020-09-12,"United States","Alaska",104,78.1428571428571,0.285714285714286,2,-0.142857142857143,19.4285714285714,5.82857142857143
2020-09-13,"United States","Alaska",62,73.1428571428571,0.285714285714286,-5,0,19.3214285714286,5.79642857142857
2020-09-14,"United States","Alaska",77,79.1428571428571,0.285714285714286,6,0,19.25,5.775
2020-09-15,"United States","Alaska",44,80.5714285714286,0.285714285714286,1.42857142857143,0,19.1785714285714,5.75357142857143
2020-09-16,"United States","Alaska",52,78.7142857142857,0.285714285714286,-1.85714285714286,0,20.0714285714286,6.02142857142857
2020-09-17,"United States","Alaska",112,78.2857142857143,0.285714285714286,-0.428571428571416,0,19.0357142857143,5.71071428571428
2020-09-18,"United States","Alaska",111,80.2857142857143,0.285714285714286,2,0,19.5357142857143,5.86071428571428
2020-09-19,"United States","Alaska",96,79.1428571428571,0.142857142857143,-1.14285714285715,-0.142857142857143,18.2857142857143,5.48571428571428
2020-09-20,"United States","Alaska",108,85.7142857142857,0.142857142857143,6.57142857142857,0,19.7857142857143,5.93571428571428
2020-09-21,"United States","Alaska",71,84.8571428571429,0.142857142857143,-0.857142857142847,0,20.1428571428571,6.04285714285714
2020-09-22,"United States","Alaska",60,87.1428571428571,0.142857142857143,2.28571428571428,0,19.6785714285714,5.90357142857143
2020-09-23,"United States","Alaska",77,90.7142857142857,0.142857142857143,3.57142857142857,0,19.5714285714286,5.87142857142857
2020-09-24,"United States","Alaska",143,95.1428571428571,0.285714285714286,4.42857142857143,0.142857142857143,20.0714285714286,6.02142857142857
2020-09-25,"United States","Alaska",127,97.4285714285714,1,2.28571428571429,0.714285714285714,19.7857142857143,5.93571428571428
2020-09-26,"United States","Alaska",119,100.714285714286,1,3.28571428571428,0,21.4285714285714,6.42857142857143
2020-09-27,"United States","Alaska",112,101.285714285714,1.57142857142857,0.571428571428584,0.571428571428571,21.2142857142857,6.36428571428572
2020-09-28,"United States","Alaska",117,107.857142857143,1.57142857142857,6.57142857142857,0,21.7857142857143,6.53571428571428
2020-09-29,"United States","Alaska",122,116.714285714286,1.57142857142857,8.85714285714285,0,22.6785714285714,6.80357142857143
2020-09-30,"United States","Alaska",106,120.857142857143,1.57142857142857,4.14285714285715,0,23.7857142857143,7.13571428571428
