"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"Tunisia","",0,0,0,0,0,0,0,0
2020-01-02,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-03,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-04,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-05,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-06,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-07,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-08,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-09,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-10,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-11,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-12,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-13,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-14,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-15,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-16,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-17,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-18,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-19,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-20,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-21,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-22,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-23,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-24,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-25,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-26,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-27,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-28,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-29,"Tunisia","",0,0,0,NA,NA,0,0,0
2020-01-30,"Tunisia","",0,0,0,0,0,0,0,0
2020-01-31,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-01,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-02,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-03,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-04,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-05,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-06,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-07,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-08,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-09,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-10,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-11,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-12,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-13,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-14,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-15,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-16,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-17,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-18,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-19,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-20,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-21,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-22,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-23,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-24,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-25,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-26,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-27,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-28,"Tunisia","",0,0,0,0,0,0,0,0
2020-02-29,"Tunisia","",0,0,0,0,0,0,0,0
2020-03-01,"Tunisia","",0,0,0,0,0,0,0,0
2020-03-02,"Tunisia","",0,0,0,0,0,0,0,0
2020-03-03,"Tunisia","",0,0,0,0,0,0,0,0
2020-03-04,"Tunisia","",1,0.142857142857143,0,0.142857142857143,0,0,0,0
2020-03-05,"Tunisia","",0,0.142857142857143,0,0,0,0,0,0
2020-03-06,"Tunisia","",0,0.142857142857143,0,0,0,0,0,0
2020-03-07,"Tunisia","",0,0.142857142857143,0,0,0,0,0,0
2020-03-08,"Tunisia","",1,0.285714285714286,0,0.142857142857143,0,0,0,0
2020-03-09,"Tunisia","",0,0.285714285714286,0,0,0,0,0,0
2020-03-10,"Tunisia","",3,0.714285714285714,0,0.428571428571429,0,0,0.0357142857142857,0.0107142857142857
2020-03-11,"Tunisia","",2,0.857142857142857,0,0.142857142857143,0,0,0.0357142857142857,0.0107142857142857
2020-03-12,"Tunisia","",0,0.857142857142857,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-13,"Tunisia","",9,2.14285714285714,0,1.28571428571429,0,0,0.0357142857142857,0.0107142857142857
2020-03-14,"Tunisia","",2,2.42857142857143,0,0.285714285714286,0,0,0.0714285714285715,0.0214285714285714
2020-03-15,"Tunisia","",0,2.28571428571429,0,-0.142857142857143,0,0,0.0714285714285715,0.0214285714285714
2020-03-16,"Tunisia","",2,2.57142857142857,0,0.285714285714286,0,0,0.178571428571428,0.0535714285714285
2020-03-17,"Tunisia","",4,2.71428571428571,0,0.142857142857143,0,0,0.214285714285714,0.0642857142857143
2020-03-18,"Tunisia","",5,3.14285714285714,0,0.428571428571428,0,0,0.214285714285714,0.0642857142857143
2020-03-19,"Tunisia","",10,4.57142857142857,0.142857142857143,1.42857142857143,0.142857142857143,0,0.535714285714285,0.160714285714286
2020-03-20,"Tunisia","",15,5.42857142857143,0.142857142857143,0.857142857142858,0,0,0.607142857142858,0.182142857142857
2020-03-21,"Tunisia","",6,6,0.142857142857143,0.571428571428571,0,0,0.571428571428573,0.171428571428572
2020-03-22,"Tunisia","",15,8.14285714285714,0.428571428571429,2.14285714285714,0.285714285714286,0,0.642857142857142,0.192857142857143
2020-03-23,"Tunisia","",14,9.85714285714286,0.428571428571429,1.71428571428572,0,0,0.678571428571427,0.203571428571428
2020-03-24,"Tunisia","",25,12.8571428571429,0.571428571428571,3,0.142857142857143,0,0.785714285714285,0.235714285714285
2020-03-25,"Tunisia","",59,20.5714285714286,0.714285714285714,7.71428571428572,0.142857142857143,0,1.14285714285714,0.342857142857143
2020-03-26,"Tunisia","",24,22.5714285714286,0.714285714285714,2,0,0,1.35714285714286,0.407142857142857
2020-03-27,"Tunisia","",30,24.7142857142857,0.714285714285714,2.14285714285714,0,0,1.5,0.45
