"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-01-01,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-01-02,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-03,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-04,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-05,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-06,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-07,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-08,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-09,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-10,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-11,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-12,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-13,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-14,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-15,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-16,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-17,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-18,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-19,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-20,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-21,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-22,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-23,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-24,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-25,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-26,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-27,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-28,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-29,"United States","South Carolina",0,0,0,NA,NA,0,0,0
2020-01-30,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-01-31,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-01,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-02,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-03,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-04,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-05,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-06,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-07,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-08,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-09,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-10,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-11,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-12,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-13,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-14,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-15,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-16,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-17,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-18,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-19,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-20,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-21,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-22,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-23,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-24,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-25,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-26,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-27,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-28,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-02-29,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-01,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-02,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-03,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-04,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-05,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-06,"United States","South Carolina",0,0,0,0,0,0,0,0
2020-03-07,"United States","South Carolina",2,0.285714285714286,0,0.285714285714286,0,0,0,0
2020-03-08,"United States","South Carolina",0,0.285714285714286,0,0,0,0,0,0
2020-03-09,"United States","South Carolina",1,0.428571428571429,0,0.142857142857143,0,0,0,0
2020-03-10,"United States","South Carolina",4,1,0,0.571428571428571,0,0,0,0
2020-03-11,"United States","South Carolina",3,1.42857142857143,0,0.428571428571429,0,0,0,0
2020-03-12,"United States","South Carolina",-3,1,0,-0.428571428571429,0,0,0,0
2020-03-13,"United States","South Carolina",1,1.14285714285714,0,0.142857142857143,0,0,0.0714285714285715,0.0214285714285714
2020-03-14,"United States","South Carolina",11,2.42857142857143,0,1.28571428571429,0,0,0.0714285714285715,0.0214285714285714
2020-03-15,"United States","South Carolina",0,2.42857142857143,0,0,0,0,0.107142857142857,0.0321428571428572
2020-03-16,"United States","South Carolina",11,3.85714285714286,0.142857142857143,1.42857142857143,0.142857142857143,0,0.25,0.075
2020-03-17,"United States","South Carolina",17,5.71428571428571,0.142857142857143,1.85714285714286,0,0,0.357142857142857,0.107142857142857
2020-03-18,"United States","South Carolina",13,7.14285714285714,0.142857142857143,1.42857142857143,0,0,0.25,0.075
2020-03-19,"United States","South Carolina",20,10.4285714285714,0.142857142857143,3.28571428571429,0,0,0.285714285714285,0.0857142857142855
2020-03-20,"United States","South Carolina",46,16.8571428571429,0.428571428571429,6.42857142857143,0.285714285714286,0,0.607142857142858,0.182142857142857
2020-03-21,"United States","South Carolina",48,22.1428571428571,0.428571428571429,5.28571428571428,0,0,0.607142857142858,0.182142857142857
2020-03-22,"United States","South Carolina",22,25.2857142857143,0.428571428571429,3.14285714285714,0,0,0.964285714285715,0.289285714285714
2020-03-23,"United States","South Carolina",102,38.2857142857143,0.571428571428571,13,0.142857142857143,0,1.42857142857143,0.428571428571428
2020-03-24,"United States","South Carolina",44,42.1428571428571,0.571428571428571,3.85714285714286,0,0,1.78571428571428,0.535714285714285
2020-03-25,"United States","South Carolina",82,52,0.857142857142857,9.85714285714285,0.285714285714286,0,2.60714285714285,0.782142857142855
2020-03-26,"United States","South Carolina",0,49.1428571428571,1.14285714285714,-2.85714285714285,0.285714285714286,0,4.21428571428573,1.26428571428572
2020-03-27,"United States","South Carolina",118,59.4285714285714,1.42857142857143,10.2857142857143,0.285714285714286,0,5.53571428571427,1.66071428571428
2020-03-28,"United States","South Carolina",118,69.4285714285714,1.71428571428571,10,0.285714285714286,0,6.32142857142857,1.89642857142857
2020-03-29,"United States","South Carolina",114,82.5714285714286,1.85714285714286,13.1428571428571,0.142857142857143,0,9.57142857142857,2.87142857142857
2020-03-30,"United States","South Carolina",151,89.5714285714286,1.85714285714286,7,0,0,10.5357142857143,3.16071428571428
2020-03-31,"United States","South Carolina",158,105.857142857143,2.42857142857143,16.2857142857143,0.571428571428571,0,13,3.9
2020-04-01,"United States","South Carolina",210,124.142857142857,2.71428571428571,18.2857142857143,0.285714285714286,0,12.2857142857143,3.68571428571428
2020-04-02,"United States","South Carolina",261,161.428571428571,3.14285714285714,37.2857142857143,0.428571428571428,0,14.8571428571429,4.45714285714285
2020-04-03,"United States","South Carolina",146,165.428571428571,3,4,-0.142857142857143,0,17.3571428571429,5.20714285714285
2020-04-04,"United States","South Carolina",217,179.571428571429,3.57142857142857,14.1428571428572,0.571428571428572,0,20.6428571428571,6.19285714285714
2020-04-05,"United States","South Carolina",132,182.142857142857,4,2.57142857142856,0.428571428571428,0,22.3928571428571,6.71785714285714
2020-04-06,"United States","South Carolina",183,186.714285714286,4.28571428571429,4.57142857142858,0.285714285714286,0,26.4642857142858,7.93928571428572
2020-04-07,"United States","South Carolina",185,190.571428571429,4.14285714285714,3.85714285714286,-0.142857142857142,0,31.0357142857142,9.31071428571427
2020-04-08,"United States","South Carolina",0,160.571428571429,3.57142857142857,-30,-0.571428571428572,0,40.3571428571427,12.1071428571428
2020-04-09,"United States","South Carolina",376,177,5.14285714285714,16.4285714285714,1.57142857142857,0,41.3571428571427,12.4071428571428
2020-04-10,"United States","South Carolina",274,195.285714285714,5.42857142857143,18.2857142857143,0.285714285714286,0,44.8928571428573,13.4678571428572
2020-04-11,"United States","South Carolina",144,184.857142857143,5.71428571428571,-10.4285714285714,0.285714285714286,0,45.5357142857142,13.6607142857143
2020-04-12,"United States","South Carolina",109,181.571428571429,5.42857142857143,-3.28571428571428,-0.285714285714286,0,46.6785714285715,14.0035714285714
2020-04-13,"United States","South Carolina",71,165.571428571429,4.85714285714286,-16,-0.571428571428572,0,47.6428571428573,14.2928571428572
2020-04-14,"United States","South Carolina",162,162.285714285714,6.57142857142857,-3.28571428571431,1.71428571428571,0,40.1428571428573,12.0428571428572
2020-04-15,"United States","South Carolina",103,177,7.85714285714286,14.7142857142857,1.28571428571429,0,44.25,13.275
2020-04-16,"United States","South Carolina",275,162.571428571429,6.28571428571429,-14.4285714285714,-1.57142857142857,0,48.8214285714285,14.6464285714285
2020-04-17,"United States","South Carolina",168,147.428571428571,6.28571428571429,-15.1428571428572,0,0,46.2142857142858,13.8642857142857
2020-04-18,"United States","South Carolina",149,148.142857142857,5.57142857142857,0.714285714285722,-0.714285714285714,0,45.3928571428573,13.6178571428572
2020-04-19,"United States","South Carolina",129,151,5.42857142857143,2.85714285714286,-0.142857142857142,0,41.3928571428573,12.4178571428572
2020-04-20,"United States","South Carolina",69,150.714285714286,5.85714285714286,-0.285714285714278,0.428571428571428,0,40.5714285714285,12.1714285714285
2020-04-21,"United States","South Carolina",-7,126.571428571429,3.85714285714286,-24.1428571428572,-2,0,44.25,13.275
2020-04-22,"United States","South Carolina",322,157.857142857143,4.85714285714286,31.2857142857143,1,0,40.6428571428573,12.1928571428572
2020-04-23,"United States","South Carolina",156,140.857142857143,5.57142857142857,-17,0.714285714285714,0,36.8571428571427,11.0571428571428
2020-04-24,"United States","South Carolina",153,138.714285714286,5.85714285714286,-2.14285714285714,0.285714285714286,0,37.0357142857142,11.1107142857143
2020-04-25,"United States","South Carolina",183,143.571428571429,6.71428571428571,4.85714285714286,0.857142857142858,0,37.75,11.325
2020-04-26,"United States","South Carolina",245,160.142857142857,7.71428571428571,16.5714285714286,1,0,37.6785714285715,11.3035714285715
2020-04-27,"United States","South Carolina",115,166.714285714286,7.71428571428571,6.57142857142858,0,0,31.6428571428572,9.49285714285717
2020-04-28,"United States","South Carolina",122,185.142857142857,9.71428571428571,18.4285714285714,2,0,39.4642857142858,11.8392857142857
2020-04-29,"United States","South Carolina",147,160.142857142857,13,-25,3.28571428571429,0,35.2142857142858,10.5642857142857
2020-04-30,"United States","South Carolina",213,168.285714285714,13.4285714285714,8.14285714285714,0.428571428571429,0,34.6785714285715,10.4035714285714
2020-05-01,"United States","South Carolina",163,169.714285714286,14.1428571428571,1.42857142857144,0.714285714285714,0,35.8928571428573,10.7678571428572
2020-05-02,"United States","South Carolina",231,176.571428571429,14.4285714285714,6.85714285714286,0.285714285714286,0,40.0357142857142,12.0107142857143
2020-05-03,"United States","South Carolina",137,161.142857142857,14.4285714285714,-15.4285714285714,0,0,41.6785714285715,12.5035714285714
2020-05-04,"United States","South Carolina",131,163.428571428571,15.1428571428571,2.28571428571428,0.714285714285714,0,46.2857142857142,13.8857142857143
2020-05-05,"United States","South Carolina",84,158,14.8571428571429,-5.42857142857142,-0.285714285714285,0,40.0357142857142,12.0107142857143
2020-05-06,"United States","South Carolina",95,150.571428571429,10.5714285714286,-7.42857142857142,-4.28571428571429,0,42.0714285714285,12.6214285714285
2020-05-07,"United States","South Carolina",206,149.571428571429,10.2857142857143,-1,-0.285714285714285,0,42.4285714285715,12.7285714285715
2020-05-08,"United States","South Carolina",225,158.428571428571,9.14285714285714,8.85714285714283,-1.14285714285714,0,44.1428571428573,13.2428571428572
2020-05-09,"United States","South Carolina",164,148.857142857143,9,-9.57142857142856,-0.142857142857142,0,40.2857142857142,12.0857142857143
