"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-14,1,1,1,1,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,0,NA,1,1,NA,NA,0,NA,NA,NA,NA,60,0,28.24,28.24,34.52,34.52,22.5,22.5,25.96,25.96,0,0,16,0,7.42857142857143,0,-1,0,1.71428571428571,0,25145561,"US_TX","2020/03/14","US",329064917,16,0,60,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/14","US_TX",25145561,16,0,60,0,2753.6231884058,869.565217391304,2753.6231884058,2753.6231884058,2.38610703495539e-06,0,0.00010950732769119,3.45812613761651e-05,0.00010950732769119,0.00010950732769119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-14","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-14",-8,14,-3,-2,-3,2
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-15,1,1,1,1,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,0,NA,1,1,NA,NA,0,NA,NA,NA,NA,64,0,28.24,28.24,34.52,34.52,22.5,22.5,25.96,25.96,0,0,4,0,7.57142857142857,0,-12,0,0.142857142857142,0,25145561,"US_TX","2020/03/15","US",329064917,4,0,64,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/15","US_TX",25145561,4,0,64,0,3260.86956521739,507.246376811594,3260.86956521739,3260.86956521739,2.54518083728575e-06,0,0.000129679730160619,2.01724024694297e-05,0.000129679730160619,0.000129679730160619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-15","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-15",-9,7,-17,-7,-7,3
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-16,2,0,2,0,2,0,2,0,0,NA,0,NA,1,1,3,0,NA,0,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,85,0,48.61,48.61,58.33,58.33,34.72,34.72,40.06,40.06,0,0,21,0,10.2857142857143,0,17,0,2.71428571428572,0,25145561,"US_TX","2020/03/16","US",329064917,21,0,85,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/16","US_TX",25145561,21,0,85,0,3913.04347826087,652.173913043478,3768.11594202899,3913.04347826087,3.38031829952014e-06,0,0.000155615676192743,2.59359460321238e-05,0.000149852132630049,0.000155615676192743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-16","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-16",-4,17,-2,-13,-22,7
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-17,2,0,2,0,2,0,4,0,0,NA,0,NA,1,1,3,0,NA,0,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,111,2,54.17,54.17,60.24,60.24,38.06,38.06,43.91,43.91,0,0,26,2,13.5714285714286,0.285714285714286,5,2,3.28571428571428,0.285714285714286,25145561,"US_TX","2020/03/17","US",329064917,26,2,111,2,892.29975301878,372.71032804286,2136.24037041929,892.29975301878,892.29975301878,892.29975301878,2.71162225725442e-06,1.1326346528848e-06,6.49185087822441e-06,2.71162225725442e-06,2.71162225725442e-06,2.71162225725442e-06,"2020/03/17","US_TX",25145561,26,2,111,2,4710.14492753623,797.101449275362,4347.82608695652,4710.14492753623,4.41429801466748e-06,7.95369011651798e-08,0.000187315165787561,3.1699489594818e-05,0.000172906306880826,0.000187315165787561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-17","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-17",-12,15,2,-16,-26,10
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-18,2,0,2,0,2,0,4,0,0,NA,0,NA,1,1,3,0,NA,0,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,197,5,54.17,54.17,60.24,60.24,38.06,38.06,43.91,43.91,0,0,86,3,25.1428571428571,0.714285714285714,60,1,11.5714285714286,0.428571428571429,25145561,"US_TX","2020/03/18","US",329064917,86,3,197,5,3027.00635665673,2215.21907367199,4136.28051154862,2134.70660363795,3027.00635665673,3027.00635665673,9.19881215005588e-06,6.73186036927781e-06,1.25698009658946e-05,6.48718989280145e-06,9.19881215005588e-06,9.19881215005588e-06,"2020/03/18","US_TX",25145561,86,3,197,5,5507.24637681159,797.101449275362,5144.92753623188,5507.24637681159,7.83438476477021e-06,1.9884225291295e-07,0.000219014655382379,3.1699489594818e-05,0.000204605796475644,0.000219014655382379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-18","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-18",-16,14,11,-19,-29,12
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-19,2,0,2,0,2,0,4,0,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,306,5,54.17,54.17,60.24,60.24,41.39,41.39,43.91,43.91,25,25,109,0,39.8571428571429,0.714285714285714,23,-3,14.7142857142857,0,25145561,"US_TX","2020/03/19","US",329064917,109,0,306,5,3517.92805007385,2522.45516908849,4906.25875819569,490.921693417117,3517.92805007385,3517.92805007385,1.06906809821779e-05,7.66552445664844e-06,1.49096986786826e-05,1.49186883212201e-06,1.06906809821779e-05,1.06906809821779e-05,"2020/03/19","US_TX",25145561,109,0,306,5,7173.91304347826,1666.66666666667,6666.66666666667,7173.91304347826,1.21691458782725e-05,1.9884225291295e-07,0.000285295406353362,6.62807509709832e-05,0.000265123003883933,0.000285295406353362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-19","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-19",-22,12,10,-25,-32,13
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-20,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,429,7,67.59,67.59,70.24,70.24,49.44,49.44,53.21,53.21,25,25,123,2,55,1,14,2,15.1428571428571,0.285714285714286,25145561,"US_TX","2020/03/20","US",329064917,123,2,429,7,4919.76643931647,3880.31764964034,6237.6599038659,1401.83838924263,4919.76643931647,4919.76643931647,1.49507473606385e-05,1.17919518282781e-05,1.89557123279292e-05,4.2600663784606e-06,1.49507473606385e-05,1.49507473606385e-05,"2020/03/20","US_TX",25145561,123,2,429,7,8115.94202898551,942.028985507246,7536.23188405797,8115.94202898551,1.70606652999311e-05,2.78379154078129e-07,0.000322758439510875,3.74630331575122e-05,0.000299704265260098,0.000322758439510875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-20","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-20",-30,9,-33,-30,-34,17
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-21,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,582,8,67.59,67.59,70.24,70.24,49.44,49.44,53.21,53.21,25,25,153,1,74.5714285714286,1.14285714285714,30,-1,19.5714285714286,0.142857142857143,25145561,"US_TX","2020/03/21","US",329064917,153,1,582,8,5286.71316965886,4258.56492000003,6563.08795645746,366.946730342385,5286.71316965886,5286.71316965886,1.60658669354863e-05,1.29414127729697e-05,1.99446602095764e-05,1.11511957484786e-06,1.60658669354863e-05,1.60658669354863e-05,"2020/03/21","US_TX",25145561,153,1,582,8,9710.14492753623,1594.20289855072,8985.50724637681,9710.14492753623,2.31452382390673e-05,3.18147604660719e-07,0.000386157418700511,6.33989791896361e-05,0.00035733970088704,0.000386157418700511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-21","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-21",-40,-3,-45,-32,-22,13
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-22,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,643,10,67.59,67.59,70.24,70.24,49.44,49.44,53.21,53.21,25,25,61,2,82.7142857142857,1.42857142857143,-92,1,8.14285714285714,0.285714285714286,25145561,"US_TX","2020/03/22","US",329064917,61,2,643,10,5066.10528212224,4246.04171510925,6044.5526567057,0,5286.71316965886,5286.71316965886,1.53954585262647e-05,1.29033558296622e-05,1.83688760011621e-05,0,1.60658669354863e-05,1.60658669354863e-05,"2020/03/22","US_TX",25145561,61,2,643,10,11086.9565217391,1376.8115942029,10289.8550724638,10942.0289855072,2.55711137246053e-05,3.97684505825899e-07,0.000440911082546105,5.47536638455948e-05,0.000409211592951287,0.000435147538983411,"2020-03-22","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0740782307802351,-0.244523865451462,0.392680327011932,4.68620889892913e-05,-0.000170579418225867,0.000264303596204449,"2020-03-22","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-22",-41,-10,-41,-37,-29,11
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-23,3,1,2,0,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,764,11,69.44,69.44,70.24,70.24,50.56,50.56,54.49,54.49,25,25,121,1,97,1.57142857142857,60,-1,14.2857142857143,0.142857142857143,25145561,"US_TX","2020/03/23","US",329064917,121,1,764,11,4737.95749850435,4017.77642756406,5587.230066767,0,5286.71316965886,5286.71316965886,1.43982456157864e-05,1.22096772399595e-05,1.69791119567055e-05,0,1.60658669354863e-05,1.60658669354863e-05,"2020/03/23","US_TX",25145561,121,1,764,11,13478.2608695652,2391.30434782609,12318.8405797101,13115.9420289855,3.03830962450987e-05,4.37452956408489e-07,0.00053600955133056,9.50984687844542e-05,0.000489901202829006,0.000521600692423824,"2020-03-23","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0738965340880532,-0.240719165237456,0.388512233413562,5.03804162727096e-05,-0.000181031602856085,0.000281792435401505,"2020-03-23","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-23",-31,-4,-14,-34,-36,15
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-24,3,1,2,0,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,968,16,69.44,69.44,70.24,70.24,50.56,50.56,54.49,54.49,25,25,204,5,122.428571428571,2,83,4,25.4285714285714,0.428571428571429,25145561,"US_TX","2020/03/24","US",329064917,204,5,968,16,6531.6414427654,5833.77402491328,7312.9915136685,475.564714415415,5762.27788407427,5762.27788407427,1.98490969572591e-05,1.77283378553335e-05,2.22235526665655e-05,1.44520029285108e-06,1.75110672283374e-05,1.75110672283374e-05,"2020/03/24","US_TX",25145561,204,5,968,16,14927.5362318841,1449.27536231884,13478.2608695652,14565.2173913043,3.8495860163947e-05,6.36295209321438e-07,0.000593644986957501,5.76354356269419e-05,0.00053600955133056,0.000579236128050766,"2020-03-24","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0737152830556449,-0.23693166066569,0.38436222677698,5.41628936855754e-05,-0.000192091740154023,0.000300417527525174,"2020-03-24","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-24",-30,-1,-3,-32,-40,17
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-25,3,1,2,0,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,1248,20,69.44,69.44,70.24,70.24,50.56,50.56,54.49,54.49,25,25,280,4,150.142857142857,2.14285714285714,76,-1,27.7142857142857,0.142857142857143,25145561,"US_TX","2020/03/25","US",329064917,280,4,1248,20,8112.18900778623,7405.82972349786,8885.92000559338,2349.91112371195,8112.18900778623,8112.18900778623,2.4652245161055e-05,2.25056800068962e-05,2.70035471620737e-05,7.14117793271761e-06,2.4652245161055e-05,2.4652245161055e-05,"2020/03/25","US_TX",25145561,280,4,1248,20,15797.1014492754,869.565217391304,13913.0434782609,15289.8550724638,4.96310263270722e-05,7.95369011651798e-07,0.000628226248333667,3.45812613761651e-05,0.000553300182018642,0.000608053845864237,"2020-03-25","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0735344765899156,-0.233161290346797,0.380230243526629,5.82293531779316e-05,-0.000203792202069454,0.000320250908425317,"2020-03-25","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-25",-39,-13,-6,-37,-44,20
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-26,3,1,2,0,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,1563,26,69.44,69.44,70.24,70.24,50.56,50.56,54.49,54.49,25,25,315,6,179.571428571429,3,35,2,29.4285714285714,0.857142857142857,25145561,"US_TX","2020/03/26","US",329064917,315,6,1563,26,10311.3919733902,9610.23175639022,11063.7086726026,2199.20296560395,10311.3919733902,10311.3919733902,3.13354339544807e-05,2.92046683189573e-05,3.36216597426051e-05,6.68318879342568e-06,3.13354339544807e-05,3.13354339544807e-05,"2020/03/26","US_TX",25145561,315,6,1563,26,17681.1594202899,1884.05797101449,14927.5362318841,17101.4492753623,6.2158088260588e-05,1.03397971514734e-06,0.000703152314648691,7.49260663150245e-05,0.000593644986957502,0.000680098140397914,"2020-03-26","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0733541136004509,-0.229407993092221,0.376116220293123,6.26011156494758e-05,-0.000216166794566597,0.000341369025865549,"2020-03-26","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-26",-38,-14,-2,-39,-45,20
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-27,3,1,2,0,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,1937,38,69.44,69.44,70.24,70.24,55.56,55.56,54.49,54.49,62.5,62.5,374,12,215.428571428571,4.42857142857143,59,6,35.8571428571428,1.42857142857143,25145561,"US_TX","2020/03/27","US",329064917,374,12,1937,38,14657.3179889996,13969.213978179,15379.3170443408,4345.92601560943,14657.3179889996,14657.3179889996,4.45423295884186e-05,4.24512406413077e-05,4.67364226625861e-05,1.32068956339379e-05,4.45423295884186e-05,4.45423295884186e-05,"2020/03/27","US_TX",25145561,374,12,1937,38,19492.7536231884,1811.59420289855,16231.884057971,18768.115942029,7.70314887784767e-05,1.51120112213842e-06,0.000775196609182369,7.20442945336774e-05,0.000645516879021749,0.000746378891368898,"2020-03-27","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0731741929994995,-0.225671707913448,0.372020093912447,6.73011027373781e-05,-0.00022925079046019,0.000363852995934946,"2020-03-27","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-27",-41,-15,-19,-42,-45,21
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-28,3,1,2,0,2,1,4,1,0,NA,2,0,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,2455,45,75,75,75,75,58.89,58.89,58.33,58.33,62.5,62.5,518,7,267.571428571429,5.28571428571429,144,-5,52.1428571428571,0.857142857142857,25145561,"US_TX","2020/03/28","US",329064917,518,7,2455,45,17346.4463197808,16646.2511936686,18076.0939159373,2689.12833078117,17346.4463197808,17346.4463197808,5.27143594580785e-05,5.05865266508145e-05,5.49316957904001e-05,8.17202986965993e-06,5.27143594580785e-05,5.27143594580785e-05,"2020/03/28","US_TX",25145561,518,7,2455,45,21376.8115942029,1884.05797101449,17463.768115942,20579.7101449275,9.76315461802582e-05,1.78958027621655e-06,0.000850122675497393,7.49260663150244e-05,0.00069450699930465,0.000818423185902575,"2020-03-28","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0729947137019885,-0.221952374022256,0.367941801426233,7.23539569969868e-05,-0.000243080959151638,0.000387788873145612,"2020-03-28","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-28",-47,-19,-35,-43,-32,15
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-29,3,1,2,0,2,1,4,1,0,NA,2,0,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,2792,54,75,75,75,75,58.89,58.89,58.33,58.33,62.5,62.5,337,9,307,6.28571428571429,-181,2,39.4285714285714,1,25145561,"US_TX","2020/03/29","US",329064917,337,9,2792,54,18733.1141131984,18091.982735092,19396.9654689883,1386.66779341759,17840.8143601796,18733.1141131984,5.69283236997226e-05,5.4979980546185e-05,5.89457109126838e-05,4.21396424164412e-06,5.42167014424682e-05,5.69283236997226e-05,"2020/03/29","US_TX",25145561,337,9,2792,54,23623.1884057971,2246.3768115942,18913.0434782609,22463.768115942,0.000111033514026591,2.14749633145985e-06,0.000939457600719153,8.93349252217598e-05,0.000752142434931592,0.000893349252217599,"2020-03-29","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0728156746254997,-0.218249930829463,0.363881280080462,7.7786171105591e-05,-0.00025769559250542,0.000413267934716602,"2020-03-29","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-29",-45,-23,-27,-47,-36,13
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-30,3,1,2,0,2,1,4,1,0,NA,2,0,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,3173,65,75,75,75,75,58.89,58.89,58.33,58.33,62.5,62.5,381,11,344.142857142857,7.71428571428571,44,2,37.1428571428572,1.42857142857143,25145561,"US_TX","2020/03/30","US",329064917,381,11,3173,65,20435.6196415808,19844.3108306355,21044.5479160029,1702.50552838244,17408.6132849241,20435.6196415808,6.21020916720235e-05,6.03051550178942e-05,6.39525723612854e-05,5.17376797230085e-06,5.29032795219676e-05,6.21020916720235e-05,"2020/03/30","US_TX",25145561,381,11,3173,65,25217.3913043478,1594.20289855073,19710.1449275362,23768.115942029,0.000126185293698558,2.58494928786834e-06,0.00100285657990879,6.33989791896362e-05,0.00078384192452641,0.000945221144281847,"2020-03-30","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0726370746902788,-0.214564317945146,0.359838467325704,8.36262267662572e-05,-0.000273134526205467,0.000440386979737981,"2020-03-30","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-30",-41,-21,-39,-45,-46,20
"United States","USA","Texas","US_TX","STATE_TOTAL",2020-03-31,3,1,2,0,2,1,4,1,0,NA,2,0,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,3809,76,75,75,75,75,58.89,58.89,58.33,58.33,62.5,62.5,636,11,405.857142857143,8.57142857142857,255,0,61.7142857142857,0.857142857142857,25145561,"US_TX","2020/03/31","US",329064917,636,11,3809,76,23235.5554457593,22650.3486166625,23835.8819994405,2799.93580417855,19717.6273956855,23235.5554457593,7.06108559295592e-05,6.88324626738087e-05,7.24351967287977e-05,8.5087642575357e-06,5.99201749473813e-05,7.06108559295592e-05,"2020/03/31","US_TX",25145561,636,11,3809,76,27753.6231884058,2536.23188405797,20579.7101449275,25869.5652173913,0.000151478028269085,3.02240224427683e-06,0.00110371859225594,0.000100862012347148,0.000818423185902575,0.00102879252594091,"2020-03-31","US","USTX",28995881,0,0,0,0,0.0349256326830705,0.0310528991934653,0.0387983661726757,0.00485380116959087,0.00407529047983837,0.00563231185934336,0.0724589128192101,-0.210895475177698,0.355813300816118,8.99047440407977e-05,-0.000289439155742503,0.000469248643824099,"2020-03-31","US_TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Texas",NA,NA,"US_TX",NA,"2020-03-31",-35,-13,-13,-39,-47,20
