"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0.142857142857143,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-04-25",18,0,0.143,NA,NA,0,20.079,0,0.159,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013,60,1.13,0.067,38,0.042,0.004,265.7,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/25","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-04-25",-24,-13,-21,-32,-14,14
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0.142857142857143,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-04-26",18,0,0.143,NA,NA,0,20.079,0,0.159,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0.04,0.004,251.7,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/26","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-04-26",-40,-23,-22,-59,-16,13
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,-0.142857142857143,0,889955,"FJ","FJI","Oceania","Fiji","2020-04-27",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060,NA,1.182,NA,36,0.04,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,"2020/04/27","FJ",889955,1,0,18,0,18,0,18,18,2.02257417509874e-05,1.1236523194993e-06,2.02257417509874e-05,2.02257417509874e-05,"2020/04/27","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/27","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-04-27",-31,-24,-19,-43,-20,15
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-04-28",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090,30,1.216,0.033,37,0.041,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/28","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-04-28",-30,-22,-18,-40,-20,15
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-04-29,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-04-29",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,33,1.253,0.037,32,0.036,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/29","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-04-29",-29,-23,-18,-38,-23,9
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-04-30,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-04-30",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,37,1.294,0.041,30,0.033,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/30","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-04-30",-21,-14,-16,-34,-19,15
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-01,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-01",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201,41,1.34,0.046,35,0.039,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/01","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-01",-21,-10,-14,-29,-14,15
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-02,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-02",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,47,1.392,0.052,34,0.038,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/02","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-02",-17,-5,-13,-19,-12,11
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-03",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326,78,1.479,0.087,41,0.046,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/03","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-03",-30,-12,-12,-52,-11,11
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-04,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-04",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0.046,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,"2020/05/04","FJ",889955,0,0,18,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05,"2020/05/04","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/04","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-04",-19,-9,-4,-30,-14,11
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-05,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-05",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,NA,1.523,NA,39,0.044,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/05","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-05",-18,-12,-9,-29,-14,13
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-06,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-06",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394,29,1.555,0.032,39,0.044,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/06","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-06",-21,-10,-8,-29,-15,15
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-07,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-07",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437,43,1.603,0.048,40,0.045,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/07","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-07",-19,-12,-8,-25,-15,14
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-08,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-08",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,52,1.661,0.058,41,0.046,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/08","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-08",-22,-10,-15,-26,-13,18
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-09,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-09",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532,43,1.709,0.048,41,0.046,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/09","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-09",-8,5,-11,-12,-10,10
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-10,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-10",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,67,1.784,0.075,39,0.044,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/10","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-10",-13,4,-2,-37,-11,6
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-11,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-11",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0.044,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,"2020/05/11","FJ",889955,0,0,15,0,18,0,18,18,2.02257417509874e-05,0,2.02257417509874e-05,2.02257417509874e-05,"2020/05/11","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/11","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-11",-22,-12,-9,-30,-17,12
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-12,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-12",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632,NA,1.821,NA,38,0.042,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/12","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-12",-18,-11,-10,-25,-15,13
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-13,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-13",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1699,67,1.895,0.075,44,0.049,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/13","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-13",-22,-14,-12,-26,-14,13
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-14,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-14",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775,76,1.98,0.085,48,0.054,0,NA,"tests performed",NA,NA,NA,NA,NA,88.89,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/14","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-14",-16,-7,-11,-23,-15,13
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,3,1,0,NA,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,78.7,78.7,82.14,82.14,70.56,70.56,69.87,69.87,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-15",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862,87,2.077,0.097,53,0.059,0,NA,"tests performed",NA,NA,NA,NA,NA,78.7,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/15","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-15",-16,-4,-10,-22,-12,14
"Fiji","FJI",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,3,1,0,NA,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,18,0,78.7,78.7,82.14,82.14,70.56,70.56,69.87,69.87,75,75,0,0,0,0,0,0,0,0,889955,"FJ","FJI","Oceania","Fiji","2020-05-16",18,0,0,NA,NA,0,20.079,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936,74,2.16,0.083,58,0.065,0,NA,"tests performed",NA,NA,NA,NA,NA,78.7,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","FJ",889955,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/16","FJ",889955,0,0,18,0,0,0,0,0,2.02257417509874e-05,0,0,0,0,0,"FJ","Fiji",NA,NA,NA,NA,NA,"2020-05-16",-14,-1,-9,-18,-10,10
