"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-22,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,74,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,4,0,3.71428571428571,0.142857142857143,-1,0,0.142857142857143,0,17861034,"ZM",1.05934593716942,0,1.88461538461538,"ZMB","Africa","Zambia","2020-04-22",74,4,3.714,3,0,0.143,4.025,0.218,0.202,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,4040,325,0.22,0.018,309,0.017,0.012,83.2,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","ZM",17861034,4,0,74,3,379.352319765122,206.419233889068,697.164599440948,0,0,0,2.12391018216035e-05,1.15569587902396e-05,3.90327121845772e-05,0,0,0,"2020/04/22","ZM",17861034,4,0,74,3,217.391304347826,0,0,72.463768115942,4.14309720254718e-06,1.67963400103264e-07,1.21712608770481e-05,0,0,4.05708695901604e-06,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-22",-22,-17,-8,-26,-18,14
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-23,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,76,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,2,0,4,0.142857142857143,-2,0,0.285714285714286,0,17861034,"ZM",0.989669199314397,0.25,1.75,"ZMB","Africa","Zambia","2020-04-23",76,2,4,3,0,0.143,4.134,0.109,0.218,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,4245,205,0.231,0.011,320,0.017,0.013,80,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","ZM",17861034,2,0,76,3,369.981913331048,200.695101872563,682.06256612592,90.727926760804,90.727926760804,90.727926760804,2.07144733799313e-05,1.12364772315289e-05,3.81871825632223e-05,5.07965702102152e-06,5.07965702102152e-06,5.07965702102152e-06,"2020/04/23","ZM",17861034,2,0,76,3,289.855072463768,72.463768115942,72.463768115942,144.927536231884,4.25507280261602e-06,1.67963400103264e-07,1.62283478360641e-05,4.05708695901604e-06,4.05708695901604e-06,8.11417391803207e-06,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-23",-20,-12,-5,-24,-18,14
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-24,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,84,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,8,0,4.57142857142857,0.142857142857143,6,0,0.571428571428571,0,17861034,"ZM",0.995063661653105,0.21875,1.75,"ZMB","Africa","Zambia","2020-04-24",84,8,4.571,3,0,0.143,4.569,0.435,0.249,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,4665,420,0.254,0.023,349,0.019,0.013,76.4,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","ZM",17861034,8,0,84,3,387.92965054465,210.041117882136,716.475970462798,74.072817151152,164.800743911956,164.800743911956,2.17193277021168e-05,1.17597401069913e-05,4.01139133637391e-05,4.14717407464495e-06,9.22683109566647e-06,9.22683109566647e-06,"2020/04/24","ZM",17861034,8,0,84,3,289.855072463768,0,72.463768115942,72.463768115942,4.70297520289139e-06,1.67963400103264e-07,1.62283478360641e-05,0,4.05708695901604e-06,4.05708695901604e-06,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-24",-20,-10,-2,-24,-15,15
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-25,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,84,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,0,0,3.85714285714286,0.142857142857143,-8,0,-0.714285714285714,0,17861034,"ZM",1.06336075409001,0.259259259259259,2.07407407407407,"ZMB","Africa","Zambia","2020-04-25",84,0,3.857,3,0,0.143,4.569,0,0.21,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,4895,230,0.266,0.013,364,0.02,0.011,94.4,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","ZM",17861034,0,0,84,3,367.74377470542,198.614071872811,680.895782254508,0,164.800743911956,164.800743911956,2.05891649221104e-05,1.11199649400371e-05,3.81218569011463e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/04/25","ZM",17861034,0,0,84,3,289.855072463768,0,72.463768115942,72.463768115942,4.70297520289139e-06,1.67963400103264e-07,1.62283478360641e-05,0,4.05708695901604e-06,4.05708695901604e-06,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-25",-20,-9,-8,-25,0,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-26,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,88,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,4,0,3.85714285714286,0,4,0,0,-0.142857142857143,17861034,"ZM",1.17637361364677,0.259259259259259,2.07407407407407,"ZMB","Africa","Zambia","2020-04-26",88,4,3.857,3,0,0,4.787,0.218,0.21,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5284,389,0.287,0.021,361,0.02,0.011,93.6,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","ZM",17861034,4,0,88,3,365.007163339372,196.839063801141,676.84852140758,0,164.800743911956,164.800743911956,2.04359480721761e-05,1.1020586143061e-05,3.78952596701613e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/04/26","ZM",17861034,4,0,88,3,507.246376811594,217.391304347826,289.855072463768,289.855072463768,4.92692640302907e-06,1.67963400103264e-07,2.83996087131123e-05,1.21712608770481e-05,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-26",-24,-14,-4,-30,1,13
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-27,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,88,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,0,0,3.28571428571429,0,-4,0,-0.571428571428572,0,17861034,"ZM",1.31655067011672,0.304347826086957,2.43478260869565,"ZMB","Africa","Zambia","2020-04-27",88,0,3.286,3,0,0,4.787,0,0.179,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,0.02,0.009,114.1,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,"2020/04/27","ZM",17861034,27,0,88,3,88,3,88,88,4.92692640302907e-06,1.51167060092938e-06,4.92692640302907e-06,4.92692640302907e-06,"2020/04/27","ZM",17861034,0,0,88,3,346.405276700461,186.423868948669,643.676243834224,0,164.800743911956,164.800743911956,1.93944693627738e-05,1.04374622963413e-05,3.60380168266979e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/04/27","ZM",17861034,0,0,88,3,507.246376811594,0,289.855072463768,289.855072463768,4.92692640302907e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-27",-16,-10,-7,-23,-15,14
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-28,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,95,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,7,0,3.57142857142857,0,7,0,0.285714285714286,0,17861034,"ZM",1.46394547330887,0.28,2.52,"ZMB","Africa","Zambia","2020-04-28",95,7,3.571,3,0,0,5.168,0.381,0.194,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6432,NA,0.35,NA,388,0.021,0.009,108.7,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","ZM",17861034,7,0,95,3,355.834043499243,191.14546381517,662.416277037341,0,164.800743911956,164.800743911956,1.99223652728752e-05,1.07018140055705e-05,3.70872300583125e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/04/28","ZM",17861034,7,0,95,3,507.246376811594,0,289.855072463768,289.855072463768,5.31884100327002e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-28",-14,-6,-1,-19,-15,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-29,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,97,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,2,0,3.28571428571429,0,-5,0,-0.285714285714286,0,17861034,"ZM",1.58946102135312,0.304347826086957,3.04347826086957,"ZMB","Africa","Zambia","2020-04-29",97,2,3.286,3,0,0,5.276,0.109,0.179,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6614,182,0.36,0.01,368,0.02,0.009,112,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","ZM",17861034,2,0,97,3,346.564303345604,185.856840340054,646.232961529258,0,164.800743911956,164.800743911956,1.94033729147822e-05,1.04057156119883e-05,3.6181161825752e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/04/29","ZM",17861034,2,0,97,3,507.246376811594,0,289.855072463768,289.855072463768,5.43081660333887e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-29",-11,-1,0,-16,-14,13
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-04-30,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,106,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,9,0,4.28571428571429,0,7,0,1,0,17861034,"ZM",1.67264388271947,0.7,2.8,"ZMB","Africa","Zambia","2020-04-30",106,9,4.286,3,0,0,5.766,0.49,0.233,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6828,214,0.371,0.012,369,0.02,0.012,86.1,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","ZM",17861034,9,0,106,3,361.631256778745,193.645126317602,675.344473502959,0,164.800743911956,164.800743911956,2.02469384907249e-05,1.08417646099101e-05,3.78110513368352e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/04/30","ZM",17861034,9,0,106,3,507.246376811594,0,289.855072463768,289.855072463768,5.93470680364866e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-04-30",-7,5,0,-11,-14,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-01,3,1,0,NA,2,0,4,0,0,NA,2,0,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,109,3,65.28,65.28,63.81,63.81,56.39,56.39,61.22,61.22,25,25,3,0,3.57142857142857,0,-6,0,-0.714285714285714,0,17861034,"ZM",1.74659660344413,0.56,3.08,"ZMB","Africa","Zambia","2020-05-01",109,3,3.571,3,0,0,5.929,0.163,0.194,0.163,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,6882,54,0.374,0.003,317,0.017,0.011,88.8,"tests performed",NA,NA,NA,NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","ZM",17861034,3,0,109,3,355.154080172387,189.91614421196,664.158495774426,0,164.800743911956,164.800743911956,1.98842956221004e-05,1.06329871054475e-05,3.71847730525806e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/05/01","ZM",17861034,3,0,109,3,507.246376811594,0,289.855072463768,289.855072463768,6.10267020375192e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-01",-23,-10,-1,-23,-44,20
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-02,3,1,3,1,2,0,4,0,0,NA,2,0,2,0,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,119,3,70.83,70.83,70.95,70.95,59.72,59.72,65.06,65.06,25,25,10,0,5,0,7,0,1.42857142857143,0,17861034,"ZM",1.89227839360729,0.8,3,"ZMB","Africa","Zambia","2020-05-02",119,10,5,3,0,0,6.473,0.544,0.272,0.163,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,7277,395,0.396,0.021,340,0.018,0.015,68,"tests performed",NA,NA,NA,NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","ZM",17861034,10,0,119,3,369.982950516141,197.597888211139,692.757321001131,0,164.800743911956,164.800743911956,2.07145314496429e-05,1.10630710523892e-05,3.87859583605927e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/05/02","ZM",17861034,10,0,119,3,507.246376811594,0,289.855072463768,289.855072463768,6.66254820409613e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-02",-17,-6,-1,-20,0,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,1,2,0,4,0,0,NA,2,0,2,0,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,124,3,70.83,70.83,70.95,70.95,59.72,59.72,65.06,65.06,25,25,5,0,5.14285714285714,0,-5,0,0.142857142857143,0,17861034,"ZM",2.18497350611484,0.972222222222222,3.30555555555556,"ZMB","Africa","Zambia","2020-05-03",124,5,5.143,3,0,0,6.745,0.272,0.28,0.163,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,8203,926,0.446,0.05,417,0.023,0.012,81.1,"tests performed",NA,NA,NA,NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","ZM",17861034,5,0,124,3,367.49948932145,196.04582193596,688.899530313089,0,164.800743911956,164.800743911956,2.05754879208813e-05,1.09761742761343e-05,3.8569969146976e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/05/03","ZM",17861034,5,0,124,3,507.246376811594,0,289.855072463768,289.855072463768,6.94248720426824e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-03",-25,-13,-4,-26,2,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-04,3,1,3,1,2,0,4,0,0,NA,2,0,2,0,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,137,3,70.83,70.83,70.95,70.95,59.72,59.72,65.06,65.06,25,25,13,0,7,0,8,0,1.85714285714286,0,17861034,"ZM",2.61281442229545,1.57142857142857,3.71428571428571,"ZMB","Africa","Zambia","2020-05-04",137,13,7,3,0,0,7.452,0.707,0.381,0.163,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,8636,433,0.47,0.024,397,0.022,0.018,56.7,"tests performed",NA,NA,NA,NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,"2020/05/04","ZM",17861034,36,0,124,3,124,3,124,124,6.94248720426824e-06,2.01556080123917e-06,6.94248720426824e-06,6.94248720426824e-06,"2020/05/04","ZM",17861034,13,0,137,3,386.388473650874,205.835023354096,725.318996434439,0,164.800743911956,164.800743911956,2.16330405983704e-05,1.15242501276295e-05,4.06090149335385e-05,0,9.22683109566647e-06,9.22683109566647e-06,"2020/05/04","ZM",17861034,13,0,137,3,507.246376811594,0,289.855072463768,289.855072463768,7.67032860471572e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.62283478360641e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-04",-13,-6,-5,-18,-12,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-05,3,1,3,1,2,0,4,0,0,NA,2,0,2,0,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,138,3,70.83,70.83,70.95,70.95,59.72,59.72,65.06,65.06,25,25,1,0,6.14285714285714,0,-12,0,-0.857142857142857,0,17861034,"ZM",3.06664998989608,1.7906976744186,4.3953488372093,"ZMB","Africa","Zambia","2020-05-05",138,1,6.143,3,0,0,7.507,0.054,0.334,0.163,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,10095,1459,0.549,0.079,523,0.028,0.012,85.1,"tests performed",NA,NA,NA,NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","ZM",17861034,1,0,138,3,369.638153920854,196.664507387303,694.748466051063,0,74.072817151152,164.800743911956,2.06952270468134e-05,1.10108131134683e-05,3.88974381914878e-05,0,4.14717407464495e-06,9.22683109566647e-06,"2020/05/05","ZM",17861034,1,0,138,3,507.246376811594,0,217.391304347826,289.855072463768,7.72631640475014e-06,1.67963400103264e-07,2.83996087131123e-05,0,1.21712608770481e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-05",-12,-5,-2,-15,-12,12
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-06,3,1,3,1,2,0,4,0,0,NA,2,0,2,0,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,146,4,70.83,70.83,70.95,70.95,59.72,59.72,65.06,65.06,25,25,8,1,7,0.142857142857143,7,1,0.857142857142857,0.142857142857143,17861034,"ZM",3.41569880924918,2.14285714285714,4.71428571428571,"ZMB","Africa","Zambia","2020-05-06",146,8,7,4,1,0.143,7.942,0.435,0.381,0.218,0.054,0.008,1.03,NA,NA,NA,NA,NA,NA,NA,NA,10563,468,0.575,0.025,564,0.031,0.012,80.6,"tests performed",NA,NA,NA,NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","ZM",17861034,8,1,146,4,494.413646919142,309.288257106109,790.346379610601,0,0,164.800743911956,2.76811323979979e-05,1.73163690918515e-05,4.42497550595671e-05,0,0,9.22683109566647e-06,"2020/05/06","ZM",17861034,8,1,146,4,507.246376811594,0,217.391304347826,289.855072463768,8.17421880502551e-06,2.23951200137685e-07,2.83996087131123e-05,0,1.21712608770481e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-06",-12,-2,2,-13,-13,13
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-05-07,3,1,3,1,2,0,4,0,0,NA,2,0,2,0,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,153,4,70.83,70.83,70.95,70.95,59.72,59.72,65.06,65.06,25,25,7,0,6.71428571428571,0.142857142857143,-1,-1,-0.285714285714286,0,17861034,"ZM",3.63842983845985,2.38297872340426,4.91489361702128,"ZMB","Africa","Zambia","2020-05-07",153,7,6.714,4,0,0.143,8.322,0.381,0.365,0.218,0,0.008,1.04,NA,NA,NA,NA,NA,NA,NA,NA,11412,849,0.621,0.046,655,0.036,0.01,97.6,"tests performed",NA,NA,NA,NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","ZM",17861034,7,0,153,4,491.581328367794,307.20512371868,786.615143245904,0,0,164.800743911956,2.75225571133112e-05,1.71997390363111e-05,4.40408513440993e-05,0,0,9.22683109566647e-06,"2020/05/07","ZM",17861034,7,0,153,4,507.246376811594,0,217.391304347826,289.855072463768,8.56613340526646e-06,2.23951200137685e-07,2.83996087131123e-05,0,1.21712608770481e-05,1.62283478360641e-05,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-05-07",-11,-1,1,-11,-13,13
