"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-08,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,53,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,1,0,1.28571428571429,0,1,0,0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-08",53,1,1.286,NA,NA,0,1.159,0.022,0.028,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,3524,0.077,0.005,288,0.006,0.004,224,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","UG",44269587,1,0,53,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/08","UG",44269587,1,0,53,0,0,0,0,0,1.19721017501248e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-08",-69,-57,-18,-70,-60,31
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-09,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,53,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,1.14285714285714,0,-1,0,-0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-09",53,0,1.143,NA,NA,0,1.159,0,0.025,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,3862,0.084,0.007,289,0.006,0.004,252.8,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","UG",44269587,0,0,53,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/09","UG",44269587,0,0,53,0,0,0,0,0,1.19721017501248e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-09",-69,-56,-19,-70,-61,32
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-10,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,53,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.714285714285714,0,0,0,-0.428571428571428,0,44269587,"UG","UGA","Africa","Uganda","2020-04-10",53,0,0.714,NA,NA,0,1.159,0,0.016,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,4301,0.094,0.01,304,0.007,0.002,425.8,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","UG",44269587,0,0,53,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/10","UG",44269587,0,0,53,0,0,0,0,0,1.19721017501248e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-10",-72,-58,-21,-72,-63,35
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,53,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.714285714285714,0,0,0,0,0,44269587,"UG","UGA","Africa","Uganda","2020-04-11",53,0,0.714,NA,NA,0,1.159,0,0.016,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,0.007,0.002,432.8,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","UG",44269587,0,0,53,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/11","UG",44269587,0,0,53,0,0,0,0,0,1.19721017501248e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-11",-68,-51,-20,-70,-49,30
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,54,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,1,0,0.285714285714286,0,1,0,-0.428571428571429,0,44269587,"UG","UGA","Africa","Uganda","2020-04-12",54,1,0.286,NA,NA,0,1.181,0.022,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,5025,0.11,0.004,314,0.007,0.001,1097.9,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","UG",44269587,1,0,54,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/12","UG",44269587,1,0,54,0,0,0,0,0,1.21979904623913e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-12",-67,-56,-21,-71,-30,25
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,54,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.285714285714286,0,-1,0,0,0,44269587,"UG","UGA","Africa","Uganda","2020-04-13",54,0,0.286,NA,NA,0,1.181,0,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,5664,0.124,0.014,358,0.008,0.001,1251.7,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,"2020/04/13","UG",44269587,2,0,54,0,54,0,54,54,1.21979904623913e-06,4.5177742453301e-08,1.21979904623913e-06,1.21979904623913e-06,"2020/04/13","UG",44269587,0,0,54,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/13","UG",44269587,0,0,54,0,0,0,0,0,1.21979904623913e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-13",-73,-64,-20,-74,-67,37
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,3,0,2,1,1,1,0,0,0,NA,0,NA,NA,55,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,1,0,0.428571428571429,0,1,0,0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-14",55,1,0.429,NA,NA,0,1.202,0.022,0.009,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,6661,0.146,0.014,479,0.01,0.001,1116.6,"samples tested",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","UG",44269587,1,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/14","UG",44269587,1,0,55,0,0,0,0,0,1.24238791746578e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-14",-69,-58,-24,-72,-59,32
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,55,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.285714285714286,0,-1,0,-0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-15",55,0,0.286,NA,NA,0,1.202,0,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","UG",44269587,0,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/15","UG",44269587,0,0,55,0,0,0,0,0,1.24238791746578e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-15",-67,-54,-22,-70,-58,31
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,55,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.285714285714286,0,0,0,0,0,44269587,"UG","UGA","Africa","Uganda","2020-04-16",55,0,0.286,NA,NA,0,1.202,0,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","UG",44269587,0,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/16","UG",44269587,0,0,55,0,0,0,0,0,1.24238791746578e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-16",-66,-53,-22,-70,-57,30
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,56,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,1,0,0.428571428571429,0,1,0,0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-17",56,1,0.429,NA,NA,0,1.224,0.022,0.009,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","UG",44269587,1,0,56,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/17","UG",44269587,1,0,56,0,0,0,0,0,1.26497678869243e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-17",-68,-55,-24,-70,-55,32
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,55,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.428571428571429,0,-1,0,0,0,44269587,"UG","UGA","Africa","Uganda","2020-04-18",55,-1,0.286,NA,NA,0,1.202,-0.022,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","UG",44269587,-1,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/18","UG",44269587,0,0,56,0,0,0,0,0,1.26497678869243e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-18",-72,-60,-34,-76,-49,30
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,55,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,0.285714285714286,0,0,0,-0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-19",55,0,0.143,NA,NA,0,1.202,0,0.003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","UG",44269587,0,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/19","UG",44269587,0,0,56,0,0,0,0,0,1.26497678869243e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-19",-67,-59,-34,-75,-27,24
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,56,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,1,0,0.428571428571429,0,1,0,0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-20",56,1,0.286,NA,NA,0,1.224,0.022,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,"2020/04/20","UG",44269587,1,0,55,0,55,0,55,55,1.24238791746578e-06,2.25888712266505e-08,1.24238791746578e-06,1.24238791746578e-06,"2020/04/20","UG",44269587,1,0,56,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/20","UG",44269587,1,0,57,0,0,0,0,0,1.28756565991908e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-20",-69,-59,-30,-75,-56,32
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,61,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,5,0,1,0,4,0,0.571428571428571,0,44269587,"UG","UGA","Africa","Uganda","2020-04-21",61,5,0.857,NA,NA,0,1.334,0.109,0.019,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","UG",44269587,5,0,61,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/21","UG",44269587,5,0,62,0,0,0,0,0,1.40051001605233e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-21",-67,-55,-32,-73,-55,30
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,63,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,2,0,1.28571428571429,0,-3,0,0.285714285714286,0,44269587,"UG","UGA","Africa","Uganda","2020-04-22",63,2,1.143,NA,NA,0,1.377,0.044,0.025,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","UG",44269587,2,0,63,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/22","UG",44269587,2,0,64,0,0,0,0,0,1.44568775850563e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-22",-69,-59,-32,-74,-56,31
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,74,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,11,0,2.85714285714286,0,9,0,1.57142857142857,0,44269587,"UG","UGA","Africa","Uganda","2020-04-23",74,11,2.714,NA,NA,0,1.618,0.24,0.059,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","UG",44269587,11,0,74,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/23","UG",44269587,11,0,75,0,0,0,0,0,1.69416534199879e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-23",-69,-56,-30,-73,-56,30
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,75,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,1,0,2.85714285714286,0,-10,0,0,0,44269587,"UG","UGA","Africa","Uganda","2020-04-24",75,1,2.714,NA,NA,0,1.64,0.022,0.059,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","UG",44269587,1,0,75,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/24","UG",44269587,1,0,76,0,0,0,0,0,1.71675421322544e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-24",-69,-55,-30,-73,-52,31
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,75,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,2.85714285714286,0,-1,0,0,0,44269587,"UG","UGA","Africa","Uganda","2020-04-25",75,0,2.857,NA,NA,0,1.64,0,0.062,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","UG",44269587,0,0,75,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/25","UG",44269587,0,0,76,0,0,0,0,0,1.71675421322544e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-25",-69,-55,-31,-73,-44,29
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,79,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,4,0,3.42857142857143,0,4,0,0.571428571428571,0,44269587,"UG","UGA","Africa","Uganda","2020-04-26",79,4,3.429,NA,NA,0,1.727,0.087,0.075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","UG",44269587,4,0,79,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/26","UG",44269587,4,0,80,0,0,0,0,0,1.80710969813204e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-26",-65,-55,-31,-73,-23,23
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,79,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,3.28571428571429,0,-4,0,-0.142857142857143,0,44269587,"UG","UGA","Africa","Uganda","2020-04-27",79,0,3.286,NA,NA,0,1.727,0,0.072,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,"2020/04/27","UG",44269587,24,0,79,0,79,0,79,79,1.78452082690539e-06,5.42132909439611e-07,1.78452082690539e-06,1.78452082690539e-06,"2020/04/27","UG",44269587,0,0,79,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/27","UG",44269587,0,0,80,0,0,0,0,0,1.80710969813204e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-27",-67,-54,-30,-72,-53,31
"Uganda","UGA",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,79,0,93.52,93.52,96.43,96.43,68.33,68.33,71.15,71.15,50,50,0,0,2.57142857142857,0,0,0,-0.714285714285714,0,44269587,"UG","UGA","Africa","Uganda","2020-04-28",79,0,2.571,NA,NA,0,1.727,0,0.056,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,93.52,45741000,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","UG",44269587,0,0,79,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/28","UG",44269587,0,0,80,0,0,0,0,0,1.80710969813204e-06,0,0,0,0,0,"UG","Uganda",NA,NA,NA,NA,NA,"2020-04-28",-66,-53,-27,-72,-52,28
