"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,0,2,1,3,1,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,1,0,0,2,1,0,NA,NA,267,2,79.63,79.63,83.33,83.33,71.11,71.11,70.51,70.51,75,75,7,0,11.5714285714286,0,-7,0,-0.571428571428571,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-12",267,7,11.571,2,0,0,480.226,12.59,20.812,3.597,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,0.158,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.63,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","CV",549936,7,0,267,2,260.061367174036,98.7096289747899,685.160256388989,0,0,0,0.000472893877058488,0.000179492939132535,0.00124589089710255,0,0,0,"2020/05/12","CV",549936,7,0,267,2,217.391304347826,0,72.463768115942,72.463768115942,0.000485511041284804,3.6367868261034e-06,0.000395302915880804,0,0.000131767638626935,0.000131767638626935,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-12",-52,-37,-47,-68,-51,21
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,0,2,1,3,1,1,0,2,1,2,1,4,1,1,2,258392.25,0,2,1,3,1,0,0,2,1,0,NA,NA,289,2,79.63,79.63,83.33,83.33,71.11,71.11,70.51,70.51,75,75,22,0,14,0,15,0,2.42857142857143,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-13",289,22,14,2,0,0,519.795,39.569,25.18,3.597,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.63,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","CV",549936,22,0,289,2,264.384739006824,100.27545576263,697.072775068413,0,0,0,0.000480755467921402,0.000182340228249524,0.00126755254260207,0,0,0,"2020/05/13","CV",549936,22,0,289,2,289.855072463768,72.463768115942,144.927536231884,144.927536231884,0.000525515696371942,3.6367868261034e-06,0.000527070554507739,0.000131767638626935,0.00026353527725387,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-13",-51,-37,-44,-69,-52,21
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,0,2,1,3,1,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,1,0,0,2,1,0,NA,NA,315,2,79.63,79.63,83.33,83.33,71.11,71.11,70.51,70.51,75,75,26,0,13.8571428571429,0,4,0,-0.142857142857142,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-14",315,26,13.857,2,0,0,566.559,46.764,24.923,3.597,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,0.146,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.63,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","CV",549936,26,0,315,2,271.346311440116,102.839866084807,715.956015261999,0,0,0,0.000493414345378581,0.000187003335087732,0.00130188970218716,0,0,0,"2020/05/14","CV",549936,26,0,315,2,289.855072463768,0,144.927536231884,144.927536231884,0.000572793925111286,3.6367868261034e-06,0.000527070554507739,0,0.00026353527725387,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-14",-46,-33,-44,-65,-49,20
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,0,2,1,3,1,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,1,0,0,2,1,0,NA,NA,326,2,79.63,79.63,83.33,83.33,71.11,71.11,70.51,70.51,75,75,11,0,13.7142857142857,0,-15,0,-0.142857142857144,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-15",326,11,13.714,2,0,0,586.344,19.785,24.667,3.597,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,0.182,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.63,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","CV",549936,11,0,326,2,264.410584477054,100.139415135567,698.156236371565,0,0,0,0.000480802465154226,0.000182092852869365,0.00126952270149902,0,0,0,"2020/05/15","CV",549936,11,0,326,2,289.855072463768,0,72.463768115942,144.927536231884,0.000592796252654854,3.6367868261034e-06,0.000527070554507739,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-15",-49,-33,-46,-66,-47,22
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,0,2,1,3,1,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,1,0,0,2,1,0,NA,NA,328,3,79.63,79.63,83.33,83.33,71.11,71.11,70.51,70.51,75,75,2,1,13.1428571428571,0.142857142857143,-9,1,-0.571428571428571,0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-05-16",328,2,13.143,3,1,0.143,589.941,3.597,23.639,5.396,1.799,0.257,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.63,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","CV",549936,2,1,328,3,375.530301747016,197.044999726438,715.689348757849,0,0,0,0.000682861827098092,0.000358305329577329,0.00130140479757253,0,0,0,"2020/05/16","CV",549936,2,1,328,3,289.855072463768,0,72.463768115942,144.927536231884,0.000596433039480958,5.4551802391551e-06,0.000527070554507739,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-16",-49,-36,-50,-64,-38,16
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,0,2,1,3,1,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,1,0,0,2,1,0,NA,NA,328,3,79.63,79.63,83.33,83.33,71.11,71.11,70.51,70.51,75,75,0,0,11.7142857142857,0.142857142857143,-2,-1,-1.42857142857143,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-17",328,0,11.714,3,0,0.143,589.941,0,21.069,5.396,0,0.257,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.63,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","CV",549936,0,0,328,3,354.101866539307,185.696393540996,675.231917516692,0,0,0,0.000643896501664388,0.000337669098842404,0.00122783727109462,0,0,0,"2020/05/17","CV",549936,0,0,328,3,289.855072463768,0,72.463768115942,144.927536231884,0.000596433039480958,5.4551802391551e-06,0.000527070554507739,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-17",-52,-43,-49,-77,-25,NA
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-18,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,328,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,0,0,9.71428571428571,0.142857142857143,0,0,-2,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-18",328,0,9.714,3,0,0.143,589.941,0,17.472,5.396,0,0.257,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,0.185,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,"2020/05/18","CV",549936,82,1,323,2,328,3,328,328,0.000596433039480958,0.000149108259870239,0.000596433039480958,0.000596433039480958,"2020/05/18","CV",549936,0,0,328,3,335.417463745627,175.80140329484,639.95436257619,0,0,0,0.000609920906697555,0.000319676113756582,0.00116368879756224,0,0,0,"2020/05/18","CV",549936,0,0,328,3,289.855072463768,0,72.463768115942,144.927536231884,0.000596433039480958,5.4551802391551e-06,0.000527070554507739,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-18",-39,-22,-42,-52,-36,16
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-19,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,335,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,7,0,9.71428571428571,0.142857142857143,7,0,0,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-19",335,7,9.714,3,0,0.143,602.531,12.59,17.472,5.396,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,NA,0.331,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","CV",549936,7,0,335,3,326.366048192262,170.986739977468,622.941857518716,0,0,0,0.000593461872276523,0.000310921161694212,0.00113275337042622,0,0,0,"2020/05/19","CV",549936,7,0,335,3,289.855072463768,0,72.463768115942,144.927536231884,0.00060916179337232,5.4551802391551e-06,0.000527070554507739,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-19",-45,-36,-44,-60,-47,22
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-20,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,349,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,14,0,8.57142857142857,0.142857142857143,7,0,-1.14285714285714,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-20",349,14,8.571,3,0,0.143,627.711,25.18,15.417,5.396,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,0.273,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","CV",549936,14,0,349,3,325.660726591224,170.552866107674,621.83011792349,0,0,0,0.000592179320123112,0.000310132208307282,0.00113073179046924,0,0,0,"2020/05/20","CV",549936,14,0,349,3,362.31884057971,72.463768115942,144.927536231884,217.391304347826,0.000634619301155044,5.4551802391551e-06,0.000658838193134674,0.000131767638626935,0.00026353527725387,0.000395302915880804,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-20",-45,-29,-42,-63,-40,18
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-21,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,356,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,7,0,5.85714285714286,0.142857142857143,-7,0,-2.71428571428571,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-21",356,7,5.857,3,0,0.143,640.302,12.59,10.535,5.396,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,0.21,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","CV",549936,7,0,356,3,319.333633845253,167.186971688601,609.939690125787,0,0,0,0.000580674176350072,0.000304011688066614,0.00110911031488353,0,0,0,"2020/05/21","CV",549936,7,0,356,3,362.31884057971,0,144.927536231884,144.927536231884,0.000647348055046405,5.4551802391551e-06,0.000658838193134674,0,0.00026353527725387,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-21",-45,-30,-44,-64,-42,19
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-22,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,362,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,6,0,5.14285714285714,0.142857142857143,-1,0,-0.714285714285714,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-22",362,6,5.143,3,0,0.143,651.093,10.792,9.25,5.396,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,0.153,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/22","CV",549936,6,0,362,3,312.835111303417,163.73204206741,597.719332321826,0,0,0,0.000568857305765428,0.000297729266800881,0.00108688889674767,0,0,0,"2020/05/22","CV",549936,6,0,362,3,362.31884057971,0,144.927536231884,144.927536231884,0.000658258415524716,5.4551802391551e-06,0.000658838193134674,0,0.00026353527725387,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-22",-49,-29,-47,-67,-40,19
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-23,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,371,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,9,0,6.14285714285714,0,3,0,1,-0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-05-23",371,9,6.143,3,0,0,667.281,16.187,11.049,5.396,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/23","CV",549936,9,0,371,3,309.50449457782,161.945420148289,591.514302017043,0,0,0,0.000562800934250203,0.000294480485271538,0.00107560571051366,0,0,0,"2020/05/23","CV",549936,9,0,371,3,362.31884057971,0,144.927536231884,144.927536231884,0.000674623956242181,5.4551802391551e-06,0.000658838193134674,0,0.00026353527725387,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-23",-49,-33,-49,-71,-35,14
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-24,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,380,3,79.17,79.17,79.76,79.76,74.17,74.17,74.04,74.04,75,75,9,0,7.42857142857143,0,0,0,1.28571428571429,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-24",380,9,7.429,3,0,0,683.468,16.187,13.361,5.396,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0.09,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/24","CV",549936,9,0,380,3,306.596543871226,160.388037338503,586.087605245697,0,0,0,0.000557513135839855,0.000291648550628625,0.00106573784085002,0,0,0,"2020/05/24","CV",549936,9,0,380,3,362.31884057971,0,144.927536231884,144.927536231884,0.000690989496959646,5.4551802391551e-06,0.000658838193134674,0,0.00026353527725387,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-24",-49,-40,-47,-78,-28,NA
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-25,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,390,3,79.17,79.17,79.76,79.76,75.83,75.83,75.96,75.96,75,75,10,0,8.85714285714286,0,1,0,1.42857142857143,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-25",390,10,8.857,3,0,0,701.454,17.986,15.93,5.396,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,"2020/05/25","CV",549936,52,0,373,2,380,3,380,380,0.000690989496959646,9.45564574786884e-05,0.000690989496959646,0.000690989496959646,"2020/05/25","CV",549936,10,0,390,3,304.767561827266,159.393649667081,582.728778317946,0,0,0,0.000554187326938528,0.00028984036263689,0.00105963017208902,0,0,0,"2020/05/25","CV",549936,10,0,390,3,362.31884057971,0,72.463768115942,144.927536231884,0.000709173431090163,5.4551802391551e-06,0.000658838193134674,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-25",-43,-24,-44,-58,-37,17
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-26,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,390,4,79.17,79.17,79.76,79.76,75.83,75.83,75.96,75.96,75,75,0,1,7.85714285714286,0.142857142857143,-10,1,-1,0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-05-26",390,0,7.857,4,1,0.143,701.454,0,14.132,7.194,1.799,0.257,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/26","CV",549936,0,1,390,4,394.006756400633,242.57424590005,639.974468490414,0,0,0,0.000716459290536777,0.000441095410920635,0.00116372535802423,0,0,0,"2020/05/26","CV",549936,0,1,390,4,362.31884057971,0,72.463768115942,144.927536231884,0.000709173431090163,7.2735736522068e-06,0.000658838193134674,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-26",-46,-29,-49,-62,-40,18
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-27,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,390,4,79.17,79.17,79.76,79.76,75.83,75.83,75.96,75.96,75,75,0,0,5.85714285714286,0.142857142857143,0,-1,-2,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-27",390,0,5.857,4,0,0.143,701.454,0,10.535,7.194,0,0.257,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","CV",549936,0,0,390,4,382.539982469314,235.465711767499,621.478333678227,0,0,0,0.000695608184351114,0.000428169299277551,0.00113009210831484,0,0,0,"2020/05/27","CV",549936,0,0,390,4,362.31884057971,0,72.463768115942,144.927536231884,0.000709173431090163,7.2735736522068e-06,0.000658838193134674,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-27",-45,-26,-43,-65,-39,16
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-28,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,390,4,79.17,79.17,79.76,79.76,75.83,75.83,75.96,75.96,75,75,0,0,4.85714285714286,0.142857142857143,0,0,-1,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-28",390,0,4.857,4,0,0.143,701.454,0,8.736,7.194,0,0.257,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,0.415,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/28","CV",549936,0,0,390,4,372.211340042947,229.068179491623,604.803696279575,0,0,0,0.000676826648997241,0.000416536068727311,0.0010997710575041,0,0,0,"2020/05/28","CV",549936,0,0,390,4,362.31884057971,0,72.463768115942,144.927536231884,0.000709173431090163,7.2735736522068e-06,0.000658838193134674,0,0.000131767638626935,0.00026353527725387,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-28",-43,-25,-42,-61,-39,17
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-05-29,3,0,2,0,2,1,4,0,1,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,405,4,79.17,79.17,79.76,79.76,75.83,75.83,75.96,75.96,75,75,15,0,6.14285714285714,0.142857142857143,15,0,1.28571428571429,0,549936,"CV","CPV","Africa","Cape Verde","2020-05-29",405,15,6.143,4,0,0.143,728.433,26.979,11.049,7.194,0,0.257,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,79.17,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/29","CV",549936,15,0,405,4,377.061146277145,232.019199179353,612.773031433196,0,0,0,0.000685645504708084,0.000421902183489266,0.00111426244405385,0,0,0,"2020/05/29","CV",549936,15,0,405,4,434.782608695652,72.4637681159421,144.927536231884,217.391304347826,0.000736449332285939,7.2735736522068e-06,0.000790605831761609,0.000131767638626935,0.00026353527725387,0.000395302915880804,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-05-29",-44,-22,-45,-62,-36,16
