"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1039,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,2,0,0.571428571428571,0,2,0,0.285714285714286,0,7496981,"HK",1.2285493173655,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","HK",7496981,2,0,1039,4,311.692009996196,190.977390143324,508.708957759652,0,0,0,4.15756702592945e-05,2.54739061154515e-05,6.78551750043987e-05,0,0,0,"2020/05/01","HK",7496981,2,0,1039,4,289.855072463768,0,0,0,0.0001385891200738,5.33548104230223e-07,3.86629061036393e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-01",-22,7,13,-40,-61,25
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1039,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,0,0,0.285714285714286,0,-2,0,-0.285714285714286,0,7496981,"HK",1.55798341820981,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","HK",7496981,0,0,1039,4,310.002199416118,189.94003867729,505.956323437986,0,0,0,4.13502714514173e-05,2.53355368884208e-05,6.74880092984077e-05,0,0,0,"2020/05/02","HK",7496981,0,0,1039,4,289.855072463768,0,0,0,0.0001385891200738,5.33548104230223e-07,3.86629061036393e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-02",-21,5,-8,-28,-16,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1039,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,0,0,0.285714285714286,0,0,0,0,0,7496981,"HK",1.79811454289404,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","HK",7496981,0,0,1039,4,308.456067536633,188.990760901648,503.438078910526,0,0,0,4.114403751812e-05,2.52089155490253e-05,6.71521081500041e-05,0,0,0,"2020/05/03","HK",7496981,0,0,1039,4,289.855072463768,0,0,0,0.0001385891200738,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-03","HKG","Hong Kong",222,0.006668,0.007974,0.013514,0.007749,0.006668,0.007974,0.013514,0.007749,0.832087,0.025083,0.851485,0.026365,0.464707,0.034807,0.436275,0.035006,NA,NA,NA,NA,0.00223679419556638,0.00119611342950019,0.00327747496163256,0.00402129624162649,0.00206026024922486,0.00598233223402811,0.00239753102718819,0.00143052360601765,0.00336453844835873,0.00331733656418136,0.00151976895567,0.00511490417269271,0.873210305094986,0.857178987607684,0.889241622582287,0.875458070209819,0.862516542581047,0.88839959783859,0.433458102492458,0.400837358655843,0.466078846329073,0.435284359714151,0.40561030724559,0.464958412182711,0.344139415468451,0.31395184540493,0.374326985531972,0.353235619520867,0.325734778001246,0.380736461040488,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-03",-22,1,-13,-31,-16,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1040,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,1,0,0.428571428571429,0,1,0,0.142857142857143,0,7496981,"HK",1.87899718764935,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/04","HK",7496981,1,0,1040,4,307.33888481367,188.304336640406,501.619834167121,0,0,0,4.09950198371411e-05,2.51173554582046e-05,6.69095778910366e-05,0,0,0,"2020/05/04","HK",7496981,1,0,1040,4,289.855072463768,0,0,0,0.000138722507099858,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-04","HKG","Hong Kong",254,0,0,0,0,0,0,0,0,0.907739,0.019425,0.902128,0.018918,0.400576,0.031955,0.405063,0.031897,0.341391,0.031853,0.375,0.031199,0.00224458995570108,0.00120557284743036,0.0032836070639718,0.0039519436909046,0.00209745662653645,0.00580643075527275,0.00240598996328616,0.00144046242223342,0.0033715175043389,0.00329448005077631,0.00157078014291318,0.00501817995863944,0.880359951115283,0.866294232827648,0.894425669402917,0.883102517978809,0.871978892974876,0.894226142982742,0.429965491637267,0.401075803407626,0.458855179866907,0.435008069360508,0.409038373529043,0.460977765191974,0.343318458347647,0.315853253832079,0.370783662863215,0.352702851066662,0.32793210890001,0.377473593233315,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-04",-21,-2,-10,-31,-13,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1040,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,0,0,0.428571428571429,0,-1,0,0,0,7496981,"HK",1.84506601887061,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","HK",7496981,0,0,1040,4,306.044849764486,187.509969243338,499.511841665425,0,0,0,4.08224123503162e-05,2.50113971535126e-05,6.66283990402836e-05,0,0,0,"2020/05/05","HK",7496981,0,0,1040,4,289.855072463768,0,0,0,0.000138722507099858,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-05","HKG","Hong Kong",259,0.002224,0.004238,0.007722,0.005439,0.002224,0.004238,0.007722,0.005439,0.86414,0.022749,0.864035,0.022742,0.306029,0.031069,0.344681,0.030126,0.341506,0.031789,0.349558,0.031614,0.00225241288683154,0.00121507861288687,0.00328974716077622,0.00388418984799682,0.00212945981806158,0.00563891987793205,0.00241447874410727,0.00145044925877771,0.00337850822943682,0.00327200314715062,0.00161875606637221,0.00492525022792904,0.887363868611501,0.874948743144491,0.899778994078511,0.890526839418291,0.880850371858711,0.900203306977872,0.42641618230224,0.400733938617806,0.452098425986674,0.434463766341623,0.411608637708169,0.457318894975076,0.342503873695529,0.317520946535188,0.367486800855871,0.352205176726459,0.329896109742684,0.374514243710234,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-05",-21,-3,-10,-31,-12,13
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1040,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,0,0,0.428571428571429,0,0,0,0,0,7496981,"HK",1.76894093537796,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","HK",7496981,0,0,1040,4,304.855973660462,186.78005607063,497.575419087166,0,0,0,4.06638317024495e-05,2.49140362061249e-05,6.63701053913791e-05,0,0,0,"2020/05/06","HK",7496981,0,0,1040,4,289.855072463768,0,0,0,0.000138722507099858,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-06","HKG","Hong Kong",248,0.003776,0.006089,0.004032,0.004024,0.003776,0.006089,0.004032,0.004024,0.884021,0.023891,0.859155,0.021991,0.457338,0.033233,0.448889,0.033286,0.352054,0.034542,0.411765,0.033522,0.00226026308397793,0.00122463084251114,0.00329589532544473,0.00381810228162013,0.00215644332908056,0.00547976123415969,0.00242299747495172,0.00146048424953689,0.00338551070036656,0.00324995379424879,0.00166370627939072,0.00483620130910685,0.894188442419837,0.883125305895763,0.905251578943912,0.897698567100315,0.889141459609122,0.906255674591508,0.422818612075791,0.399829948806694,0.445807275344887,0.433657509439679,0.413348634157545,0.453966384721813,0.341694291748225,0.31893304147859,0.364455542017859,0.351753194379214,0.331615237051938,0.371891151706491,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-06",-21,-2,-11,-29,-9,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1044,4,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,4,0,1,0,4,0,0.571428571428571,0,7496981,"HK",1.6431972175724,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","HK",7496981,4,0,1044,4,304.934229592333,186.826882423982,497.706128639726,0,0,0,4.06742700284732e-05,2.49202822341396e-05,6.63875403498723e-05,0,0,0,"2020/05/07","HK",7496981,4,0,1044,4,289.855072463768,0,0,0,0.000139256055204088,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-07","HKG","Hong Kong",206,0.007746,0.009058,0.009709,0.006832,0.007746,0.009058,0.009709,0.006832,0.916908,0.015532,0.952381,0.020131,0.404529,0.035734,0.421875,0.035513,0.392956,0.034515,0.338624,0.035621,0.00226814064249492,0.00123422965142524,0.0033020516335646,0.00375374238592732,0.00217857959820114,0.0053289051736535,0.00243154626149135,0.00147056752693566,0.00339252499604704,0.00322837861930966,0.0017056417301289,0.00475111550849043,0.900799257119,0.890797283737334,0.910801230500666,0.904584602176972,0.896855047974687,0.912314156379257,0.419181009001657,0.398374554714323,0.439987463288991,0.432595799779019,0.414275544134945,0.450916055423093,0.340886003610516,0.320081467078937,0.361690540142095,0.351344113416366,0.333085707518991,0.36960251931374,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-07",-20,-5,-11,-24,-3,9
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1044,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,0.714285714285714,0,-4,0,-0.285714285714286,0,7496981,"HK",1.49653180184942,0,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","HK",7496981,0,0,1044,4,303.913847077249,186.200237707017,496.044621546758,0,0,0,4.05381642393451e-05,2.4836695958949e-05,6.61659168599677e-05,0,0,0,"2020/05/08","HK",7496981,0,0,1044,4,289.855072463768,0,0,0,0.000139256055204088,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-08","HKG","Hong Kong",165,0.004804,0.007107,0.006061,0.006042,0,0,0,0,0.926165,0.019797,0.935484,0.021072,0.386027,0.0396,0.426752,0.038978,0.354212,0.039397,0.375,0.038921,0.00227604565807287,0.00124387515341557,0.00330821616273017,0.00369116580892581,0.00219605360473916,0.00518627801311245,0.00244012520977076,0.0014806992218901,0.00339955119765141,0.00320732300634751,0.00174458324150539,0.00467006277118962,0.907161168162638,0.897934015604399,0.916388320720878,0.9111513044673,0.903987414758267,0.918315194176333,0.415511383491624,0.396381492766875,0.434641274216372,0.431285546384101,0.414408880819494,0.448162211948708,0.34007533537532,0.32095458652669,0.359196084223949,0.350975171771983,0.334298466833083,0.367651876710882,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-08",-17,2,-15,-25,-12,13
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1044,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,0.714285714285714,0,0,0,0,0,7496981,"HK",1.36509051532859,0,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","HK",7496981,0,0,1044,4,302.940657065888,185.602892260577,494.45911421826,0,0,0,4.04083533179407e-05,2.47570178263193e-05,6.59544307526269e-05,0,0,0,"2020/05/09","HK",7496981,0,0,1044,4,289.855072463768,0,0,0,0.000139256055204088,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-09","HKG","Hong Kong",200,0,0,0,0,0,0,0,0,0.906109,0.020344,0.920904,0.021986,0.461582,0.03724,0.480663,0.037158,0.253357,0.034356,0.283237,0.033163,0.00228397822673906,0.00125356746105236,0.00331438899242575,0.00363042288564237,0.00220907454477603,0.00505177122650871,0.0024487344262088,0.00149087946375616,0.00340658938866145,0.00318683117309855,0.00178056906272977,0.00459309328346733,0.913238386026997,0.904510485334586,0.921966286719409,0.917364593906329,0.91053326946585,0.924195918346808,0.411817521743479,0.393881001841598,0.42975404164536,0.429734031381364,0.413788519537611,0.445679543225116,0.339258648181436,0.321541258829994,0.356976037532878,0.350643632745835,0.335244362273269,0.366042903218401,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-09",-16,4,-16,-22,-10,10
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,NA,NA,0,NA,NA,1047,4,63.89,63.89,75,75,62.78,62.78,57.05,57.05,100,100,3,0,1.14285714285714,0,3,0,0.428571428571428,0,7496981,"HK",1.23463972908694,0,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","HK",7496981,3,0,1047,4,302.890857962044,185.571291729684,494.380736275859,0,0,0,4.04017107635786e-05,2.47528027254816e-05,6.59439761519815e-05,0,0,0,"2020/05/10","HK",7496981,3,0,1047,4,289.855072463768,0,0,0,0.000139656216282261,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-10","HKG","Hong Kong",247,0.004855,0.005932,0.004049,0.00404,0,0,0,0,0.915882,0.015934,0.940909,0.018756,0.443435,0.033449,0.477679,0.033268,0.302068,0.030885,0.290323,0.031242,0.00229193844485882,0.00126330668574098,0.00332057020397666,0.00357155907405984,0.00221788482735428,0.0049252333207654,0.00245737401759978,0.00150110838027281,0.00341363965492675,0.00316694625414391,0.00181366105656782,0.00452023145172,0.918994573648309,0.910517867608195,0.927471279688422,0.923190063413937,0.916493033648388,0.929887093179486,0.408106980606408,0.390931292010412,0.425282669202404,0.427948875036496,0.412489705242119,0.443408044830873,0.338432338663471,0.321836184111094,0.355028493215848,0.350346782049016,0.335921333798151,0.364772230299881,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-10",-13,4,-20,-21,-9,8
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1047,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1,0,-3,0,-0.142857142857143,0,7496981,"HK",1.12430411553591,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/11","HK",7496981,0,0,1047,4,302.019731900864,185.036500927151,492.961756196317,0,0,0,4.02855138489565e-05,2.46814685707688e-05,6.57547026191366e-05,0,0,0,"2020/05/11","HK",7496981,0,0,1047,4,289.855072463768,0,0,0,0.000139656216282261,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-11","HKG","Hong Kong",187,0,0,0,0,0,0,0,0,0.957948,0.02016,0.927711,0.015625,0.507353,0.038666,0.517857,0.038687,0.381457,0.037978,0.35625,0.038522,0.00229992640913681,0.00127309293770055,0.00332675988057307,0.00351461539214576,0.00222276553332809,0.00480646525096343,0.00246604409111483,0.00151138609750018,0.00342070208472947,0.00314771038995421,0.00184394900371109,0.00445147177619732,0.924392957333289,0.915968697132197,0.932817217534381,0.928593103143931,0.921877998453505,0.935308207834357,0.40438708383313,0.387621271176942,0.421152896489318,0.425938000810264,0.410624606694077,0.441251394926451,0.337592839787211,0.321845539237989,0.353340140336433,0.350081925067271,0.336341988040785,0.363821862093756,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-11",-18,-2,-16,-27,-11,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1047,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1,0,0,0,0,0,7496981,"HK",1.05298942825428,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","HK",7496981,0,0,1047,4,301.185232629114,184.524162547232,491.602525661832,0,0,0,4.01742024728506e-05,2.46131292779363e-05,6.55733989004149e-05,0,0,0,"2020/05/12","HK",7496981,0,0,1047,4,289.855072463768,0,0,0,0.000139656216282261,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-12","HKG","Hong Kong",204,0.00425,0.00624,0.004902,0.00489,0.00425,0.00624,0.004902,0.00489,0.946789,0.018349,0.934426,0.016638,0.501334,0.036431,0.457447,0.036563,0.306865,0.035876,0.364641,0.034375,0.00230794221661818,0.00128292632586552,0.00333295810737083,0.00345962885458142,0.00222403746279847,0.00469522024636436,0.00247474475430321,0.00152171273975186,0.00342777676885456,0.00312916482163785,0.0018715524465313,0.0043867771967444,0.929396451221492,0.920892989038709,0.937899913404275,0.933539035966782,0.926710146308595,0.94036792562497,0.400664919655801,0.384061837431016,0.417268001880586,0.423709600606839,0.408328433273904,0.439090767939774,0.336736622063565,0.321590994196123,0.351882249931006,0.349846384337801,0.336538418190971,0.363154350484632,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-12",-19,-2,-19,-27,-11,12
