"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,471,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,2,0,15.2857142857143,0.285714285714286,-4,-1,-1.71428571428571,0,2948277,"JM","JAM","North America","Jamaica","2020-05-04",471,2,15.286,9,0,0.286,159.059,0.675,5.162,3.039,0,0.096,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,0.11,0.047,21.4,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,"2020/05/04","JM",2948277,119,2,459,9,469,9,469,469,0.000159075961994073,4.03625575208842e-05,0.000159075961994073,0.000159075961994073,"2020/05/04","JM",2948277,2,0,471,9,1116.41568783982,902.653316167727,1380.80032026743,0,229.617043758562,229.617043758562,0.000378667163173548,0.000306162994917956,0.00046834144833319,0,7.78817742561373e-05,7.78817742561373e-05,"2020/05/04","JM",2948277,2,0,471,9,652.173913043478,0,0,144.927536231884,0.000159754324305349,3.05263040073914e-06,0.000221205101502836,0,0,4.91566892228526e-05,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-04",-46,-40,-57,-49,-42,24
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,473,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,2,0,15.5714285714286,0.285714285714286,0,0,0.285714285714285,0,2948277,"JM","JAM","North America","Jamaica","2020-05-05",473,2,15.571,9,0,0.286,159.735,0.675,5.259,3.039,0,0.096,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,5940,2.006,NA,317,0.107,0.049,20.4,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","JM",2948277,2,0,473,9,1055.32308182353,852.904254188112,1305.78174696721,0,207.492227970807,229.617043758562,0.000357945702464027,0.00028928905058382,0.000442896561946931,0,7.03774536689757e-05,7.78817742561373e-05,"2020/05/05","JM",2948277,2,0,473,9,652.173913043478,0,0,72.463768115942,0.000160432686616624,3.05263040073914e-06,0.000221205101502836,0,0,2.45783446114263e-05,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-05",-45,-36,-56,-47,-44,23
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,478,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,5,0,11.7142857142857,0.285714285714286,3,0,-3.85714285714286,0,2948277,"JM","JAM","North America","Jamaica","2020-05-06",478,5,11.714,9,0,0.286,161.423,1.689,3.956,3.039,0,0.096,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,0.104,0.038,26.3,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","JM",2948277,5,0,478,9,1010.20718921975,816.140480352204,1250.42022754571,0,0,229.617043758562,0.000342643241873051,0.000276819471288554,0.00042411897781169,0,0,7.78817742561373e-05,"2020/05/06","JM",2948277,5,0,478,9,652.173913043478,0,0,72.463768115942,0.000162128592394812,3.05263040073914e-06,0.000221205101502836,0,0,2.45783446114263e-05,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-06",-43,-31,-53,-42,-42,23
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,488,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,10,0,9.42857142857143,0.142857142857143,5,0,-2.28571428571428,-0.142857142857143,2948277,"JM","JAM","North America","Jamaica","2020-05-07",488,10,9.429,9,0,0.143,164.8,3.377,3.184,3.039,0,0.048,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,0.091,0.035,28.5,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","JM",2948277,10,0,488,9,982.929946742174,793.870194032682,1217.01417620271,0,0,229.617043758562,0.000333391315246896,0.000269265809838317,0.000412788274711879,0,0,7.78817742561373e-05,"2020/05/07","JM",2948277,10,0,488,9,652.173913043478,0,0,72.463768115942,0.000165520403951189,3.05263040073914e-06,0.000221205101502836,0,0,2.45783446114263e-05,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-07",-43,-32,-53,-42,-43,24
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,490,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,2,0,8.28571428571429,0.142857142857143,-8,0,-1.14285714285714,0,2948277,"JM","JAM","North America","Jamaica","2020-05-08",490,2,8.286,9,0,0.143,165.476,0.675,2.798,3.039,0,0.048,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,0.084,0.033,30.1,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","JM",2948277,2,0,490,9,945.446457820712,763.405086592742,1170.89736537554,0,0,229.617043758562,0.000320677622157183,0.000258932619490211,0.000397146321521195,0,0,7.78817742561373e-05,"2020/05/08","JM",2948277,2,0,490,9,652.173913043478,0,0,0,0.000166198766262464,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-08",-43,-29,-50,-41,-39,25
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,490,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,0,0,3.85714285714286,0.142857142857143,-2,0,-4.42857142857143,0,2948277,"JM","JAM","North America","Jamaica","2020-05-09",490,0,3.857,9,0,0.143,165.476,0,1.303,3.039,0,0.048,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.071,0.018,54.7,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","JM",2948277,0,0,490,9,909.512913408755,734.232672237978,1126.63706061444,0,0,229.617043758562,0.000308489641037377,0.000249037886276621,0.000382134060203448,0,0,7.78817742561373e-05,"2020/05/09","JM",2948277,0,0,490,9,652.173913043478,0,0,0,0.000166198766262464,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-09",-38,-20,-47,-32,-26,15
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,502,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,12,0,4.71428571428571,0,12,0,0.857142857142857,-0.142857142857143,2948277,"JM","JAM","North America","Jamaica","2020-05-10",502,12,4.714,9,0,0,169.528,4.052,1.592,3.039,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,6839,2.31,NA,178,0.06,0.026,37.8,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","JM",2948277,12,0,502,9,900.02698966623,726.429977854577,1115.10896689594,0,0,229.617043758562,0.000305272194460097,0.000246391359378572,0.000378223948053706,0,0,7.78817742561373e-05,"2020/05/10","JM",2948277,12,0,502,9,652.173913043478,0,0,0,0.000170268940130117,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-10",-48,-23,-53,-47,-29,12
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,505,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,3,0,4.85714285714286,0,-9,0,0.142857142857142,0,2948277,"JM","JAM","North America","Jamaica","2020-05-11",505,3,4.857,9,0,0,170.541,1.013,1.64,3.039,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,0.062,0.027,37.7,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,"2020/05/11","JM",2948277,33,0,483,9,502,9,502,502,0.000170268940130117,1.11929781360435e-05,0.000170268940130117,0.000170268940130117,"2020/05/11","JM",2948277,3,0,505,9,877.560455925721,708.184918566165,1087.44528952096,0,0,207.492227970807,0.000297651969582818,0.00024020297908445,0.000368840949992473,0,0,7.03774536689757e-05,"2020/05/11","JM",2948277,3,0,505,9,652.173913043478,0,0,0,0.00017128648359703,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-11",-42,-34,-51,-42,-40,23
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,507,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,2,0,4.85714285714286,0,-1,0,0,0,2948277,"JM","JAM","North America","Jamaica","2020-05-12",507,2,4.857,9,0,0,171.217,0.675,1.64,3.039,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,0.063,0.026,38.7,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","JM",2948277,2,0,507,9,856.125597169912,690.784245594696,1061.04191403286,0,0,0,0.000290381669419092,0.000234300998717114,0.000359885422581683,0,0,0,"2020/05/12","JM",2948277,2,0,507,9,652.173913043478,0,0,0,0.000171964845908305,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-12",-42,-31,-52,-42,-41,22
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,509,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,2,0,4.42857142857143,0,0,0,-0.428571428571428,0,2948277,"JM","JAM","North America","Jamaica","2020-05-13",509,2,4.429,9,0,0,171.892,0.675,1.496,3.039,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,0.065,0.023,43.4,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","JM",2948277,2,0,509,9,837.231740191225,675.452695344344,1037.75881214935,0,0,0,0.000283973229174608,0.000229100825785482,0.000351988233178007,0,0,0,"2020/05/13","JM",2948277,2,0,509,9,652.173913043478,0,0,0,0.00017264320821958,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-13",-39,-28,-50,-39,-39,21
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,509,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,0,0,3,0,-2,0,-1.42857142857143,0,2948277,"JM","JAM","North America","Jamaica","2020-05-14",509,0,3,9,0,0,171.892,0,1.013,3.039,0,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0.067,0.015,65.7,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","JM",2948277,0,0,509,9,817.473122821019,659.4316580582,1013.39130199262,0,0,0,0.000277271478501179,0.000223666791844253,0.000343723232923032,0,0,0,"2020/05/14","JM",2948277,0,0,509,9,652.173913043478,0,0,0,0.00017264320821958,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-14",-40,-29,-47,-39,-40,20
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,511,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,2,0,3,0,2,0,0,0,2948277,"JM","JAM","North America","Jamaica","2020-05-15",511,2,3,9,0,0,172.567,0.675,1.013,3.039,0,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,7886,2.663,NA,201,0.068,0.015,67,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","JM",2948277,2,0,511,9,803.15666221686,647.815161702342,995.747957439316,0,0,0,0.000272415604848818,0.000219726695185812,0.000337738942928129,0,0,0,"2020/05/15","JM",2948277,2,0,511,9,652.173913043478,0,0,0,0.000173321570530856,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-15",-40,-25,-44,-37,-37,23
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,517,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,6,0,3.85714285714286,0,4,0,0.857142857142857,0,2948277,"JM","JAM","North America","Jamaica","2020-05-16",517,6,3.857,9,0,0,174.594,2.026,1.303,3.039,0,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,242,8128,2.745,0.082,210,0.071,0.018,54.4,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","JM",2948277,6,0,517,9,796.949172867556,642.75087158064,988.140214531935,0,0,0,0.000270310141437713,0.000218008983409849,0.000335158539897009,0,0,0,"2020/05/16","JM",2948277,6,0,517,9,652.173913043478,0,0,0,0.000175356657464682,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-16",-38,-23,-42,-33,-23,15
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,520,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,3,0,2.57142857142857,0,-3,0,-1.28571428571429,0,2948277,"JM","JAM","North America","Jamaica","2020-05-17",520,3,2.571,9,0,0,175.607,1.013,0.868,3.039,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,322,8450,2.854,0.109,230,0.078,0.011,89.5,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","JM",2948277,3,0,520,9,787.505436592694,635.079740641434,976.514873607338,0,0,0,0.000267107004054468,0.000215407080352841,0.000331215443327522,0,0,0,"2020/05/17","JM",2948277,3,0,520,9,652.173913043478,0,0,0,0.000176374200931595,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-17",-53,-34,-49,-49,-25,12
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,520,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,0,0,2.14285714285714,0,-3,0,-0.428571428571429,0,2948277,"JM","JAM","North America","Jamaica","2020-05-18",520,0,2.143,9,0,0,175.607,0,0.724,3.039,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,0.075,0.01,103.6,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,"2020/05/18","JM",2948277,18,0,486,8,520,9,520,520,0.000176374200931595,6.10526080147829e-06,0.000176374200931595,0.000176374200931595,"2020/05/18","JM",2948277,0,0,520,9,774.67269204404,624.685436773351,960.671954989878,0,0,0,0.000262754378928452,0.000211881528354816,0.000325841823882179,0,0,0,"2020/05/18","JM",2948277,0,0,520,9,652.173913043478,0,0,0,0.000176374200931595,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-18",-39,-30,-45,-39,-37,21
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,520,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,0,0,1.85714285714286,0,0,0,-0.285714285714286,0,2948277,"JM","JAM","North America","Jamaica","2020-05-19",520,0,1.857,9,0,0,175.607,0,0.627,3.039,0,0,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,8754,2.956,NA,214,0.072,0.009,115.2,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","JM",2948277,0,0,520,9,762.972184294266,615.213103816732,946.219367557838,0,0,0,0.000258785787188336,0.000208668691516005,0.000320939778575025,0,0,0,"2020/05/19","JM",2948277,0,0,520,9,652.173913043478,0,0,0,0.000176374200931595,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-19",-40,-31,-46,-41,-39,20
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,529,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,9,0,2.85714285714286,0,9,0,1,0,2948277,"JM","JAM","North America","Jamaica","2020-05-20",529,9,2.857,9,0,0,178.646,3.039,0.965,3.039,0,0,0.85,NA,NA,NA,NA,NA,NA,NA,NA,195,8949,3.022,0.066,212,0.072,0.013,74.2,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","JM",2948277,9,0,529,9,765.452216637497,617.170559202085,949.360087287323,0,0,0,0.000259626967424532,0.000209332623495718,0.000322005051522406,0,0,0,"2020/05/20","JM",2948277,9,0,529,9,652.173913043478,0,0,0,0.000179426831332334,3.05263040073914e-06,0.000221205101502836,0,0,0,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-20",-37,-28,-43,-38,-37,20
"Jamaica","JAM",NA,NA,"NAT_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,534,9,87.04,87.04,91.67,91.67,69.44,69.44,72.44,72.44,50,50,5,0,3.57142857142857,0,-4,0,0.714285714285714,0,2948277,"JM","JAM","North America","Jamaica","2020-05-21",534,5,3.571,9,0,0,180.335,1.689,1.206,3.039,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,157,9106,3.075,0.053,204,0.069,0.018,57.1,"samples tested",NA,NA,NA,NA,NA,87.04,2961161,266.879,31.4,9.684,6.39,8193.571,NA,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","JM",2948277,5,0,534,9,762.78065237452,614.981433821404,946.100632699535,0,0,0,0.000258720823170455,0.000208590113419263,0.000320899505948571,0,0,0,"2020/05/21","JM",2948277,5,0,534,9,724.63768115942,72.463768115942,72.463768115942,72.463768115942,0.000181122737110523,3.05263040073914e-06,0.000245783446114263,2.45783446114263e-05,2.45783446114263e-05,2.45783446114263e-05,"JM","Jamaica",NA,NA,NA,NA,NA,"2020-05-21",-36,-25,-44,-36,-39,22
