"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-25,3,1,3,1,2,1,4,1,2,1,2,1,2,0,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,326,11,87.96,87.96,89.29,89.29,70,70,76.92,76.92,25,25,10,0,26.8571428571429,0,-32,0,0.142857142857142,0,389486,"BS","BHS","North America","Bahamas","2020-07-25",326,10,26.857,11,0,0,828.993,25.429,68.296,27.972,0,0,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.96,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","BS",389486,10,0,326,11,1795.75177395332,1520.24222321554,2121.1912051987,0,0,0,0.00461056822056075,0.00390320120162352,0.00544612952763051,0,0,0,"2020/07/25","BS",389486,10,0,326,11,1014.49275362319,0,217.391304347826,217.391304347826,0.000837000559712031,2.82423501743323e-05,0.00260469632701352,0,0.000558149212931469,0.000558149212931469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-25",-86,-43,-66,-84,-66,30
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-26,3,1,3,1,2,1,4,1,2,1,2,1,2,0,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,342,11,87.96,87.96,89.29,89.29,70,70,76.92,76.92,25,25,16,0,27,0,6,0,0.142857142857142,0,389486,"BS","BHS","North America","Bahamas","2020-07-26",342,16,27,11,0,0,869.68,40.687,68.659,27.972,0,0,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.96,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","BS",389486,16,0,342,11,1728.22667820378,1461.45072978341,2043.70040699074,0,0,0,0.00443719845695039,0.00375225484300697,0.00524717295869618,0,0,0,"2020/07/26","BS",389486,16,0,342,11,1014.49275362319,0,217.391304347826,217.391304347826,0.000878080341783787,2.82423501743323e-05,0.00260469632701352,0,0.000558149212931469,0.000558149212931469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-26",-87,-60,-68,-88,-63,24
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-27,3,1,3,1,2,1,4,1,2,1,2,1,2,0,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,382,11,87.96,87.96,89.29,89.29,70,70,76.92,76.92,25,25,40,0,29.7142857142857,0,24,0,2.71428571428572,0,389486,"BS","BHS","North America","Bahamas","2020-07-27",382,40,29.714,11,0,0,971.397,101.717,75.561,27.972,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.96,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,"2020/07/27","BS",389486,189,0,239,0,342,11,259,338,0.000878080341783787,0.000485254925722619,0.000664978972286552,0.000867810396265848,"2020/07/27","BS",389486,40,0,382,11,1769.29970938794,1494.67360867224,2094.38464924868,0,0,0,0.00454265290507988,0.0038375541320413,0.00537730406034795,0,0,0,"2020/07/27","BS",389486,40,0,382,11,1086.95652173913,72.4637681159421,289.855072463768,289.855072463768,0.000980779796963177,2.82423501743323e-05,0.00279074606465734,0.000186049737643823,0.000744198950575292,0.000744198950575292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-27",-32,-11,-21,-49,-36,17
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-28,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,447,11,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,65,0,36.1428571428571,0,25,0,6.42857142857143,0,389486,"BS","BHS","North America","Bahamas","2020-07-28",447,65,36.143,11,0,0,1136.687,165.29,91.909,27.972,0,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","BS",389486,65,0,447,11,1900.15892277246,1603.66517915703,2251.46993195283,0,0,0,0.00487863215307472,0.00411738850473966,0.00578061838410836,0,0,0,"2020/07/28","BS",389486,65,0,447,11,1086.95652173913,0,289.855072463768,289.855072463768,0.00114766641162969,2.82423501743323e-05,0.00279074606465734,0,0.000744198950575292,0.000744198950575292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-28",-33,-5,-25,-52,-37,18
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-29,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,484,11,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,37,0,37.8571428571429,0,-28,0,1.71428571428571,0,389486,"BS","BHS","North America","Bahamas","2020-07-29",484,37,37.857,11,0,0,1230.775,94.088,96.268,27.972,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","BS",389486,37,0,484,11,1883.92449602203,1588.58989280237,2234.16472860148,0,0,0,0.00483695048351425,0.00407868291235724,0.00573618751020955,0,0,0,"2020/07/29","BS",389486,37,0,484,11,1086.95652173913,0,72.4637681159421,289.855072463768,0.00124266340767062,2.82423501743323e-05,0.00279074606465734,0,0.000186049737643823,0.000744198950575292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-29",-30,1,-23,-70,-37,18
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-30,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,508,14,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,24,3,33.4285714285714,0.428571428571429,-13,3,-4.42857142857142,0.428571428571429,389486,"BS","BHS","North America","Bahamas","2020-07-30",508,24,33.429,14,3,0.429,1291.806,61.03,85.006,35.601,7.629,1.09,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","BS",389486,24,3,508,14,2295.15604358791,2008.97060018188,2622.10968340762,0,0,0,0.00589278188070409,0.00515800465275229,0.00673223089766415,0,0,0,"2020/07/30","BS",389486,24,3,508,14,1086.95652173913,0,72.4637681159421,289.855072463768,0.00130428308077826,3.59448093127866e-05,0.00279074606465734,0,0.000186049737643823,0.000744198950575292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-30",-30,6,-21,-72,-38,18
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-31,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,574,14,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,66,0,36.8571428571429,0.428571428571429,42,-3,3.42857142857142,0,389486,"BS","BHS","North America","Bahamas","2020-07-31",574,66,36.857,14,0,0.429,1459.639,167.833,93.725,35.601,0,1.09,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","BS",389486,66,0,574,14,2364.71140230626,2068.31439176802,2703.583187572,0,0,0,0.00607136431683362,0.0053103690293567,0.0069414130098951,0,0,0,"2020/07/31","BS",389486,66,0,574,14,1086.95652173913,0,72.4637681159421,289.855072463768,0.00147373718182425,3.59448093127866e-05,0.00279074606465734,0,0.000186049737643823,0.000744198950575292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-07-31",-29,27,-13,-73,-41,15
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-08-01,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,599,14,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,25,0,39,0.428571428571429,-41,0,2.14285714285715,0,389486,"BS","BHS","North America","Bahamas","2020-08-01",599,25,39,14,0,0.429,1523.212,63.573,99.174,35.601,0,1.09,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","BS",389486,25,0,599,14,2252.8141429585,1969.04751455139,2577.47541651889,0,0,0,0.00578406962755657,0.00505550267416902,0.00661763302536905,0,0,0,"2020/08/01","BS",389486,25,0,599,14,1231.88405797101,144.927536231884,217.391304347826,434.782608695652,0.00153792434131137,3.59448093127866e-05,0.00316284553994499,0.000372099475287646,0.000558149212931469,0.00111629842586294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-08-01",-89,-85,-67,-95,-79,25
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-08-02,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,648,14,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,49,0,43.7142857142857,0.428571428571429,24,0,4.71428571428572,0,389486,"BS","BHS","North America","Bahamas","2020-08-02",648,49,43.714,14,0,0.429,1647.815,124.603,111.162,35.601,0,1.09,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","BS",389486,49,0,648,14,2227.31220660606,1945.56056605666,2549.86647665838,0,0,0,0.0057185937533212,0.00499520025381312,0.00654674744832518,0,0,0,"2020/08/02","BS",389486,49,0,648,14,1231.88405797101,0,217.391304347826,434.782608695652,0.00166373117390612,3.59448093127866e-05,0.00316284553994499,0,0.000558149212931469,0.00111629842586294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-08-02",-81,-49,-56,-88,-60,17
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-08-03,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,679,14,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25,31,0,42.4285714285714,0.428571428571429,-18,0,-1.28571428571428,0,389486,"BS","BHS","North America","Bahamas","2020-08-03",679,31,42.429,14,0,0.429,1726.646,78.831,107.893,35.601,0,1.09,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,"2020/08/03","BS",389486,306,3,545,3,648,14,556,634,0.00166373117390612,0.000785650832122336,0.00142752242699352,0.00162778636459334,"2020/08/03","BS",389486,31,0,679,14,2139.0751649315,1867.44471293771,2450.21581068856,0,0,0,0.00549204635065575,0.00479463886490839,0.00629089572074109,0,0,0,"2020/08/03","BS",389486,31,0,679,14,1304.34782608696,72.463768115942,289.855072463768,507.246376811594,0.00174332325167015,3.59448093127866e-05,0.00334889527758881,0.000186049737643823,0.000744198950575292,0.00130234816350676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-08-03",-79,-46,-41,-88,-78,34
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-08-04,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,715,14,90.74,90.74,92.86,92.86,71.67,71.67,78.85,78.85,25,25,36,0,38.2857142857143,0.428571428571429,5,0,-4.14285714285715,0,389486,"BS","BHS","North America","Bahamas","2020-08-04",715,36,38.286,14,0,0.429,1818.191,91.545,97.358,35.601,0,1.09,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.74,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","BS",389486,36,0,715,14,2071.27380682358,1807.37278375391,2373.70797070583,0,0,0,0.00531796728720308,0.00464040500493962,0.00609446288366161,0,0,0,"2020/08/04","BS",389486,36,0,715,14,1376.8115942029,72.463768115942,362.31884057971,362.31884057971,0.0018357527613316,3.59448093127866e-05,0.00353494501523264,0.000186049737643823,0.000930248688219115,0.000930248688219115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-08-04",-19,16,-19,-68,-40,14
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-08-05,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,751,14,90.74,90.74,92.86,92.86,71.67,71.67,78.85,78.85,25,25,36,0,38.1428571428571,0.428571428571429,0,0,-0.142857142857139,0,389486,"BS","BHS","North America","Bahamas","2020-08-05",751,36,38.143,14,0,0.429,1909.736,91.545,96.994,35.601,0,1.09,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.74,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","BS",389486,36,0,751,14,2008.88413791725,1752.18121978763,2303.19525971444,0,0,0,0.00515778266206551,0.00449870141619372,0.00591342245861068,0,0,0,"2020/08/05","BS",389486,36,0,751,14,1449.27536231884,72.463768115942,434.782608695652,434.782608695652,0.00192818227099305,3.59448093127866e-05,0.00372099475287646,0.000186049737643823,0.00111629842586294,0.00111629842586294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-08-05",-69,-18,-42,-78,-58,28
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-08-06,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,761,14,90.74,90.74,92.86,92.86,71.67,71.67,78.85,78.85,25,25,10,0,36.1428571428571,0,-26,0,-2,-0.428571428571429,389486,"BS","BHS","North America","Bahamas","2020-08-06",761,10,36.143,14,0,0,1935.166,25.429,91.909,35.601,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.74,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","BS",389486,10,0,761,14,1887.65745782892,1645.82092547044,2165.02939229468,0,0,0,0.00484653481210858,0.00422562280921636,0.00555868347590076,0,0,0,"2020/08/06","BS",389486,10,0,761,14,1594.20289855072,144.927536231884,579.710144927536,579.710144927536,0.0019538571347879,3.59448093127866e-05,0.00409309422816411,0.000372099475287646,0.00148839790115058,0.00148839790115058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-08-06",-91,-90,-62,-84,-73,40
